Deviendrez	Vvc	devenir
à	S	à
la	Da	le
vengeance	Nc	vengeance
et	Cc	et
loin	Rg	loin
de	S	de
craindre	Vvn	craindre
un	Dn	un
Roi	Nc	roi
,	Fw	,
Un	Vvc	un
Roi	Vvc	roi
pour	S	pour
ma	Ds	mon
victime	Nc	victime
est	Vuc	être
plus	Rg	plus
digne	Ag	digne
de	S	de
moi	Pp	je
:	Fw	:
Aussi	Rg	aussi
bien	Rg	bien
désormais	Rg	désormais
confuse	Ag	confus
et	Cc	et
méprisée	Ge	mépriser
De	Vvc	de
deux	Nc	deux
Princes	Nc	prince
trahis	Vvc	trahir
la	Da	le
haine	Nc	haine
et	Cc	et
la	Da	le
risée	Nc	risée
,	Fw	,
Et	Vvc	et
si	Rg	si
loin	Rg	loin
de	S	de
ce	Dd	ce
trône	Nc	trône
où	Pr	où
je	Pp	je
devais	Vvc	devoir
monter	Vvn	monter
...	Fs	...
Mais	Vvc	mais
le	Da	le
Roi	Nc	roi
vient	Vvc	venir
.	Fs	.
Qui	Pt	qui
soit	Vuc	être
n'	Rp	ne
est	Vuc	être
point	Rg	point
à	S	à
redouter	Vvn	redouter
.	Fs	.
Enfin	Rg	enfin
votre	Ds	votre
innocence	Nc	innocence
avec	S	avec
le	Da	le
droit	Nc	droit
d'	S	de
aînesse	Nc	aînesse
,	Fw	,
Vous	Nc	vous
assure	Vvc	assurer
aujourd'hui	Rg	aujourd'hui
le	Da	le
sceptre	Nc	sceptre
et	Cc	et
la	Da	le
Princesse	Nc	prince|princesse
,	Fw	,
Car	Nc	car
pour	S	pour
vous	Pp	vous
mon	Ds	mon
amour	Nc	amour
plus	Rg	plus
tendre	Ag	tendre
et	Cc	et
plus	Rg	plus
puissant	Ag	puissant
,	Fw	,
Prince	Vvc	prince
défend	Vvc	défendre
vos	Ds	votre
droits	Nc	droit|droits
et	Cc	et
vous	Pp	vous
rend	Vvc	rendre
innocent	Ag	innocent
;	Fw	;
Mais	Vvc	mais
pour	S	pour
justifier	Vvn	justifier
un	Dn	un
Roi	Nc	roi
qui	Pr	qui
vous	Pp	vous
couronne	Vvc	couronner
,	Fw	,
Servez	Vvc	servir
-vous	Nc	-vous
justement	Rg	justement
du	S+Da	de+le
pouvoir	Nc	pouvoir
qu'	Pr	que
il	Pp	il
vous	Pp	vous
donne	Vvc	donner
,	Fw	,
Montrez	Vvc	montrer
que	Cs	que
ma	Ds	mon
justice	Nc	justice
,	Fw	,
aussi	Rg	aussi
bien	Rg	bien
que	Cs	que
mon	Ds	mon
sang	Nc	sang
,	Fw	,
Vous	Nc	vous
élève	Vvc	élever
en	S	en
mon	Ds	mon
coeur	Nc	cœur
pour	S	pour
monter	Vvn	monter
à	S	à
mon	Ds	mon
rang	Nc	rang
.	Fs	.
Si	Cs	si
vous	Pp	vous
ne	Rp	ne
l'	Pp	il
êtes	Vuc	être
point	Rg	point
,	Fw	,
votre	Ds	votre
frère	Nc	frère
est	Vuc	être
coupable	Ag	coupable
,	Fw	,
Comme	Vvc	comme
votre	Ds	votre
grandeur	Nc	grandeur
sa	Ds	son
peine	Nc	peine
est	Vuc	être
équitable	Ag	équitable
;	Fw	;
Et	Vvc	et
si	Cs	si
Roi	Vvc	roi
contre	S	contre
vous	Pp	vous
j'	Pp	je
ai	Vuc	avoir
dû	Ge	devoir
le	Da	le
maintenir	Vvn	maintenir
,	Fw	,
Quand	Nc	quand
vous	Pp	vous
êtes	Vuc	être
son	Ds	son
Roi	Nc	roi
vous	Pp	vous
le	Pp	il
devez	Vvc	devoir
punir	Vvn	punir
.	Fs	.
Donc	Rg	donc
soumis	Ge	soumettre
par	S	par
le	Da	le
sceptre	Nc	sceptre
à	S	à
m'	Pp	je
en	S	en
faire	Vvn	faire
justice	Nc	justice
,	Fw	,
Comme	Vvc	comme
j'	Pp	je
ai	Vuc	avoir
fait	Ge	faire
du	S+Da	de+le
prix	Nc	prix
ordonnez	Vvc	ordonner
du	S+Da	de+le
supplice	Nc	supplice
.	Fs	.
Et	Cc	et
du	S+Da	de+le
foudre	Nc	foudre
des	S+Da	de+le|de+les
Rois	Vvc	rois
vous	Pp	vous
armant	Ga	armer
contre	S	contre
lui	Pp	il
,	Fw	,
De	Vvc	de
le	Pp	il
lancer	Vvn	lancer
moi-même	Pp	lui-même
,	Fw	,
épargnez	Vvc	épargner
-moi	Vvc	-moi
l'	Da	le
ennui	Nc	ennui
Devant	Ga	devoir
partir	Vvn	partir
des	Dn	un
mains	Nc	main
ou	Cc	ou
de	S	de
l'	Da	le
un	Pi	un
ou	Cc	ou
de	S	de
l'	Da	le
autre	Pi	autre
,	Fw	,
La	Ga	la
mienne	Ps	mien
justement	Rg	justement
s'	Cs	si
en	Pp	en
remet	Vvc	remettre
à	S	à
la	Da	le
vôtre	As#Ps	vôtre
:	Fw	:
La	Da	le
Nature	Nc	nature
dans	S	dans
vous	Pp	vous
moins	Rg	moins
forte	Ag	fort
que	Cs	que
dans	S	dans
moi	Pp	je
,	Fw	,
Vous	Nc	vous
y	Pp	y
fera	Vvc	faire|ferrer
résoudre	Vvn	résoudre
avecque	Vvc	avecque
moins	Rg	moins
d'	S	de
effroi	Nc	effroi
,	Fw	,
Puisqu'un	Pi	puisqu'un
frère	Ag	frère
immolé	Ge	immoler
par	S	par
la	Da	le
rigueur	Nc	rigueur
d'	S	de
un	Dn	un
frère	Nc	frère
,	Fw	,
La	Vvc	la
blesse	Vvc	blesser
moins	Rg	moins
qu'	Cs	que
un	Dn	un
fils	Nc	fil|fils
immolé	Ge	immoler
par	S	par
un	Dn	un
père	Nc	père
;	Fw	;
Par	Nc	par
un	Dn	un
autre	Ag	autre
intérêt	Nc	intérêt
vous	Pp	vous
y	Pp	y
serez	Vuc	être
forcé	Ge	forcer
,	Fw	,
Vous	Nc	vous
serez	Vuc	être
plus	Rg	plus
sévère	Ag	sévère
étant	Ga	être
plus	Rg	plus
offensé	Ge	offenser
,	Fw	,
En	Vvc	en
vous	Pp	vous
le	Da	le
souvenir	Nc	souvenir
de	S	de
sa	Ds	son
rage	Nc	rage
inhumaine	Ag	inhumain
,	Fw	,
Au	Vvc	au
secours	Nc	secours
du	S+Da	de+le
devoir	Nc	devoir
appellera	Vvc	appeler
la	Da	le
haine	Nc	haine
,	Fw	,
Et	Vvc	et
témoin	Nc	témoin
de	S	de
son	Ds	son
crime	Nc	crime
ordonnant	Ga	ordonner
son	Ds	son
trépas	Nc	trépas
,	Fw	,
La	Vvc	la
peur	Nc	peur
de	S	de
vous	Pp	vous
tromper	Vvn	tromper
ne	Rp	ne
vous	Pp	vous
retiendra	Vvc	retenir
pas	Rg	pas
.	Fs	.
Tout	Di	tout
prêt	Ag	prêt
à	S	à
faire	Vvn	faire
voir	Vvn	voir
...	Fs	...
Imposez	Vvc	imposer
-vous	Ag	-vous
silence	Nc	silence
,	Fw	,
Et	Vvc	et
soit	Vuc	être
que	Rg	que
par	S	par
respect	Nc	respect
ou	Cc	ou
que	Cs	que
par	S	par
déférence	Nc	déférence
,	Fw	,
Vous	Nc	vous
couriez	Vvc	courir
à	S	à
sa	Ds	son
mort	Nc	mort
toute	Rg	toute
juste	Ag	juste
qu'	Cs	que
elle	Pp	il
est	Vuc	être
,	Fw	,
Avant	Ga	avant
que	Cs	que
d'	S	de
y	Pp	y
penser	Vvn	penser
n'	Rp	ne
en	Pp	en
donnez	Vvc	donner
point	Rg	point
l'	Da	le
arrêt	Nc	arrêt
.	Fs	.
La	Da	le
justice	Nc	justice
à	S	à
pas	Rg	pas
lents	Ag	lent
doit	Vvc	devoir
conduire	Vvn	conduire
au	S+Da	à+le
supplice	Nc	supplice
,	Fw	,
Et	Vvc	et
quand	Cs	quand
elle	Pp	il
est	Vuc	être
trop	Rg	trop
prompte	Ag	prompt
elle	Pp	il
n'	Rp	ne
est	Vuc	être
plus	Rg	plus
justice	Nc	justice
.	Fs	.
Acquérez	Vvc	acquérez
-vous	Nc	-vous
l'	Da	le
honneur	Nc	honneur
par	S	par
ce	Dd	ce
retardement	Nc	retardement
,	Fw	,
D'	Vvc	d'
avoir	Vun	avoir
comme	S	comme
à	S	à
regret	Nc	regret
conclu	Ge	conclure
son	Ds	son
châtiment	Nc	châtiment
;	Fw	;
Et	Vvc	et
vous	Pp	vous
montrant	Ga	montrer
vous	Pp	vous
-même	Vvc	-même
à	S	à
vous	Pp	vous
-même	Vvc	-même
contraire	Ag	contraire
,	Fw	,
Soyez	Vvc	soyez
frère	Ag	frère
indulgent	Nc	indulgent
,	Fw	,
et	Cc	et
Monarque	Nc	monarque
sévère	Ag	sévère
.	Fs	.
À	Nc	à
Vologèse	Vvc	vologèse
.	Fs	.
Tandis	Vvc	tandis
que	Cs	que
sur	S	sur
sa	Ds	son
haine	Nc	haine
il	Pp	il
se	Pp	il
va	Vvc	aller
consulter	Vvn	consulter
,	Fw	,
Pour	Nc	pour
m'	Pp	je
en	Pp	en
instruire	Vvn	instruire
mieux	Rg	mieux
,	Fw	,
s'	Cs	si
il	Pp	il
l'	Pp	il
a	Vuc	avoir
fait	Ge	faire
éclater	Vvn	éclater
,	Fw	,
La	Vvc	la
Princesse	Nc	prince|princesse
par	S	par
moi	Pp	je
de	S	de
son	Ds	son
hymen	Nc	hymen
pressée	Ge	presser
,	Fw	,
Peut-être	Vvc	peut-être
à	S	à
s'	Pp	se
expliquer	Vvn	expliquer
se	Pp	il
trouvera	Vvc	trouver
forcée	Ge	forcer
.	Fs	.
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
tiens	Vvc	tenir
-toi	Vvc	-toi
cachée	Ge	cacher
,	Fw	,
ou	Cc	ou
pour	S	pour
paraître	Vvn	paraître
au	S+Da	à+le
jour	Nc	jour
,	Fw	,
Ma	Vvc	ma
haine	Nc	haine
emprunte	Vvc	emprunter
ici	Rg	ici
la	Da	le
forme	Nc	forme
de	S	de
l'	Da	le
amour	Nc	amour
;	Fw	;
Trompe	Vvc	tromper
les	Da	le
yeux	Nc	œil
du	S+Da	de+le
Roi	Nc	roi
qui	Pr	qui
te	Pp	tu
flatte	Vvc	flatter
peut-être	Rg	peut-être
,	Fw	,
Et	Vvc	et
te	Pp	tu
livre	Nc	livre
un	Dn	un
rival	Nc	rival
pour	S	pour
te	Pp	tu
pouvoir	Vvn	pouvoir
connaître	Vvn	connaître
,	Fw	,
Ben	Nc	ben
mieux	Rg	mieux
par	S	par
cet	Dd	ce
amour	Nc	amour
,	Fw	,
où	Pr	où
je	Pp	je
me	Pp	je
dois	Vvc	devoir
forcer	Vvn	forcer
,	Fw	,
Je	Vvc	je
trouverai	Vvc	trouver
ce	Dd	ce
coeur	Nc	cœur
que	Pr	que
je	Pp	je
lui	Pp	il
veux	Vvc	vouloir
percer	Vvn	percer
;	Fw	;
Arsace	Vvc	arsace
si	Cs	si
je	Pp	je
viens	Vvc	venir
pour	S	pour
flatter	Vvn	flatter
ton	Ds	ton
attente	Nc	attente
,	Fw	,
De	Vvc	de
t'	Pp	tu
offrir	Vvn	offrir
ma	Ds	mon
faveur	Nc	faveur
avecque	Vvc	avecque
ton	Ds	ton
amante	Nc	amant
,	Fw	,
Je	Vvc	je
te	Pp	tu
tiendrai	Vvc	tenir
parole	Nc	parole
,	Fw	,
et	Cc	et
veux	Vvc	vouloir
que	Cs	que
mon	Ds	mon
pouvoir	Nc	pouvoir
,	Fw	,
T'	Vvc	t'
élève	Vvc	élever
à	S	à
ce	Dd	ce
bonheur	Nc	bonheur
,	Fw	,
mais	Cc	mais
pour	S	pour
t'	Pp	tu
en	S	en
faire	Vvn	faire
choir	Vvn	choir
:	Fw	:
Et	Cc	et
qu'	Cs	que
en	S	en
toi	Pp	tu
ma	Ds	mon
faveur	Nc	faveur
donnant	Ga	donner
prise	Ge	prendre|priser
à	S	à
ma	Ds	mon
rage	Nc	rage
,	Fw	,
Elle	Vvc	elle
t'	Pp	tu
acquierre	Vvc	acquérir
tout	Rg	tout
pour	S	pour
t'	Pp	tu
ôter	Vvn	ôter
davantage	Rg	davantage
.	Fs	.
Mais	Cc	mais
voyons	Vvc	voir
Médonie	Nc	médonie
,	Fw	,
et	Cc	et
l'	Pp	il
allons	Vvc	aller
disposer	Vvn	disposer
Par	Nc	par
de	S	de
nouveaux	Ag	nouveau
mépris	Nc	mépris
à	S	à
vouloir	Vvn	vouloir
l'	Da	le
épouser	Vvn	épouser
,	Fw	,
Dédaignons	Vvc	dédaignons
son	Ds	son
amour	Nc	amour
,	Fw	,
et	Cc	et
faisons	Vvc	faire
qu'	Cs	que
en	S	en
son	Ds	son
âme	Nc	âme
La	Vvc	la
colère	Nc	colère
allumée	Ge	allumer
en	Pp	en
éteigne	Vvc	éteindre
la	Da	le
flamme	Nc	flamme
.	Fs	.
Tout	Di	tout
mon	Ds	mon
bien	Nc	bien
en	Pp	en
dépend	Vvc	dépendre
:	Fw	:
par	S	par
cet	Dd	ce
hymen	Nc	hymen
fatal	Ag	fatal
Je	Vvc	je
me	Pp	je
délivre	Vvc	délivrer
d'	S	de
elle	Pp	il
,	Fw	,
et	Cc	et
combats	Nc	combat
mon	Ds	mon
rival	Nc	rival
,	Fw	,
Je	Vvc	je
le	Pp	il
rends	Vvc	rendre
plus	Rg	plus
suspect	Ag	suspect
,	Fw	,
par	S	par
ces	Dd	ce
devoirs	Nc	devoir
de	S	de
frère	Nc	frère
,	Fw	,
Je	Vvc	je
lui	Pp	il
parais	Vvc	paraître|parer
plus	Rg	plus
doux	Ag	doux
que	Cs	que
le	Da	le
Roi	Nc	roi
ne	Rp	ne
l'	Pp	il
espère	Vvc	espérer
,	Fw	,
Et	Vvc	et
j'	Pp	je
engage	Vvc	engager
Araxie	Nc	araxie
en	S	en
perdant	Ga	perdre
son	Ds	son
amant	Nc	amant
,	Fw	,
À	Nc	à
vouloir	Vvn	vouloir
m'	Pp	je
écouter	Vvn	écouter
plus	Rg	plus
favorablement	Rg	favorablement
:	Fw	:
Allons	Vvc	aller
donc	Rg	donc
ajouter	Vvn	ajouter
ce	Pd	ce
qui	Pr	qui
manque	Vvc	manquer
à	S	à
ma	Ds	mon
gloire	Nc	gloire
,	Fw	,
Et	Vvc	et
faisons	Vvc	faire
d'	S	de
une	Dn	un
seule	Ag	seul
une	Dn	un
triple	Ag	triple
victoire	Nc	victoire
.	Fs	.
Des	S+Da	de+le|de+les
fers	Nc	fer|fers
de	S	de
Médonie	Nc	médonie
étant	Ga	être
donc	Rg	donc
dégagé	Ge	dégager
,	Fw	,
Je	Vvc	je
vous	Pp	vous
soumet	Vvc	soumettre
un	Dn	un
coeur	Nc	cœur
qui	Pr	qui
n'	Rp	ne
est	Vuc	être
point	Rg	point
partagé	Ge	partager
,	Fw	,
Et	Vvc	et
monstre	Nc	monstre
en	S	en
mon	Ds	mon
amour	Nc	amour
,	Fw	,
si	Rg	si
grand	Ag	grand
de	S	de
sa	Ds	son
naissance	Nc	naissance
,	Fw	,
L'	Vvc	l'
effort	Nc	effort
impétueux	Ag	impétueux
de	S	de
ma	Ds	mon
reconnaissance	Nc	reconnaissance
.	Fs	.
Mais	Cc	mais
comme	Cs	comme
en	S	en
un	Dn	un
destin	Nc	destin
si	Rg	si
triste	Ag	triste
et	Cc	et
rigoureux	Ag	rigoureux
,	Fw	,
J'	Vvc	j'
ose	Vvc	oser
jusques	Nc	jusques
à	S	à
vous	Pp	vous
faire	Vvn	faire
monter	Vvn	monter
mes	Ds	mon
voeux	Nc	vœu
:	Fw	:
Punissez	Vvc	punir
mon	Ds	mon
audace	Nc	audace
et	Cc	et
rendez-vous	Nc	rendez-vous
justice	Nc	justice
,	Fw	,
Ordonnez	Vvc	ordonner
que	Cs	que
mes	Ds	mon
feux	Nc	feu|feux
deviennent	Vvc	devenir
mon	Ds	mon
supplice	Nc	supplice
,	Fw	,
Et	Vvc	et
que	Cs	que
de	S	de
leur	Ds	leur
ardeur	Nc	ardeur
me	Pp	je
laissant	Ga	laisser
dévorer	Vvn	dévorer
,	Fw	,
Je	Vvc	je
vous	Pp	vous
aime	Vvc	aimer
toujours	Rg	toujours
sans	S	sans
jamais	Rg	jamais
espérer	Vvn	espérer
.	Fs	.
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
espérez	Vvc	espérer
tout	Pi	tout
.	Fs	.
Ô	Nc	ô
Ciel	Vvc	ciel
!	Fs	!
Quelle	Dt	quel
nouvelle	Nc	nouveau|nouvelle
,	Fw	,
Arsace	Nc	arsace
est	Vuc	être
repentant	Nc	repentant
,	Fw	,
et	Cc	et
ma	Ds	mon
soeur	Nc	sœur
infidèle	Ag	infidèle
,	Fw	,
Je	Vvc	je
trouve	Vvc	trouver
mon	Ds	mon
vaincu	Ge	vaincre
dans	S	dans
mon	Ds	mon
propre	Ag	propre
vainqueur	Nc	vainqueur
,	Fw	,
Et	Vvc	et
ma	Ds	mon
rivale	Nc	rival
enfin	Rg	enfin
dans	S	dans
ma	Ds	mon
perfide	Ag	perfide
soeur	Nc	sœur
;	Fw	;
Mais	Vvc	mais
Vologèse	Nc	vologèse
vient	Vvc	venir
,	Fw	,
et	Cc	et
porte	Vvc	porter
en	S	en
son	Ds	son
visage	Nc	visage
De	Vvc	de
quelque	Di	quelque
grand	Ag	grand
malheur	Nc	malheur
le	Da	le
sinistre	Ag	sinistre
présage	Nc	présage
.	Fs	.
Ha	Rg	ha
!	Fs	!
Quelque	Di	quelque
grand	Ag	grand
qu'	Cs	que
il	Pp	il
soit	Vuc	être
il	Pp	il
semble	Vvc	sembler
seulement	Rg	seulement
Qu'	Nc	qu'
il	Pp	il
n'	Rp	ne
est	Vuc	être
de	S	de
nos	Ds	notre
malheurs	Nc	malheur
que	Cs	que
le	Da	le
commencement	Nc	commencement
;	Fw	;
Que	Vvc	que
je	Pp	je
viens	Vvc	venir
annoncer	Vvn	annoncer
de	S	de
grands	Ag	grand
sujets	Nc	sujet
de	S	de
plainte	Nc	plainte
,	Fw	,
Que	Vvc	que
vous	Pp	vous
allez	Vvc	aller
prévoir	Vvn	prévoir
de	S	de
grands	Ag	grand
sujets	Nc	sujet
de	S	de
crainte	Nc	crainte
.	Fs	.
Qu'	Pt	que
est	Vuc	être
-ce	Vvc	-ce
?	Fs	?
Un	Dn	un
assassinat	Nc	assassinat
dont	Pr	dont
l'	Da	le
horreur	Nc	horreur
me	Pp	je
transit	Vvc	transir
.	Fs	.
De	S	de
cet	Dd	ce
évènement	Nc	évènement
faites	Vvc	faire
-moi	Vvc	-moi
le	Da	le
récit	Nc	récit
;	Fw	;
Souffrir	Nc	souffrir
est	Vuc	être
moins	Rg	moins
que	Rg	que
craindre	Vvn	craindre
une	Dn	un
peine	Nc	peine
infinie	Ag	infini
.	Fs	.
Ayant	Ga	avoir
ordre	Nc	ordre
du	S+Da	de+le
Roi	Nc	roi
d'	S	de
assurer	Vvn	assurer
Médonie	Nc	médonie
,	Fw	,
Que	Vvc	que
comme	Cs	comme
il	Pp	il
unissait	Vvc	unir
Pharasmane	Vvc	pharasmane
avec	S	avec
vous	Pp	vous
,	Fw	,
Il	Vvc	il
voulait	Vvc	vouloir
lui	Pp	il
donner	Vvn	donner
Arsace	Vvc	arsace
pour	S	pour
époux	Nc	époux
:	Fw	:
J'	Pp	je
allais	Vvc	aller
l'	Pp	il
en	S	en
assurer	Vvn	assurer
,	Fw	,
et	Cc	et
de	S	de
cette	Dd	ce
nouvelle	Nc	nouveau|nouvelle
,	Fw	,
Même	Vvc	même
avant	S	avant
son	Ds	son
bonheur	Nc	bonheur
,	Fw	,
faire	Vvn	faire
un	Dn	un
bonheur	Nc	bonheur
pour	S	pour
elle	Pp	il
,	Fw	,
Lorsque	Vvc	lorsque
je	Pp	je
l'	Pp	il
ai	Vuc	avoir
trouvée	Ge	trouver
en	S	en
son	Ds	son
appartement	Nc	appartement
:	Fw	:
Mais	Cc	mais
hélas	I	hélas
...	Fs	...
Poursuivez	Vvc	poursuivre
.	Fs	.
Vous	Pp	vous
dirai	Vvc	dire
-je	Vvn	-je
comment	Rt	comment
?	Fs	?
Un	Dn	un
poignard	Nc	poignard
dans	S	dans
le	Da	le
sein	Nc	sein
,	Fw	,
assise	Ge	asseoir
et	Cc	et
languissante	Ga	languir
,	Fw	,
Elle	Vvc	elle
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
morte	Ge	mourir
,	Fw	,
et	Cc	et
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
vivante	Ag	vivant
,	Fw	,
Et	Vvc	et
montrait	Vvc	montrer
dans	S	dans
ses	Ds	son
yeux	Nc	œil
,	Fw	,
qui	Pr	qui
ne	Rp	ne
se	Pp	il
mouvaient	Vvc	mouvoir
plus	Rg	plus
;	Fw	;
Et	Vvc	et
d'	S	de
ombre	Nc	ombre
et	Cc	et
de	S	de
lumière	Nc	lumière
un	Dn	un
mélange	Nc	mélange
confus	Ag	confus
.	Fs	.
À	Vvc	à
peine	Nc	peine
son	Ds	son
visage	Nc	visage
empruntait	Vvc	emprunter
de	S	de
son	Ds	son
âme	Nc	âme
La	Vvc	la
mourante	Ga	mourir
clarté	Nc	clarté
d'	S	de
un	Dn	un
rayon	Nc	rayon
de	S	de
sa	Ds	son
flamme	Nc	flamme
;	Fw	;
Son	Nc	son
coeur	Nc	cœur
pourtant	Rg	pourtant
encor	Nc	encor
survivant	Ga	survivre
à	S	à
ses	Ds	son
sens	Nc	sens
,	Fw	,
Elle	Vvc	elle
poussait	Vvc	pousser
parfois	Rg	parfois
des	Dn	un
soupirs	Nc	soupir
languissant	Ag	languissant
,	Fw	,
Et	Vvc	et
proche	Ag	proche
du	S+Da	de+le
moment	Nc	moment
de	S	de
son	Ds	son
départ	Nc	départ
funeste	Ag	funeste
,	Fw	,
Prenait	Vvc	prendre
congé	Nc	congé
par	S	par
eux	Pp	eux
de	S	de
la	Da	le
clarté	Nc	clarté
céleste	Ag	céleste
,	Fw	,
Tandis	Vvc	tandis
que	Cs	que
Pharasmane	Vvc	pharasmane
à	S	à
ses	Ds	son
pieds	Nc	pied
étendu	Ge	étendre
,	Fw	,
Mêlait	Vvc	mêlait
encor	Nc	encor
son	Ds	son
sang	Nc	sang
,	Fw	,
à	S	à
son	Ds	son
sang	Nc	sang
répandu	Ge	répandre
,	Fw	,
Et	Vvc	et
comme	S	comme
ayant	Ga	avoir
horreur	Nc	horreur
d'	S	de
une	Dn	un
mort	Nc	mort
si	Rg	si
cruelle	Ag	cruel
,	Fw	,
La	Vvc	la
regardait	Vvc	regarder
mourir	Vvn	mourir
pour	S	pour
mourir	Vvn	mourir
avant	S	avant
elle	Pp	il
;	Fw	;
Et	Vvc	et
trop	Rg	trop
sensible	Ag	sensible
ainsi	Rg	ainsi
,	Fw	,
par	S	par
la	Da	le
pitié	Nc	pitié
pressé	Ge	presser
,	Fw	,
Approfondir	Vvn	approfondir
le	Da	le
coup	Nc	coup
dont	Pr	dont
il	Pp	il
était	Vuc	être
blessé	Ge	blesser
.	Fs	.
Pharasmane	Nc	pharasmane
et	Cc	et
ma	Ds	mon
soeur	Nc	sœur
!	Fs	!
Ô	Vvc	ô
disgrâce	Nc	disgrâce
imprévue	Ag	imprévu
.	Fs	.
Interdit	Nc	interdit
et	Cc	et
surpris	Ge	surprendre
à	S	à
cette	Dd	ce
triste	Ag	triste
vue	Nc	vue
,	Fw	,
Pour	Nc	pour
leur	Pp	leur
donner	Vvn	donner
secours	Nc	secours
,	Fw	,
en	S	en
vain	Ag	vain
je	Pp	je
fais	Vvc	faire
effort	Nc	effort
,	Fw	,
Car	Nc	car
mon	Ds	mon
étonnement	Nc	étonnement
m'	Pp	je
est	Vuc	être
une	Dn	un
courte	Ag	court
mort	Nc	mort
:	Fw	:
Mais	Cc	mais
enfin	Rg	enfin
m'	Pp	je
arrachant	Ga	arracher
à	S	à
des	Dn	un
peines	Nc	peine
si	Rg	si
dures	Ag	dur
,	Fw	,
Je	Vvc	je
fais	Vvc	faire
entrer	Vvn	entrer
leurs	Ds	leur
gens	Nc	gens|gent
,	Fw	,
et	Cc	et
fermer	Vvn	fermer
leurs	Ds	leur
blessures	Nc	blessure
.	Fs	.
Le	Pp	il
Prince	Vvc	prince
alors	Rg	alors
revient	Vvc	revenir
et	Cc	et
recouvre	Vvc	recouvrer|recouvrir
à	S	à
la	Da	le
fois	Nc	fois
,	Fw	,
Contre	Vvc	contrer
notre	Ds	notre
espérance	Nc	espérance
,	Fw	,
et	Cc	et
la	Da	le
force	Nc	force|forcé
et	Cc	et
la	Da	le
voix	Nc	voix
.	Fs	.
Mais	Cc	mais
quoiqu'on	Cs	quoiqu'on
s'	Pp	se
en	Pp	en
informe	Vvc	informer
,	Fw	,
et	Cc	et
quoique	Cs	quoique
l'	Pp	il
on	Pp	on
lui	Pp	il
die	Vvc	die
,	Fw	,
Il	Vvc	il
nous	Pp	nous
cache	Vvc	cacher
l'	Da	le
auteur	Nc	auteur
de	S	de
cette	Dd	ce
perfidie	Nc	perfidie
;	Fw	;
Il	Vvc	il
demande	Vvc	demander
son	Ds	son
frère	Nc	frère
,	Fw	,
il	Pp	il
parle	Vvc	parler
en	S	en
fa	Nc	fa
faveur	Nc	faveur
,	Fw	,
Et	Vvc	et
veut	Vvc	vouloir
avant	S	avant
sa	Ds	son
mort	Nc	mort
le	Pp	il
voir	Vvn	voir
son	Ds	son
successeur	Nc	successeur
.	Fs	.
Ô	Vvc	ô
funeste	Ag	funeste
amitié	Nc	amitié
.	Fs	.
Cependant	Rg	cependant
la	Da	le
Princesse	Nc	prince|princesse
,	Fw	,
Par	Nc	par
nos	Ds	notre
cris	Nc	cri
et	Cc	et
nos	Ds	notre
soins	Nc	soin
revient	Vvc	revenir
de	S	de
sa	Ds	son
faiblesse	Nc	faiblesse
;	Fw	;
Mais	Vvc	mais
ces	Dd	ce
moments	Nc	moment
de	S	de
vie	Nc	vie
ajoutez	Vvc	ajouter
à	S	à
son	Ds	son
sort	Nc	sort
,	Fw	,
Sont	Vvc	sont
aussitôt	Rg	aussitôt
suivis	Nc	suivi
du	S+Da	de+le
moment	Nc	moment
de	S	de
sa	Ds	son
mort	Nc	mort
;	Fw	;
Comme	Vvc	comme
du	S+Da	de+le
Prince	Vvc	prince
alors	Rg	alors
l'	Da	le
ennui	Nc	ennui
se	Pp	il
renouvelle	Vvc	renouveler
,	Fw	,
Je	Vvc	je
commande	Vvc	commander
aussitôt	Rg	aussitôt
qu'	Cs	que
on	Pp	on
le	Pp	il
sépare	Vvc	séparer
d'	S	de
elle	Pp	il
,	Fw	,
Je	Vvc	je
laisse	Vvc	laisser
l'	Da	le
ordre	Nc	ordre
aux	S+Da	à+les
siens	Ps	sien
d'	S	de
observer	Vvn	observer
sa	Ds	son
douleur	Nc	douleur
,	Fw	,
Et	Vvc	et
donne	Vvc	donner
avis	Nc	avis
au	S+Da	à+le
Roi	Nc	roi
de	S	de
ce	Dd	ce
double	Ag	double
malheur	Nc	malheur
.	Fs	.
Mais	Cc	mais
aussitôt	Rg	aussitôt
le	Pp	il
Roi	Vvc	roi
pour	S	pour
comble	Nc	comble
de	S	de
disgrâce	Nc	disgrâce
,	Fw	,
En	Vvc	en
impute	Vvc	imputer
le	Da	le
coup	Nc	coup
à	S	à
la	Da	le
fureur	Nc	fureur
d'	S	de
Arsace	Nc	arsace
,	Fw	,
Et	Vvc	et
le	Da	le
soupçonnant	Ga	soupçonner
seul	Ag	seul
,	Fw	,
croit	Vvc	croire|croître
que	Cs	que
son	Ds	son
équité	Nc	équité
Doit	Vvc	devoir
immoler	Vvn	immoler
ce	Dd	ce
Prince	Nc	prince
à	S	à
sa	Ds	son
sévérité	Nc	sévérité
:	Fw	:
Opposez	Nc	opposé
-vous	Nc	-vous
,	Fw	,
Madame	Nc	madame
,	Fw	,
à	S	à
