Sage	Ag	sage
;	Fw	;
Je	Vvc	je
veux	Vvc	vouloir
laisser	Vvn	laisser
l'	Da	le
État	Nc	état
comme	Cs	comme
je	Pp	je
l'	Pp	il
ai	Vuc	avoir
reçu	Ge	recevoir
,	Fw	,
À	Nc	à
celui	Pd	celui
que	Pr	que
pour	S	pour
Roi	Nc	roi
j'	Pp	je
aurai	Vuc	avoir
moi-même	Pp	lui-même
élu	Ge	élire
.	Fs	.
Seigneur	Nc	seigneur
ils	Pp	ils
sont	Vuc	être
puissants	Ag	puissant
.	Fs	.
N'	Rp	ne
importe	Vvc	importer
mon	Ds	mon
courage	Nc	courage
Sait	Vvc	savoir
comment	Rt	comment
amortir	Vvn	amortir
les	Da	le
effets	Nc	effet
de	S	de
leur	Ds	leur
rage	Nc	rage
;	Fw	;
Insolents	Ag	insolent
ennemis	Nc	ennemi
de	S	de
votre	Ds	votre
propre	Ag	propre
bien	Nc	bien
,	Fw	,
Qui	Vvc	qui
faites	Vvc	faire
votre	Ds	votre
mal	Nc	mal
,	Fw	,
en	S	en
procurant	Ga	procurer
le	Da	le
mien	Ps	mien
.	Fs	.
Si	Cs	si
vous	Pp	vous
avez	Vuc	avoir
formé	Ge	former
l'	Da	le
Empire	Nc	empire
de	S	de
mon	Ds	mon
père	Nc	père
,	Fw	,
Vous	Nc	vous
êtes	Vuc	être
cause	Vvc	causer
aussi	Rg	aussi
de	S	de
toute	Di	tout
ma	Ds	mon
misère	Nc	misère
:	Fw	:
Et	Cc	et
ce	Dd	ce
corps	Nc	corps
si	Rg	si
puissant	Ag	puissant
que	Cs	que
vous	Pp	vous
avez	Vuc	avoir
produit	Ge	produire
,	Fw	,
Par	Nc	par
vos	Ds	votre
divisions	Nc	division
s'	Pp	se
est	Vuc	être
vu	Ge	voir
souvent	Rg	souvent
détruit	Vvc	détruire
.	Fs	.
On	Pp	on
vous	Pp	vous
a	Vuc	avoir
bien	Rg	bien
payé	Ge	payer
de	S	de
vos	Ds	votre
plus	Rg	plus
grands	Ag	grand
services	Nc	service
,	Fw	,
Quand	Nc	quand
l'	Pp	il
on	Pp	on
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
suivi	Ge	suivre
vos	Ds	votre
crimes	Nc	crime
des	S+Da	de+le|de+les
supplices	Nc	supplice
.	Fs	.
Et	Cc	et
le	Da	le
sang	Nc	sang
qu'	Cs	que
en	S	en
vos	Ds	votre
corps	Nc	corps
ma	Ds	mon
clémence	Nc	clémence
a	Vuc	avoir
laissé	Ge	laisser
,	Fw	,
Et	Vvc	et
le	Da	le
prix	Nc	prix
de	S	de
celui	Pd	celui
que	Pr	que
vous	Pp	vous
avez	Vuc	avoir
versé	Ge	verser
.	Fs	.
Cependant	Rg	cependant
vous	Pp	vous
voulez	Vvc	vouloir
,	Fw	,
aussi	Rg	aussi
lâches	Ag	lâche
que	Cs	que
traîtres	Ag	traître
,	Fw	,
Pour	Vvc	pour
avoir	Vun	avoir
bien	Rg	bien
servi	Ge	servir
qu'	Cs	que
on	Pp	on
vous	Pp	vous
souffre	Vvc	souffrir
pour	S	pour
Maîtres	Nc	maîtres
.	Fs	.
Ah	I	ah
!	Fs	!
Que	Cs	que
plutôt	Rg	plutôt
le	Da	le
Ciel	Nc	ciel
éteigne	Vvc	éteindre
mon	Ds	mon
flambeau	Nc	flambeau
;	Fw	;
Et	Vvc	et
renversant	Ga	renverser
mon	Ds	mon
trône	Nc	trône
en	Pp	en
fasse	Vvc	faire
mon	Ds	mon
tombeau	Nc	tombeau
.	Fs	.
Qu'	Cs	que
il	Pp	il
soit	Vuc	être
dit	Ge	dire
que	Cs	que
le	Da	le
sort	Nc	sort
d'	S	de
un	Dn	un
insolent	Ag	insolent
caprice	Nc	caprice
,	Fw	,
Ait	Vvc	ait
pu	Ge	pouvoir
vaincre	Vvn	vaincre
sous	S	sous
moi	Pp	je
celui	Pd	celui
de	S	de
la	Da	le
justice	Nc	justice
.	Fs	.
Un	Dn	un
Roi	Nc	roi
ne	Rp	ne
peut	Vvc	pouvoir
des	S+Da	de+le|de+les
siens	Ps	sien
recevoir	Vvn	recevoir
un	Dn	un
bienfait	Nc	bienfait
,	Fw	,
Et	Vvc	et
pour	S	pour
peu	Rg	peu
qu'	Cs	que
il	Pp	il
fléchit	Vvc	fléchir
il	Pp	il
tombe	Vvc	tomber
tout	Rg	tout
à	S	à
fait	Nc	fait
.	Fs	.
Seigneur	Nc	seigneur
.	Fs	.
Je	Pp	je
n'	Rp	ne
entends	Vvc	entendre
plus	Rg	plus
tes	Ds	ton
étranges	Ag	étrange
maximes	Nc	maxime
,	Fw	,
Qui	Vvc	qui
font	Vvc	faire
ici	Rg	ici
passer	Vvn	passer
pour	S	pour
remède	Nc	remède
des	S+Da	de+le|de+les
crimes	Nc	crime
.	Fs	.
Et	Cc	et
pour	S	pour
me	Pp	je
bien	Rg	bien
venger	Vvn	venger
de	S	de
leur	Ds	leur
noir	Ag	noir
attentat	Nc	attentat
,	Fw	,
Je	Vvc	je
me	Pp	je
perdrai	Vvc	perdre
plutôt	Rg	plutôt
avec	S	avec
eux	Pp	eux
et	Cc	et
l'	Da	le
État	Nc	état
.	Fs	.
Mais	Cc	mais
s'	Cs	si
il	Pp	il
me	Pp	je
cède	Vvc	céder
enfin	Rg	enfin
le	Da	le
Sceptre	Nc	sceptre
et	Cc	et
la	Da	le
Couronne	Nc	couronne
.	Fs	.
Non	Rg	non
,	Fw	,
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
assez	Rg	assez
j'	Pp	je
en	Pp	en
veux	Vvc	vouloir
à	S	à
sa	Ds	son
personne	Nc	personne
:	Fw	:
Il	Pp	il
faut	Vvc	faillir|falloir
,	Fw	,
il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
il	Pp	il
meure	Vvc	murer
.	Fs	.
Ah	I	ah
!	Fs	!
C'	Pd	ce
est	Vuc	être
trop	Rg	trop
attenter	Vvn	attenter
.	Fs	.
Sélim	Nc	sélim
le	Da	le
Sceptre	Nc	sceptre
seul	Ag	seul
peut	Vvc	pouvoir
bien	Rg	bien
vous	Pp	vous
contenter	Vvn	contenter
.	Fs	.
Mais	Cc	mais
songez	Vvc	songer
qu'	Cs	que
après	S	après
vous	Pp	vous
il	Pp	il
en	Pp	en
faut	Vvc	faillir|falloir
satisfaire	Vvn	satisfaire
.	Fs	.
Vengez	Vvc	venger
-vous	Nc	-vous
de	S	de
vos	Ds	votre
maux	Nc	mal
,	Fw	,
je	Pp	je
vengerai	Vvc	venger
mon	Ds	mon
père	Nc	père
.	Fs	.
Il	Pp	il
le	Pp	il
priva	Vvc	priver
de	S	de
vie	Nc	vie
,	Fw	,
et	Cc	et
je	Pp	je
veux	Vvc	vouloir
l'	Pp	il
en	S	en
priver	Vvn	priver
.	Fs	.
Seigneur	Nc	seigneur
,	Fw	,
songez	Vvc	songer
aussi	Rg	aussi
qu'	Cs	que
il	Pp	il
peut	Vvc	pouvoir
se	Pp	il
relever	Vvn	relever
.	Fs	.
Peut-être	Vvc	peut-être
attendra-t-il	Vvn	attendra-t-il
l'	Da	le
occasion	Nc	occasion
naissante	Ag	naissant
,	Fw	,
Pour	Nc	pour
se	Pp	il
venger	Vvn	venger
sur	S	sur
toi	Pp	tu
de	S	de
sa	Ds	son
bonté	Nc	bonté
présente	Ag	présent
.	Fs	.
Enfin	Rg	enfin
quoi	Pr	quoi
qu'	Pr	que
il	Pp	il
en	Pp	en
soit	Vuc	être
tu	Pp	tu
dois	Vvc	devoir
le	Pp	il
redouter	Vvn	redouter
.	Fs	.
Et	Cc	et
ce	Pd	ce
sont	Vuc	être
des	Dn	un
conseils	Nc	conseil
que	Pr	que
tu	Pp	tu
dois	Vvc	devoir
écouter	Vvn	écouter
.	Fs	.
Tombant	Ga	tomber
d'	S	de
un	Dn	un
lieu	Nc	lieu
si	Rg	si
haut	Ag	haut
,	Fw	,
on	Pp	on
ne	Rp	ne
doit	Vvc	devoir
point	Rg	point
le	Da	le
craindre	Vvn	craindre
.	Fs	.
Quelque	Di	quelque
élevé	Ge	élever
qu'	Cs	que
il	Pp	il
soit	Vuc	être
,	Fw	,
il	Pp	il
y	Pp	y
pourrait	Vvc	pouvoir
r'atteindre	Vvc	r'atteindre
.	Fs	.
Je	Pp	je
me	Pp	je
défendrai	Vvc	défendre
bien	Rg	bien
,	Fw	,
quoi	Pr	quoi
qu'	Pr	que
il	Pp	il
ait	Vuc	avoir
entrepris	Ge	entreprendre
.	Fs	.
Il	Pp	il
te	Pp	tu
surprendra	Vvc	surprendre
lors	Rg	lors
,	Fw	,
comme	Cs	comme
tu	Pp	tu
l'	Pp	il
as	Vuc	avoir
surpris	Ge	surprendre
.	Fs	.
Tous	Pi	tout
pour	S	pour
surprendre	Vvn	surprendre
ainsi	Rg	ainsi
n'	Rp	ne
ont	Vuc	avoir
pas	Rg	pas
même	Ag	même
fortune	Nc	fortune
.	Fs	.
Mais	Cc	mais
enfin	Rg	enfin
celle	Pd	celui
-là	Vvc	-là
lui	Pp	il
peut	Vvc	pouvoir
être	Vun	être
commune	Ag	commun
.	Fs	.
Un	Dn	un
si	Rg	si
rare	Ag	rare
bonheur	Nc	bonheur
n'	Rp	ne
arrive	Vvc	arriver
pas	Rg	pas
toujours	Rg	toujours
.	Fs	.
Peut-être	Vvc	peut-être
son	Ds	son
destin	Nc	destin
prendra	Vvc	prendre
le	Da	le
même	Ag	même
cours	Nc	cour|cours|court
.	Fs	.
Mes	Ds	mon
yeux	Nc	œil
,	Fw	,
me	Pp	je
trompez	Vvc	tromper
-vous	Nc	-vous
?	Fs	?
Mon	Ds	mon
frère	Nc	frère
que	Pr	que
t'	Pp	tu
en	Pp	en
semble	Vvc	sembler
?	Fs	?
Écoutons	Nc	écoutons
.	Fs	.
Je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
vous	Pp	vous
celer	Vvn	celer
que	Cs	que
j'	Pp	je
en	Pp	en
tremble	Vvc	trembler
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
toujours	Rg	toujours
du	S+Da	de+le
respect	Nc	respect
pour	S	pour
tous	Di	tout
ceux	Pd	celui
de	S	de
son	Ds	son
rang	Nc	rang
.	Fs	.
Et	Cc	et
j'	Pp	je
ai	Vuc	avoir
peine	Nc	peine
à	S	à
tremper	Vvn	tremper
mes	Ds	mon
mains	Nc	main
dedans	Rg	dedans
mon	Ds	mon
sang	Nc	sang
.	Fs	.
Que	Pt	que
dirait	Vvc	dire
-on	Nc	-on
de	S	de
moi	Pp	je
,	Fw	,
si	Cs	si
je	Pp	je
perdais	Vvc	perdre
mon	Ds	mon
père	Nc	père
?	Fs	?
Ô	Nc	ô
Ciel	Vvc	ciel
!	Fs	!
Que	Cs	que
tu	Pp	tu
ferais	Vvc	faire|ferrer
ce	Pd	ce
qu'	Pr	que
un	Dn	un
homme	Nc	homme
doit	Vvc	devoir
faire	Vvn	faire
.	Fs	.
Que	Cs	que
plutôt	Rg	plutôt
sur	S	sur
ma	Ds	mon
tête	Nc	tête
...	Fs	...
Ah	Vvc	ah
!	Fs	!
Nous	Pp	nous
sommes	Vuc	être
perdus	Ge	perdre
Je	Vvc	je
vois	Vvc	voir
Achmet	Vvc	achmet
.	Fs	.
Fuyons	Vvc	fuir
.	Fs	.
Nous	Pp	nous
sommes	Vuc	être
entendus	Ge	entendre
.	Fs	.
Traître	Nc	traître
tu	Pp	tu
le	Pp	il
payeras	Vvc	payer
.	Fs	.
Quel	Dt	quel
excès	Nc	excès
de	S	de
misère	Nc	misère
!	Fs	!
Madame	Nc	madame
,	Fw	,
il	Pp	il
s'	Pp	se
est	Vuc	être
soustrait	Ge	soustraire
à	S	à
ma	Ds	mon
juste	Ag	juste
colère	Nc	colère
.	Fs	.
En	S	en
cas	Nc	cas
que	Cs	que
par	S	par
adresse	Nc	adresse
on	Pp	on
n'	Rp	ne
en	Pp	en
vint	Vvc	venir
pas	Rg	pas
à	S	à
bout	Nc	bout
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
user	Vvn	user
de	S	de
force	Nc	force|forcé
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
user	Vvn	user
de	S	de
tout	Pi	tout
.	Fs	.
Toujours	Rg	toujours
ce	Dd	ce
Dieu	Nc	dieu
vivant	Ga	vivre
,	Fw	,
qui	Pr	qui
de	S	de
nos	Ds	notre
coeurs	Nc	cœur
dispose	Vvc	disposer
,	Fw	,
Fait	Vvc	faire
répondre	Vvn	répondre
l'	Da	le
effet	Nc	effet
aux	S+Da	à+les
bontés	Nc	bonté
de	S	de
la	Da	le
cause	Nc	cause
.	Fs	.
Et	Cc	et
jamais	Rg	jamais
dans	S	dans
le	Da	le
cours	Nc	cour|cours|court
d'	S	de
un	Dn	un
si	Rg	si
juste	Ag	juste
dessein	Nc	dessein
,	Fw	,
L'	Vvc	l'
on	Pp	on
a	Vuc	avoir
droit	Ag	droit
d'	S	de
en	Pp	en
attendre	Vvn	attendre
une	Dn	un
mauvaise	Ag	mauvais
fin	Nc	fin
.	Fs	.
Qui	Pt	qui
pouvait	Vvc	pouvoir
que	Cs	que
lui	Pp	il
seul	Ag	seul
dedans	Rg	dedans
cette	Dd	ce
entreprise	Nc	entreprise
,	Fw	,
Tout	Vvc	tout
étant	Ga	être
découvert	Ge	découvrir
,	Fw	,
nous	Pp	nous
garder	Vvn	garder
de	S	de
surprise	Nc	surprise
.	Fs	.
Nos	Ds	notre
plus	Rg	plus
grands	Ag	grand
ennemis	Nc	ennemi
savaient	Vvc	savoir
notre	Ds	notre
parti	Nc	parti
,	Fw	,
Le	Vvc	le
Roi	Vvc	roi
même	Ag	même
défunt	Nc	défunt
en	Pp	en
était	Vuc	être
averti	Ge	avertir
.	Fs	.
Et	Cc	et
cependant	Rg	cependant
jamais	Rg	jamais
entreprise	Ge	entreprendre
conçue	Ge	concevoir
,	Fw	,
Ne	Vvc	ne
nous	Pp	nous
eut	Vuc	avoir
pu	Ge	pouvoir
promettre	Vvn	promettre
une	Dn	un
meilleure	Ag	meilleur
issue	Nc	issue
:	Fw	:
Rendons	Vvc	rendre
grâce	Nc	grâce
,	Fw	,
mon	Ds	mon
frère	Nc	frère
,	Fw	,
à	S	à
ce	Dd	ce
grand	Ag	grand
Immortel	Nc	immortel
,	Fw	,
Et	Vvc	et
nous	Pp	nous
allons	Vvc	aller
jeter	Vvn	jeter
au	S+Da	à+le
pied	Nc	pied
de	S	de
son	Ds	son
autel	Nc	autel
.	Fs	.
Mais	Cc	mais
toi	Pp	tu
qui	Pr	qui
fus	Vuc	être
présent	Ag	présent
lorsque	Cs	lorsque
la	Da	le
destinée	Nc	destinée
,	Fw	,
Par	Nc	par
l'	Da	le
effet	Nc	effet
de	S	de
nos	Ds	notre
soins	Nc	soin
se	Pp	il
trouva	Vvc	trouver
terminée	Ge	terminer
,	Fw	,
Fais-nous	Vvc	fais-nous
savoir	Vvn	savoir
avant	Rg	avant
,	Fw	,
comment	Rt	comment
c'	Pd	ce
est	Vuc	être
qu'	Cs	que
il	Pp	il
est	Vuc	être
mort	Ge	mourir
.	Fs	.
C'	Pd	ce
est	Vuc	être
par	S	par
ses	Ds	son
propres	Ag	propre
mains	Nc	main
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
fini	Ge	finir
son	Ds	son
sort	Nc	sort
;	Fw	;
Mais	Vvc	mais
je	Pp	je
vais	Vvc	aller
plus	Rg	plus
au	S+Da	à+le
long	Nc	long
te	Pp	tu
dire	Vvn	dire
cette	Dd	ce
histoire	Nc	histoire
,	Fw	,
Qui	Vvc	qui
d'	S	de
une	Dn	un
Reine	Nc	reine|roi
auguste	Ag	auguste
éternise	Vvc	éterniser
la	Da	le
gloire	Nc	gloire
.	Fs	.
Ce	Dd	ce
misérable	Ag	misérable
Roi	Nc	roi
sortait	Vvc	sortir
alors	Rg	alors
du	S+Da	de+le
bain	Nc	bain
,	Fw	,
Quand	Nc	quand
(	Fw	(
ce	Pd	ce
que	Pr	que
la	Da	le
Sultane	Nc	sultane
attendait	Vvc	attendre
avec	S	avec
soin	Nc	soin
)	Fw	)
Comme	Vvc	comme
c'	Pd	ce
est	Vuc	être
sa	Ds	son
coutume	Nc	coutume
,	Fw	,
il	Pp	il
demande	Vvc	demander
sa	Ds	son
tasse	Nc	tasse
.	Fs	.
Elle	Pp	il
la	Pp	il
présentant	Ga	présenter
avec	S	avec
beaucoup	Rg	beaucoup
de	S	de
grâce	Nc	grâce
,	Fw	,
Regarde	Vvc	regarder
le	Da	le
Sultan	Nc	sultan
,	Fw	,
qui	Pr	qui
sans	S	sans
trop	Rg	trop
s'	Pp	se
émouvoir	Vvn	émouvoir
,	Fw	,
D'	Nc	d'
un	Dn	un
visage	Nc	visage
assuré	Ge	assurer
feint	Vvc	feindre
de	S	de
la	Pp	il
recevoir	Vvn	recevoir
.	Fs	.
Mais	Cc	mais
conservant	Ga	conserver
toujours	Rg	toujours
ce	Dd	ce
soupçon	Nc	soupçon
dans	S	dans
son	Ds	son
âme	Nc	âme
,	Fw	,
Pour	Nc	pour
s'	Cs	si
en	S	en
mieux	Rg	mieux
éclaircir	Vvn	éclaircir
il	Pp	il
la	Pp	il
rend	Vvc	rendre
à	S	à
sa	Ds	son
femme	Nc	femme
.	Fs	.
Et	Cc	et
comme	Cs	comme
par	S	par
plaisir	Nc	plaisir
l'	Da	le
invite	Nc	inuit|invite|invité
de	S	de
goûter	Vvn	goûter
À	Nc	à
ce	Dd	ce
breuvage	Nc	breuvage
doux	Ag	doux
qu'	Pr	que
il	Pp	il
faisait	Vvc	faire
apprêter	Vvn	apprêter
.	Fs	.
La	Pp	il
Sultane	Vvc	sultane
en	S	en
ce	Dd	ce
point	Nc	point
paraît	Vvc	paraître
un	Dn	un
peu	Rg	peu
confuse	Ag	confus
;	Fw	;
Et	Vvc	et
par	S	par
un	Dn	un
compliment	Nc	compliment
aussitôt	Rg	aussitôt
le	Pp	il
refuse	Vvc	refuser
,	Fw	,
Mais	Vvc	mais
par	S	par
ce	Dd	ce
beau	Ag	beau
moyen	Nc	moyen
prouve	Vvc	prouver
sa	Ds	son
trahison	Nc	trahison
.	Fs	.
Ce	Dd	ce
refus	Nc	refus
du	S+Da	de+le
Sultan	Nc	sultan
redouble	Vvc	redoubler
le	Da	le
soupçon	Nc	soupçon
:	Fw	:
Il	Pp	il
la	Pp	il
prie	Vvc	prier
,	Fw	,
il	Pp	il
la	Pp	il
presse	Vvc	presser
,	Fw	,
et	Cc	et
toute	Di	tout
résistance	Nc	résistance
Au	Vvc	au
lieu	Nc	lieu
de	S	de
l'	Pp	il
apaiser	Vvn	apaiser
accroît	Vvc	accroître
son	Ds	son
assurance	Nc	assurance
.	Fs	.
Il	Pp	il
dit	Vvc	dire
que	Cs	que
ce	Dd	ce
refus	Nc	refus
est	Vuc	être
trop	Rg	trop
hors	S	hors
de	Dn	un
raison	Nc	raison
:	Fw	:
Il	Pp	il
l'	Pp	il
accuse	Vvc	accuser
de	S	de
haine	Nc	haine
,	Fw	,
en	S	en
après	S	après
de	Dn	un
poison	Nc	poison
.	Fs	.
Que	Pt	que
fera	Vvc	faire|ferrer
cette	Dd	ce
Reine	Nc	reine|roi
en	S	en
ce	Dd	ce
malheur	Nc	malheur
extrême	Ag	extrême
,	Fw	,
Elle	Vvc	elle
est	Vuc	être
pâle	Ag	pâle
à	S	à
ce	Dd	ce
mot	Nc	mot
,	Fw	,
son	Ds	son
teint	Nc	teint
devient	Vvc	devenir|dévier
tout	Di	tout
blême	Ag	blême
;	Fw	;
Et	Vvc	et
se	Pp	il
voyant	Ga	voir
réduite	Ge	réduire
en	S	en
ce	Dd	ce
pressant	Ag	pressant
danger	Nc	danger
,	Fw	,
Se	Vvc	se
résout	Vvc	résoudre
de	S	de
mourir	Vvn	mourir
afin	S	afin
de	S	de
se	Pp	il
venger	Vvn	venger
,	Fw	,
Quoi	Vvc	quoi
,	Fw	,
dit-elle	Vvc	dit-elle
soudain	Rg	soudain
,	Fw	,
pour	S	pour
être	Vun	être
moins	Rg	moins
suspecte	Ag	suspect
Tu	Nc	tu
crois	Vvc	croire|croître
qu'	Cs	que
on	Pp	on
te	Pp	tu
trahit	Vvc	trahir
alors	Rg	alors
qu'	Cs	que
on	Pp	on
te	Pp	tu
respecte	Vvc	respecter
,	Fw	,
Seigneur	Nc	seigneur
qui	Pr	qui
fait	Vvc	faire
donc	Rg	donc
naître	Vvn	naître
un	Dn	un
tel	Ag	tel
soupçon	Nc	soupçon
en	S	en
toi	Pp	tu
,	Fw	,
Comment	Vvc	comment
remarques	Nc	remarque
-tu	Vvc	-tu
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
manqué	Ge	manquer
de	S	de
foi	Nc	foi
?	Fs	?
Alors	Rg	alors
cette	Dd	ce
Princesse	Nc	prince|princesse
en	S	en
se	Pp	il
baignant	Ga	baigner
de	S	de
larmes	Nc	larme
,	Fw	,
Fit	Vvc	faire
agir	Vvn	agir
contre	S	contre
soi	Pp	il
la	Da	le
force	Nc	force|forcé
de	S	de
ses	Ds	son
armes	Nc	arme|armé
:	Fw	:
Et	Cc	et
recevant	Ga	recevoir
la	Da	le
coupe	Nc	coupe|coupé
elle	Pp	il
en	Pp	en
boit	Vvc	boire
la	Da	le
moitié	Nc	moitié
:	Fw	:
Accuse	Vvc	accuser
-moi	Vvc	-moi
,	Fw	,
dit-elle	Vvc	dit-elle
après	S	après
d'	Dn	un
inimitié	Nc	inimitié
.	Fs	.
Bajazet	Nc	bajazet
ayant	Ga	avoir
vu	Ge	voir
cet	Dd	ce
effet	Nc	effet
de	S	de
courage	Nc	courage
,	Fw	,
Lui	Nc	lui
demanda	Vvc	demander
pardon	Rg	pardon
d'	S	de
un	Dn	un
si	Rg	si
sensible	Ag	sensible
outrage	Nc	outrage
;	Fw	;
Il	Vvc	il
boit	Vvc	boire
à	S	à
son	Ds	son
exemple	Nc	exemple
en	Pp	en
ne	Rp	ne
se	Pp	il
doutant	Ga	douter
pas	Rg	pas
De	Vvc	de
rencontrer	Vvn	rencontrer
la	Da	le
mort	Nc	mort
sous	S	sous
ce	Dd	ce
subtil	Ag	subtil
appas	Nc	appas
.	Fs	.
Mais	Cc	mais
abusé	Ge	abuser
qu'	Cs	que
il	Pp	il
est	Vuc	être
par	S	par
ces	Dd	ce
douces	Ag	doux
amorces	Nc	amorce
,	Fw	,
Du	Vvc	du
poison	Nc	poison
aussitôt	Rg	aussitôt
il	Pp	il
sent	Vvc	sentir
agir	Vvn	agir
les	Da	le
forces	Nc	force|forcé
.	Fs	.
Et	Cc	et
comme	Cs	comme
il	Pp	il
n'	Rp	ne
avait	Vuc	avoir
pas	Rg	pas
le	Da	le
corps	Nc	corps
sain	Ag	sain
et	Cc	et
bien	Rg	bien
fait	Ge	faire
,	Fw	,
Plutôt	Vvc	plutôt
que	Cs	que
la	Pp	il
Sultane	Vvc	sultane
il	Pp	il
en	Pp	en
connaît	Vvc	connaître
l'	Da	le
effet	Nc	effet
.	Fs	.
Ô	Nc	ô
Ciel	Vvc	ciel
?	Fs	?
Injuste	Ag	injuste
Ciel	Vvc	ciel
!	Fs	!
dit	Vvc	dire
alors	Rg	alors
cet	Dd	ce
infâme	Ag	infâme
,	Fw	,
Mourrai	Vvc	mourir
-je	Vvc	-je
donc	Rg	donc
ainsi	Rg	ainsi
par	S	par
les	Da	le
mains	Nc	main
d'	S	de
une	Dn	un
femme	Nc	femme
:	Fw	:
Et	Cc	et
faut-il	Vvc	faut-il
que	Cs	que
ce	Dd	ce
sexe	Nc	sexe
avec	S	avec
si	Rg	si
peu	Rg	peu
d'	S	de
effort	Nc	effort
,	Fw	,
D'	Nc	d'
un	Dn	un
infâme	Ag	infâme
cyprès	Nc	cyprès
ait	Vuc	avoir
couronné	Ge	couronner
mon	Ds	mon
sort	Nc	sort
.	Fs	.
Ce	Pd	ce
que	Pr	que
n'	Rp	ne
ont	Vuc	avoir
pu	Ge	pouvoir
les	Pp	ils
Rois	Vvc	rois
au	S+Da	à+le
milieu	Nc	milieu
des	S+Da	de+le|de+les
armées	Nc	armée
,	Fw	,
Ce	Vvc	ce
que	Cs	que
des	Dn	un
Légions	Nc	légions
au	S+Da	à+le
combat	Nc	combat
animées	Ge	animer
,	Fw	,
N'	Vvc	n'
auraient	Vuc	avoir
pas	Rg	pas
entrepris	Ge	entreprendre
sans	S	sans
leur	Ds	leur
punition	Nc	punition
;	Fw	;
Une	Vvc	une
femme	Nc	femme
l'	Pp	il
a	Vuc	avoir
fait	Ge	faire
à	S	à
ma	Ds	mon
confusion	Nc	confusion
.	Fs	.
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
je	Pp	je
ne	Rp	ne
veux	Vvc	vouloir
pas	Rg	pas
qu'	Cs	que
on	Pp	on
lise	Vvc	lire
dans	S	dans
l'	Da	le
Histoire	Nc	histoire
,	Fw	,
Qu'	Vvc	qu'
un	Dn	un
ennemi	Nc	ennemi
si	Rg	si
faible	Ag	faible
ait	Vuc	avoir
pu	Ge	pouvoir
ternir	Vvn	ternir
ma	Ds	mon
gloire	Nc	gloire
.	Fs	.
Vengeons	Vvc	venger
sur	S	sur
son	Ds	son
auteur	Nc	auteur
,	Fw	,
un	Dn	un
affront	Nc	affront
si	Rg	si
sanglant	Ga	sangler
,	Fw	,
Et	Vvc	et
puis	Cs	puis
de	S	de
notre	Ds	notre
main	Nc	main
répandons	Vvc	répandre
notre	Ds	notre
sang	Nc	sang
.	Fs	.
Il	Pp	il
dit	Vvc	dire
,	Fw	,
et	Cc	et
sans	S	sans
tarder	Vvn	tarder
il	Pp	il
tire	Vvc	tirer
son	Ds	son
épée	Nc	épée
,	Fw	,
Qui	Vvc	qui
du	S+Da	de+le
sang	Nc	sang
de	S	de
la	Da	le
Reine	Nc	reine|roi
il	Pp	il
voulait	Vvc	vouloir
voir	Vvn	voir
trempée	Nc	trempée
.	Fs	.
Mais	Cc	mais
sa	Ds	son
faiblesse	Nc	faiblesse
enfin	Rg	enfin
décevant	Ga	décevoir
son	Ds	son
espoir	Nc	espoir
,	Fw	,
Lui	Nc	lui
fait	Vvc	faire
voir	Vvn	voir
en	S	en
tombant	Ga	tomber
son	Ds	son
trop	Rg	trop
peu	Rg	peu
de	S	de
pouvoir	Nc	pouvoir
.	Fs	.
Son	Ds	son
teint	Nc	teint
en	S	en
un	Dn	un
moment	Nc	moment
,	Fw	,
de	S	de
rouge	Ag	rouge
devient	Vvc	devenir|dévier
blême	Ag	blême
,	Fw	,
Chaque	Vvc	chaque
mot	Nc	mot
qu'	Pr	que
il	Pp	il
profère	Vvc	proférer
est	Vuc	être
toujours	Rg	toujours
un	Dn	un
blasphème	Nc	blasphème
.	Fs	.
Et	Cc	et
de	S	de
son	Ds	son
propre	Ag	propre
fer	Nc	fer
en	S	en
se	Pp	il
perçant	Ga	percer
le	Da	le
flanc	Nc	flanc
,	Fw	,
Il	Vvc	il
vomit	Vvc	vomir
à	S	à
la	Da	le
fois	Nc	fois
et	Cc	et
son	Ds	son
âme	Nc	âme
et	Cc	et
son	Ds	son
sang	Nc	sang
.	Fs	.
La	Da	le
Sultane	Nc	sultane
voyant	Ga	voir
sa	Ds	son
vengeance	Nc	vengeance
accomplie	Ge	accomplir
;	Fw	;
Reçois	Vvc	reçois
cher	Ag	cher
Achomat	Vvc	achomat
cette	Dd	ce
mourante	Nc	mourant
vie	Nc	vie
,	Fw	,
Dit-elle	Vvc	dit-elle
,	Fw	,
soit	Vuc	être
content	Ag	content
de	S	de
ce	Dd	ce
sort	Nc	sort
malheureux	Ag	malheureux
,	Fw	,
Je	Vvc	je
tiens	Vvc	tenir
de	S	de
toi	Pp	tu
