CARDENIE	Nc	cardenie
est	Vuc	être
de	S	de
bronze	Nc	bronze
ainsi	Rg	ainsi
que	Cs	que
son	Ds	son
amant	Nc	amant
,	Fw	,
Ayant	Ga	avoir
d'	S	de
une	Dn	un
guenon	Nc	guenon
la	Da	le
parfaite	Ag	parfait
figure	Nc	figure|figuré
.	Fs	.
On	Pp	on
n'	Rp	ne
a	Vuc	avoir
jamais	Rg	jamais
écrit	Ge	écrire
une	Dn	un
telle	Ag	tel
aventure	Nc	aventure
.	Fs	.
Heureux	Ag	heureux
le	Da	le
Chevalier	Nc	chevalier
qui	Pr	qui
la	Pp	il
doit	Vvc	devoir
mettre	Vvn	mettre
à	S	à
fin	Nc	fin
.	Fs	.
Vous	Pp	vous
savez	Vvc	savoir
bien	Rg	bien
qui	Pr	qui
c'	Pd	ce
est	Vuc	être
,	Fw	,
mais	Cc	mais
vous	Pp	vous
faites	Vvc	faire
le	Da	le
fin	Nc	fin
.	Fs	.
Peut-être	Vvc	peut-être
.	Fs	.
Cette	Dd	ce
histoire	Nc	histoire
est	Vuc	être
la	Da	le
plus	Rg	plus
ravissante	Ga	ravir
Qu'	Vvc	qu'
on	Pp	on
puisse	Vvc	pouvoir
raconter	Vvn	raconter
.	Fs	.
Elle	Pp	il
est	Vuc	être
divertissante	Ag	divertissant
.	Fs	.
Et	Cc	et
cette	Dd	ce
Dame	Nc	dame
ici	Rg	ici
ne	Rp	ne
la	Pp	il
traite	Vvc	traiter
pas	Rg	pas
mal	Rg	mal
.	Fs	.
Ces	Dd	ce
amants	Nc	amant
donc	Rg	donc
changés	Ge	changer
en	S	en
monstres	Nc	monstre
de	S	de
métal	Nc	métal
,	Fw	,
Cet	Vvc	cet
Enchanteur	Nc	enchanteur
voulait	Vvc	vouloir
poursuivre	Vvn	poursuivre
sa	Ds	son
vengeance	Nc	vengeance
,	Fw	,
Et	Vvc	et
laver	Vvn	laver
dans	S	dans
mon	Ds	mon
sang	Nc	sang
ses	Ds	son
mains	Nc	main
et	Cc	et
mon	Ds	mon
offense	Nc	offence
,	Fw	,
Il	Vvc	il
descend	Vvc	descendre
du	S+Da	de+le
cheval	Nc	cheval
,	Fw	,
tire	Vvc	tirer
son	Ds	son
coutelas	Nc	coutelas
,	Fw	,
Je	Vvc	je
veux	Vvc	vouloir
fuir	Vvn	fuir
sa	Ds	son
fureur	Nc	fureur
,	Fw	,
je	Pp	je
tombe	Vvc	tomber
au	S+Da	à+le
premier	Nc	premier
pas	Rg	pas
,	Fw	,
Mes	Vvc	mes
compagnes	Nc	compagne
aussi	Rg	aussi
se	Pp	il
renversent	Vvc	renverser
par	S	par
terre	Nc	terre
,	Fw	,
Le	Vvc	le
voilà	S	voilà
près	Rg	près
de	S	de
nous	Pp	nous
avec	S	avec
son	Ds	son
cimeterre	Nc	cimeterre
,	Fw	,
Chacune	Nc	chacune
attend	Vvc	attendre
le	Da	le
coup	Nc	coup
qui	Pr	qui
doit	Vvc	devoir
finir	Vvn	finir
ses	Ds	son
jours	Nc	jour
:	Fw	:
Lui	Pp	il
qui	Pr	qui
sait	Vvc	savoir
que	Cs	que
les	Da	le
maux	Nc	mal
sont	Vuc	être
légers	Ag	léger
s'	Cs	si
ils	Pp	ils
sont	Vuc	être
courts	Ag	court
,	Fw	,
S'	Vvc	s'
arrête	Vvc	arrêter
tout	Rg	tout
à	S	à
coup	Nc	coup
,	Fw	,
et	Cc	et
condamne	Vvc	condamner
l'	Da	le
envie	Nc	envie
Qu'	Vvc	qu'
il	Pp	il
eut	Vuc	avoir
auparavant	Rg	auparavant
d'	S	de
abréger	Vvn	abréger
notre	Ds	notre
vie	Nc	vie
.	Fs	.
Vivez	Vvc	vivre
,	Fw	,
dit-il	Vvc	dit-il
,	Fw	,
vivez	Vvc	vivre
exécrables	Ag	exécrable
tisons	Nc	tison
Et	Vvc	et
des	Dn	un
feux	Nc	feu|feux
de	S	de
l'	Da	le
Amour	Nc	amour
et	Cc	et
de	S	de
ses	Ds	son
trahisons	Nc	trahison
,	Fw	,
Pour	Nc	pour
punir	Vvn	punir
dignement	Rg	dignement
vos	Ds	votre
infâmes	Ag	infâme
pratiques	Nc	pratique
,	Fw	,
Je	Vvc	je
m'	Pp	je
en	Pp	en
vais	Vvc	aller
vous	Pp	vous
donner	Vvn	donner
des	Dn	un
barbes	Nc	barbe
authentiques	Ag	authentique
,	Fw	,
Qui	Vvc	qui
durant	S	durant
deux	Nc	deux
mille	Nc	mille
ans	Nc	an
feront	Vvc	faire
connaître	Vvn	connaître
à	S	à
tous	Di	tout
L'	Ag	l'
horreur	Nc	horreur
de	S	de
votre	Ds	votre
crime	Nc	crime
,	Fw	,
et	Cc	et
mon	Ds	mon
juste	Ag	juste
courroux	Nc	courroux
:	Fw	:
Soudain	Rg	soudain
qu'	Cs	que
il	Pp	il
eut	Vuc	avoir
tenu	Ge	tenir
ce	Dd	ce
funeste	Ag	funeste
langage	Nc	langage
Une	Vvc	une
forêt	Nc	forêt
de	S	de
poil	Nc	poil
nous	Pp	nous
couvrit	Vvc	couvrir
le	Da	le
visage	Nc	visage
,	Fw	,
Et	Vvc	et
ternit	Vvc	ternir
la	Da	le
blancheur	Nc	blancheur
de	S	de
nos	Ds	notre
teints	Nc	teint
déliés	Ge	délier
,	Fw	,
En	Vvc	en
fin	Nc	fin
nous	Pp	nous
devenons	Vvc	devenir
comme	Cs	comme
vous	Pp	vous
nous	Pp	nous
voyez	Vvc	voir
.	Fs	.
Ah	I	ah
Dieu	Nc	dieu
qu'	Pr	que
ai	Vuc	avoir
-je	Ge	-je
aperçu	Ge	apercevoir
?	Fs	?
Miracle	Ag	miracle
.	Fs	.
Ce	Dd	ce
prodige	Nc	prodige
.	Fs	.
M'	Pp	je
étonne	Vvc	étonner
.	Fs	.
Me	Pp	je
ravit	Vvc	ravir
.	Fs	.
Me	Pp	je
surprend	Vvc	surprendre
.	Fs	.
Et	Cc	et
m'	Pp	je
afflige	Vvc	affliger
;	Fw	;
Car	Nc	car
comme	S	comme
qu'	Cs	que
il	Pp	il
en	Pp	en
soit	Vuc	être
je	Pp	je
crains	Vvc	craindre
l'	Da	le
événement	Nc	événement
,	Fw	,
L'	Vvc	l'
enchanteur	Ag	enchanteur
Malembrun	Nc	malembrun
est	Vuc	être
mauvais	Ag	mauvais
garnement	Nc	garnement
,	Fw	,
À	Nc	à
ce	Pd	ce
que	Pr	que
je	Pp	je
puis	Vvc	pouvoir
voir	Vvn	voir
par	S	par
toutes	Di	tout
ses	Ds	son
menées	Nc	menée
.	Fs	.
Le	Da	le
temps	Nc	temps
est	Vuc	être
accompli	Ge	accomplir
de	S	de
ces	Dd	ce
deux	Nc	deux
mille	Nc	mille
années	Nc	année
,	Fw	,
Qui	Vvc	qui
nous	Pp	nous
ont	Vuc	avoir
fait	Ge	faire
verser	Vvn	verser
tant	Rg	tant
d'	S	de
inutiles	Ag	inutile
pleurs	Nc	pleur
;	Fw	;
Mais	Vvc	mais
ce	Dd	ce
cruel	Ag	cruel
en	S	en
fin	Nc	fin
touché	Ge	toucher
de	S	de
nos	Ds	notre
douleurs	Nc	douleur
:	Fw	:
Allez	Vvc	aller
,	Fw	,
nous	Pp	nous
a-t-il	V	avoir
dit	Vvc	dire
,	Fw	,
au	S+Da	à+le
pays	Nc	pays
de	S	de
la	Da	le
Manche	Nc	manche
Et	Ag	et
tâchez	Vvc	tâcher
à	S	à
trouver	Vvn	trouver
le	Da	le
grand	Ag	grand
maître	Nc	maître
de	S	de
Sanche	Nc	sanche
,	Fw	,
Ce	Vvc	ce
vaillant	Ag	vaillant
Don	Nc	don
Quichotte	Vvc	quichotte
,	Fw	,
dont	Pr	dont
le	Da	le
bras	Nc	bras
indompté	Ag	indompté
,	Fw	,
Aux	Vvc	aux
pauvres	Nc	pauvre
prisonniers	Ag	prisonnier
donne	Vvc	donner
la	Da	le
liberté	Nc	liberté
,	Fw	,
Et	Vvc	et
qui	Pr	qui
veut	Vvc	vouloir
rétablir	Vvn	rétablir
dedans	Rg	dedans
toute	Di	tout
l'	Da	le
Espagne	Nc	espagne
L'	Vvc	l'
ordre	Nc	ordre
des	S+Da	de+le|de+les
Chevaliers	Nc	chevalier
qui	Pr	qui
courent	Vvc	courir
la	Da	le
campagne	Nc	campagne
;	Fw	;
Dites	Vvc	dire
-lui	Pd	-lui
que	Pr	que
l'	Da	le
armet	Nc	armet
de	S	de
Mambrin	Nc	mambrin
m'	Pp	je
appartient	Vvc	appartenir
,	Fw	,
Que	Vvc	que
c'	Pd	ce
est	Vuc	être
moi	Pp	je
qui	Pr	qui
l'	Pp	il
ai	Vuc	avoir
fait	Ge	faire
,	Fw	,
que	Cs	que
c'	Pd	ce
est	Vuc	être
de	S	de
moi	Pp	je
qu'	Cs	que
il	Pp	il
vient	Vvc	venir
,	Fw	,
Et	Vvc	et
que	Cs	que
s'	Pp	se
il	Pp	il
me	Pp	je
le	Pp	il
rend	Vvc	rendre
,	Fw	,
comme	Cs	comme
veut	Vvc	vouloir
la	Da	le
justice	Nc	justice
,	Fw	,
Je	Vvc	je
veux	Vvc	vouloir
en	S	en
sa	Ds	son
faveur	Nc	faveur
finir	Vvn	finir
votre	Ds	votre
supplice	Nc	supplice
,	Fw	,
Et	Vvc	et
lui	Pp	il
faire	Vvn	faire
présent	Ag	présent
d'	S	de
un	Dn	un
corselet	Nc	corselet
d'	S	de
or	Nc	or
fin	Nc	fin
.	Fs	.
Ne	Rp	ne
crois	Vvc	croire|croître
-tu	Vvn	-tu
point	Rg	point
encor	Nc	encor
que	Cs	que
ce	Pd	ce
soit	Vuc	être
un	Dn	un
bassin	Nc	bassin
?	Fs	?
Nullement	Rg	nullement
,	Fw	,
mais	Cc	mais
je	Pp	je
dis	Vvc	dire
qu'	Cs	que
il	Pp	il
en	Pp	en
a	Vuc	avoir
l'	Da	le
encolure	Nc	encolure
.	Fs	.
Je	Pp	je
ne	Rp	ne
veux	Vvc	vouloir
pas	Rg	pas
ainsi	Rg	ainsi
finir	Vvn	finir
cette	Dd	ce
aventure	Nc	aventure
,	Fw	,
Mon	Nc	mon
armet	Nc	armet
m'	Pp	je
est	Vuc	être
trop	Rg	trop
cher	Ag	cher
,	Fw	,
et	Cc	et
je	Pp	je
crains	Vvc	craindre
ce	Dd	ce
Géant	Nc	géant
,	Fw	,
À	Nc	à
cause	Vvc	causer
seulement	Rg	seulement
qu'	Cs	que
il	Pp	il
parle	Vvc	parler
d'	S	de
un	Dn	un
présent	Nc	présent
,	Fw	,
Ils	Vvc	ils
sont	Vuc	être
tous	Di	tout
enchanteurs	Nc	enchanteur
,	Fw	,
et	Cc	et
notre	Ds	notre
ordre	Nc	ordre
commande	Vvc	commander
Qu'	Vvc	qu'
on	Pp	on
traite	Vvc	traiter
à	S	à
la	Da	le
rigueur	Nc	rigueur
tous	Di	tout
ceux	Pd	celui
de	S	de
cette	Dd	ce
bande	Nc	bande
.	Fs	.
Il	Pp	il
l'	Pp	il
avait	Vuc	avoir
bien	Rg	bien
prévu	Ge	prévoir
;	Fw	;
car	Cc	car
il	Pp	il
me	Pp	je
dit	Vvc	dire
aussi	Rg	aussi
,	Fw	,
Que	Vvc	que
si	Cs	si
vous	Pp	vous
désiriez	Vvc	désirer
de	S	de
le	Pp	il
traiter	Vvn	traiter
ainsi	Rg	ainsi
,	Fw	,
Préférant	Ga	préférant
le	Da	le
combat	Nc	combat
à	S	à
l'	Da	le
échange	Nc	échange
des	S+Da	de+le|de+les
armes	Nc	arme|armé
,	Fw	,
Il	Vvc	il
se	Pp	il
dépouillerait	Vvc	dépouiller
du	S+Da	de+le
pouvoir	Nc	pouvoir
de	S	de
ses	Ds	son
charmes	Nc	charme
Pour	Ag	pour
se	Pp	il
battre	Vvn	battre
avec	S	avec
vous	Pp	vous
dans	S	dans
la	Da	le
rigueur	Nc	rigueur
des	S+Da	de+le|de+les
lois	Nc	loi
,	Fw	,
Et	Vvc	et
qu'	Cs	que
il	Pp	il
vous	Pp	vous
enverrait	Vvc	envoyer
son	Ds	son
grand	Ag	grand
cheval	Nc	cheval
de	S	de
bois	Nc	bois
,	Fw	,
C'	Vvc	c'
est	Vuc	être
celui	Pd	celui
qui	Pr	qui
servit	Vvc	servir
à	S	à
Pierre	Nc	pierre
de	S	de
Provence	Nc	provence
Pour	Ag	pour
ravir	Vvn	ravir
Maguelonne	Vvc	maguelonne
et	Cc	et
la	Pp	il
porter	Vvn	porter
en	S	en
France	Nc	france
,	Fw	,
Il	Vvc	il
vole	Vvc	voler
dans	S	dans
les	Da	le
airs	Nc	air
plus	Rg	plus
vite	Rg	vite
que	Cs	que
le	Da	le
vent	Nc	vent
,	Fw	,
Et	Vvc	et
va	Vvc	aller
dans	S	dans
moins	Rg	moins
d'	S	de
un	Dn	un
jour	Nc	jour
du	S+Da	de+le
couchant	Nc	couchant
au	S+Da	à+le
levant	Nc	levant
.	Fs	.
Ce	Dd	ce
parti	Nc	parti
me	Pp	je
plaît	Vvc	plaire
mieux	Rg	mieux
.	Fs	.
Est	Vuc	être
-ce	Vvc	-ce
ainsi	Rg	ainsi
qu'	Cs	que
on	Pp	on
me	Pp	je
quitte	Vvc	quitter
.	Fs	.
Si	Rg	si
comme	Cs	comme
on	Pp	on
nous	Pp	nous
a	Vuc	avoir
dit	Ge	dire
ce	Dd	ce
cheval	Nc	cheval
va	Vvc	aller
si	Rg	si
vite	Rg	vite
,	Fw	,
Le	Vvc	le
Seigneur	Ag	seigneur
Don	Nc	don
Quichotte	Ag	quichotte
peut	Vvc	pouvoir
être	Vun	être
de	S	de
retour	Nc	retour
Dans	Vvc	dans
trois	Nc	trois
ou	Cc	ou
quatre	Nc	quatre
jours	Nc	jour
.	Fs	.
Dans	S	dans
la	Da	le
moitié	Nc	moitié
d'	S	de
un	Dn	un
jour	Nc	jour
.	Fs	.
Qu'	Cs	que
il	Pp	il
aille	Vvc	aller
donc	Rg	donc
en	S	en
paix	Nc	paix
où	Pr	où
la	Da	le
gloire	Nc	gloire
l'	Pp	il
appelle	Vvc	appeler
,	Fw	,
Je	Vvc	je
ne	Rp	ne
l'	Pp	il
arrête	Vvc	arrêter
point	Rg	point
,	Fw	,
l'	Da	le
aventure	Nc	aventure
est	Vuc	être
trop	Rg	trop
belle	Ag	beau
,	Fw	,
Son	Nc	son
honneur	Nc	honneur
m'	Pp	je
est	Vuc	être
trop	Rg	trop
cher	Ag	cher
.	Fs	.
Après	Vvc	après
un	Dn	un
tel	Ag	tel
congé	Nc	congé
Que	Vvc	que
je	Pp	je
suis	Vuc	être
satisfait	Ge	satisfaire
,	Fw	,
que	Cs	que
je	Pp	je
suis	Vuc	être
obligé	Ge	obliger
.	Fs	.
Au	S+Da	à+le
moins	Rg	moins
que	Cs	que
le	Da	le
retour	Nc	retour
soit	Vuc	être
prompt	Ag	prompt
.	Fs	.
Je	Pp	je
vous	Pp	vous
le	Pp	il
jure	Vvc	jurer
En	Vvc	en
douter	Vvn	douter
seulement	Rg	seulement
c'	Pd	ce
est	Vuc	être
me	Pp	je
faire	Vvn	faire
une	Dn	un
injure	Nc	injure
,	Fw	,
Oui	Vvc	oui
,	Fw	,
Madame	Nc	madame
,	Fw	,
je	Pp	je
veux	Vvc	vouloir
revenir	Vvn	revenir
sur	S	sur
mes	Ds	mon
pas	Nc	pas
.	Fs	.
Puis	Vvc	pouvoir
qu'	Cs	que
il	Pp	il
vous	Pp	vous
le	Pp	il
promet	Vvc	promettre
il	Pp	il
n'	Rp	ne
y	Pp	y
manquera	Vvc	manquer
pas	Rg	pas
.	Fs	.
Et	Cc	et
vous	Pp	vous
dont	Pr	dont
les	Da	le
malheurs	Nc	malheur
toucheraient	Vvc	toucher
une	Dn	un
souche	Nc	souche
,	Fw	,
Et	Vvc	et
mon	Ds	mon
coeur	Nc	cœur
et	Cc	et
mon	Ds	mon
bras	Nc	bras
vous	Pp	vous
jurent	Vvc	jurer
par	S	par
ma	Ds	mon
bouche	Nc	bouche
,	Fw	,
De	Vvc	de
ne	Rp	ne
rien	Pi	rien
épargner	Vvn	épargner
qui	Pr	qui
soit	Vuc	être
en	S	en
mon	Ds	mon
pouvoir	Nc	pouvoir
:	Fw	:
Ce	Dd	ce
cheval	Nc	cheval
viendra-t-il	V	viendra-t-il
je	Pp	je
brûle	Vvc	brûler
de	S	de
le	Pp	il
voir	Vvn	voir
.	Fs	.
Ne	Rp	ne
m'	Pp	je
en	Pp	en
direz	Vvc	dire
-vous	Nc	-vous
point	Rg	point
le	Da	le
nom	Nc	nom
et	Cc	et
la	Da	le
famille	Nc	famille
?	Fs	?
Parce	Vvc	parce
que	Cs	que
sur	S	sur
la	Da	le
tête	Nc	tête
il	Pp	il
porte	Vvc	porter
une	Dn	un
cheville	Nc	cheville
,	Fw	,
Qui	Vvc	qui
sert	Vvc	servir
à	S	à
le	Pp	il
conduire	Vvn	conduire
et	Cc	et
sans	S	sans
peine	Nc	peine
et	Cc	et
sans	S	sans
art	Nc	art
,	Fw	,
On	Vvc	on
lui	Pp	il
donna	Vvc	donner
le	Da	le
nom	Nc	nom
de	S	de
cheval	Nc	cheval
Chevillart	Nc	chevillart
.	Fs	.
Ce	Dd	ce
nom	Nc	nom
est	Vuc	être
musical	Ag	musical
et	Cc	et
rempli	Ge	remplir
d'	S	de
énergie	Nc	énergie
;	Fw	;
Mais	Vvc	mais
que	Cs	que
je	Pp	je
sache	Vvc	savoir
encore	Rg	encore
sa	Ds	son
généalogie	Nc	généalogie
.	Fs	.
Il	Pp	il
est	Vuc	être
fils	Nc	fil|fils
de	S	de
Boos	Nc	boos
ce	Dd	ce
cheval	Nc	cheval
nonpareil	Nc	nonpareil
Qui	Vvc	qui
traîne	Nc	traîne
dans	S	dans
le	Da	le
Ciel	Nc	ciel
le	Da	le
coche	Nc	coche
du	S+Da	de+le
Soleil	Nc	soleil
,	Fw	,
Le	Vvc	le
vite	Rg	vite
Piritous	Nc	piritous
l'	Pp	il
a	Vuc	avoir
choisi	Ge	choisir
pour	S	pour
son	Ds	son
gendre	Nc	gendre
,	Fw	,
Il	Vvc	il
eut	Vuc	avoir
pour	S	pour
allié	Nc	allié
le	Da	le
cheval	Nc	cheval
d'	S	de
Alexandre	Nc	alexandre
,	Fw	,
Pégase	Nc	pégase
,	Fw	,
à	S	à
ce	Pd	ce
qu'	Pr	que
on	Pp	on
dit	Vvc	dire
,	Fw	,
fut	Vuc	être
son	Ds	son
frère	Nc	frère
utérin	Ag	utérin
,	Fw	,
Bayard	Nc	bayard
son	Ds	son
favori	Nc	favori
,	Fw	,
Bridedor	Nc	bridedor
son	Ds	son
cousin	Nc	cousin
,	Fw	,
Souvent	Vvc	souvent
avec	S	avec
Frontin	Nc	frontin
il	Pp	il
a	Vuc	avoir
battu	Ge	battre
l'	Da	le
estrade	Nc	estrade
,	Fw	,
Le	Vvc	le
grand	Ag	grand
cheval	Nc	cheval
de	S	de
Troie	Vvc	traire
était	Vuc	être
son	Ds	son
camarade	Nc	camarade
;	Fw	;
En	Vvc	en
fin	Nc	fin
il	Pp	il
est	Vuc	être
au	S+Da	à+le
rang	Nc	rang
des	S+Da	de+le|de+les
illustres	Ag	illustre
chevaux	Nc	cheval
;	Fw	;
Si	Vvc	si
Malembrun	Nc	malembrun
consent	Vvc	consentir
à	S	à
la	Da	le
fin	Nc	fin
de	S	de
nos	Ds	notre
maux	Nc	mal
Vous	Nc	vous
le	Pp	il
verrez	Vvc	voir
bientôt	Rg	bientôt
.	Fs	.
Quels	Dt	quel
objets	Nc	objet
effroyables	Ag	effroyable
Se	Vvc	se
présentent	Vvc	présenter
à	S	à
nous	Pp	nous
?	Fs	?
Ce	Pd	ce
sont	Vuc	être
ma	Ds	mon
foi	Nc	foi
des	S+Da	de+le|de+les
diables	Nc	diable
,	Fw	,
Malheureux	Ag	malheureux
que	Cs	que
je	Pp	je
suis	Vuc	être
j'	Pp	je
ai	Vuc	avoir
bien	Rg	bien
prévu	Ge	prévoir
ceci	Pd	ceci
,	Fw	,
Et	Vvc	et
n'	Rp	ne
ai	Vuc	avoir
pas	Rg	pas
eu	Ge	avoir
l'	Da	le
esprit	Nc	esprit
de	S	de
m'	Pp	je
éloigner	Vvn	éloigner
d'	S	de
ici	Rg	ici
.	Fs	.
Poltron	Nc	poltron
assure	Vvc	assurer
-toi	Vvc	-toi
.	Fs	.
Je	Pp	je
frissonne	Vvc	frissonner
.	Fs	.
Je	Pp	je
tremble	Vvc	trembler
.	Fs	.
Ah	I	ah
Dieu	Nc	dieu
c'	Pd	ce
est	Vuc	être
Chevillard	Ag	chevillard
!	Fs	!
Oui	Rg	oui
,	Fw	,
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qui	Pr	qui
me	Pp	je
semble	Vvc	sembler
,	Fw	,
Rassurez	Vvc	rassurer
vos	Ds	votre
esprits	Nc	esprit
,	Fw	,
ceci	Pd	ceci
ne	Rp	ne
sera	Vuc	être
rien	Pi	rien
.	Fs	.
Ah	I	ah
laissez	Vvc	laisser
-moi	Vvc	-moi
sortir	Vvn	sortir
.	Fs	.
Mais	Cc	mais
gardez	Vvc	garder
-vous	Nc	-vous
en	S	en
bien	Rg	bien
,	Fw	,
Si	Vvc	si
vous	Pp	vous
vous	Pp	vous
approchez	Vvc	approcher
seulement	Rg	seulement
de	S	de
la	Da	le
porte	Nc	porte
,	Fw	,
Je	Vvc	je
crains	Vvc	craindre
avec	S	avec
raison	Nc	raison
qu'	Cs	que
un	Dn	un
démon	Nc	démon
vous	Pp	vous
emporte	Vvc	emporter
.	Fs	.
Hélas	Vvc	hélas
qu'	Cs	que
il	Pp	il
faut	Vvc	faillir|falloir
souffrir	Vvn	souffrir
pour	S	pour
un	Dn	un
gouvernement	Nc	gouvernement
.	Fs	.
Ah	I	ah
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
de	S	de
plaisir	Nc	plaisir
.	Fs	.
Ah	I	ah
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
de	S	de
tourment	Nc	tourment
.	Fs	.
Monte	Vvc	monter
sur	S	sur
ce	Dd	ce
cheval	Nc	cheval
celui	Pd	celui
dont	Pr	dont
le	Da	le
courage	Nc	courage
Ne	Ag	ne
craint	Vvc	craindre
point	Rg	point
le	Da	le
péril	Nc	péril
.	Fs	.
A	S	à
ce	Dd	ce
conte	Nc	conte|conté
je	Pp	je
gage	Vvc	gager
.	Fs	.
Que	Cs	que
ce	Pd	ce
ne	Rp	ne
soit	Vuc	être
pas	Rg	pas
moi	Pp	je
,	Fw	,
je	Pp	je
crains	Vvc	craindre
trop	Rg	trop
.	Fs	.
L'	Da	le
écuyer	Nc	écuyer
.	Fs	.
Doit	Vvc	devoir
monter	Vvn	monter
sur	S	sur
la	Da	le
croupe	Nc	croupe
.	Fs	.
Allez	I	allez
-vous	Nc	-vous
y	Pp	y
fier	Ag	fier
,	Fw	,
A	Vvc	a
d'	S	de
autres	Pi	autre
,	Fw	,
Malembrun	Nc	malembrun
se	Pp	il
trompe	Vvc	tromper
bien	Rg	bien
s'	Cs	si
il	Pp	il
pense	Vvc	penser
En	Vvc	en
ce	Dd	ce
voyage	Nc	voyage
ici	Rg	ici
voir	Vvn	voir
Monsieur	Ag	monsieur
Sancho	Nc	sancho
Pance	Nc	pance
,	Fw	,
Je	Vvc	je
ne	Rp	ne
suis	Vuc	être
pas	Rg	pas
si	Rg	si
fou	Ag	fou
comme	Cs	comme
ce	Dd	ce
démon	Nc	démon
croit	Vvc	croire|croître
.	Fs	.
Qu'	Cs	que
on	Pp	on
laisse	Vvc	laisser
la	Da	le
cheville	Nc	cheville
en	S	en
l'	Da	le
état	Nc	état
qu'	Pr	que
on	Pp	on
la	Pp	il
voit	Vvc	voir
,	Fw	,
Car	Nc	car
elle	Pp	il
est	Vuc	être
comme	Cs	comme
il	Pp	il
faut	Vvc	faillir|falloir
pour	S	pour
aller	Vvn	aller
près	Rg	près
des	Dn	un
nues	Nc	nue
;	Fw	;
Mais	Vvc	mais
avant	Rg	avant
de	S	de
courir	Vvn	courir
ces	Dd	ce
routes	Nc	route
inconnues	Ag	inconnu
Le	Vvc	le
maître	Nc	maître
et	Cc	et
l'	Da	le
écuyer	Nc	écuyer
doivent	Vvc	devoir
bander	Vvn	bander
les	Da	le
yeux	Nc	œil
,	Fw	,
De	Vvc	de
peur	Nc	peur
que	Pr	que
se	Pp	il
voyant	Ga	voir
montés	Ge	monter
si	Rg	si
près	Rg	près
des	Dn	un
cieux	Nc	ciel|cieux
La	Vvc	la
tête	Nc	tête
ne	Rp	ne
leur	Pp	leur
tourne	Vvc	tourner
,	Fw	,
et	Cc	et
que	Cs	que
tombant	Ga	tomber
à	S	à
terre	Nc	terre
,	Fw	,
Leurs	Nc	leurs
jambes	Ag	jambé
et	Cc	et
leurs	Ds	leur
bras	Nc	bras
se	Pp	il
brisent	Vvc	briser
comme	S	comme
verre	Nc	verre
.	Fs	.
Et	Cc	et
bien	Rg	bien
ne	Ge	naître
voilà	S	voilà
pas	Rg	pas
de	S	de
quoi	Pt	quoi
faire	Vvn	faire
enrager	Vvn	enrager
?	Fs	?
Le	Da	le
cheval	Nc	cheval
portera	Vvc	porter
sans	S	sans
boire	Vvn	boire
ni	Cc	ni
manger	Vvn	manger
Ces	Vvc	ces
vaillants	Ag	vaillant
champions	Ag	champion
jusques	Nc	jusques
dans	S	dans
la	Da	le
contrée	Nc	contrée
Où	Vvc	où
le	Da	le
grand	Ag	grand
Malembrun	Nc	malembrun
leur	Pp	leur
prépare	Vvc	préparer
l'	Da	le
entrée	Nc	entrée
;	Fw	;
Surtout	Vvc	surtout
je	Pp	je
leur	Pp	leur
défends	Vvc	défendre
à	S	à
peine	Nc	peine
du	S+Da	de+le
trépas	Nc	trépas
De	Vvc	de
découvrir	Vvn	découvrir
leurs	Ds	leur
yeux	Nc	œil
jusqu'	S	jusque
à	S	à
leur	Ds	leur
dernier	Nc	dernier
pas	Rg	pas
,	Fw	,
Et	Vvc	et
lors	Rg	lors
que	Cs	que
Chevillard	Nc	chevillard
donnera	Vvc	donner
témoignage	Nc	témoignage
Par	Nc	par
son	Ds	son
hennissement	Nc	hennissement
de	S	de
la	Da	le
fin	Nc	fin
du	S+Da	de+le
voyage	Nc	voyage
.	Fs	.
Ces	Dd	ce
messieurs	Nc	monsieur
les	Da	le
Démons	Nc	démons
ont	Vuc	avoir
fort	Rg	fort
bonne	Ag	bon
raison	Nc	raison
,	Fw	,
Partons	Vvc	partir
Sanche	Vvc	sanche
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
quittons	Vvc	quitter
cette	Dd	ce
maison	Nc	maison
,	Fw	,
Allons	Vvc	aller
nous	Pp	nous
signaler	Vvn	signaler
,	Fw	,
tentons	Vvc	tenter
cette	Dd	ce
aventure	Nc	aventure
Qui	Vvc	qui
trouble	Ag	trouble
insolemment	Rg	insolemment
l'	Da	le
ordre	Nc	ordre
de	S	de
la	Da	le
nature	Nc	nature
,	Fw	,
Faisons	Vvc	faire
que	Cs	que
Don	Nc	don
Claviche	Ag	claviche
ait	Vuc	avoir
l'	Da	le
effet	Nc	effet
de	S	de
ses	Ds	son
voeux	Nc	vœu
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
soit	Vuc	être
aussi	Rg	aussi
content	Ag	content
comme	Cs	comme
il	Pp	il
fut	Vuc	être
amoureux	Ag	amoureux
,	Fw	,
Que	Vvc	que
sa	Ds	son
Reine	Nc	reine|roi
l'	Da	le
épouse	Nc	épouse|époux
,	Fw	,
et	Cc	et
que	Cs	que
ses	Ds	son
pauvres	Nc	pauvre
Dames	Vvc	damer
Déchargent	Vvc	déchargent
leurs	Ds	leur
mentons	Nc	menton
de	S	de
leurs	Ds	leur
barbes	Nc	barbe
