Trassidule	Vvc	trassidule
...	Fs	...
Ah	Vvc	ah
!	Fs	!
C'	Pd	ce
est	Vuc	être
trop	Rg	trop
chancelé	Ge	chanceler
,	Fw	,
qu'	Cs	que
elle	Pp	il
prenne	Vvc	prendre
sa	Ds	son
pente	Nc	pente
,	Fw	,
Il	Vvc	il
n'	Rp	ne
est	Vuc	être
que	Rg	que
trop	Rg	trop
certain	Ag	certain
,	Fw	,
Pamphage	Nc	pamphage
n'	Rp	ne
entreprend	Vvc	entreprendre
Que	Nc	que
pour	S	pour
se	Pp	il
rehausser	Vvn	rehausser|réhausser
et	Cc	et
se	Pp	il
rendre	Vvn	rendre
plus	Rg	plus
grand	Ag	grand
!	Fs	!
Quelque	Di	quelque
honteux	Ag	honteux
succès	Nc	succès
qu'	Pr	que
obtienne	Vvc	obtenir
sa	Ds	son
conduite	Nc	conduite
,	Fw	,
Il	Vvc	il
est	Vuc	être
avantageux	Ag	avantageux
pourvu	Ge	pourvoir
qu'	Cs	que
il	Pp	il
en	Pp	en
profite	Vvc	profiter
,	Fw	,
Et	Vvc	et
sans	S	sans
considérer	Vvn	considérer
si	Cs	si
l'	Da	le
honneur	Nc	honneur
s'	Pp	se
en	Pp	en
ensuit	Vvc	ensuivre
,	Fw	,
Il	Vvc	il
est	Vuc	être
assez	Rg	assez
content	Ag	content
lorsqu'	Cs	lorsque
il	Pp	il
en	Pp	en
a	Vuc	avoir
le	Da	le
fruit	Nc	fruit
,	Fw	,
Le	Vvc	le
prétexte	Nc	prétexte
charmant	Ga	charmer
de	S	de
raidir	Vvn	raidir
sa	Ds	son
personne	Nc	personne
,	Fw	,
Afin	Nc	afin
de	S	de
maintenir	Vvn	maintenir
l'	Da	le
éclat	Nc	éclat
de	S	de
la	Da	le
couronne	Nc	couronne
,	Fw	,
N'	Vvc	n'
est	Vuc	être
qu'	Rg	que
un	Dn	un
masque	Nc	masque
apparent	Ag	apparent
dont	Pr	dont
cet	Dd	ce
entrepreneur	Nc	entrepreneur
Déguise	Vvc	déguise
le	Da	le
dessein	Nc	dessein
d'	S	de
augmenter	Vvn	augmenter
son	Ds	son
bonheur	Nc	bonheur
!	Fs	!
Mais	Cc	mais
puis	Vvc	pouvoir
que	Cs	que
nous	Pp	nous
voyons	Vvc	voir
où	Pr	où
butte	Vvc	buter|butter
son	Ds	son
intrigue	Nc	intrigue
,	Fw	,
Contreminons	Vvc	contreminons
la	Da	le
sienne	Ps	sien
avec	S	avec
une	Dn	un
autre	Ag	autre
ligue	Nc	ligue
,	Fw	,
Et	Vvc	et
rassurant	Ga	rassurer
l'	Da	le
État	Nc	état
contre	S	contre
ses	Ds	son
mouvement	Nc	mouvement
,	Fw	,
Montrons	Vvc	montrer
qu'	Cs	que
il	Pp	il
en	Pp	en
sapait	Vvc	saper
les	Da	le
meilleurs	Ag	meilleur
fondements	Nc	fondement
!	Fs	!
Ce	Dd	ce
transport	Nc	transport
des	S+Da	de+le|de+les
captifs	Nc	captif
dont	Pr	dont
le	Da	le
dessein	Nc	dessein
m'	Pp	je
attriste	Vvc	attrister
,	Fw	,
Fait	Vvc	faire
à	S	à
Topodesmon	Nc	topodesmon
,	Fw	,
depuis	S	depuis
Philacariste	Nc	philacariste
,	Fw	,
Même	Vvc	même
de	S	de
ce	Dd	ce
premier	Nc	premier
et	Cc	et
contre	S	contre
mon	Ds	mon
dessein	Nc	dessein
Ce	Vvc	ce
transport	Nc	transport
réitéré	Ge	réitérer
jusques	Nc	jusques
à	S	à
Charlymin	Nc	charlymin
,	Fw	,
Fait	Vvc	faire
voir	Vvn	voir
évidemment	Rg	évidemment
qu'	Cs	que
il	Pp	il
craint	Vvc	craindre
notre	Ds	notre
justice	Nc	justice
,	Fw	,
Et	Vvc	et
que	Cs	que
nous	Pp	nous
ne	Rp	ne
brisions	Vvc	briser
les	Da	le
fers	Nc	fer|fers
de	S	de
Pantonice	Nc	pantonice
Puis	Vvc	pouvoir
que	Cs	que
pour	S	pour
le	Pp	il
soustraire	Vvn	soustraire
à	S	à
nos	Ds	notre
esprits	Nc	esprit
jaloux	Ag	jaloux
,	Fw	,
Il	Vvc	il
le	Pp	il
met	Vvc	mettre
en	S	en
des	Dn	un
lieux	Nc	lieu
indépendants	Ag	indépendant
de	S	de
nous	Pp	nous
.	Fs	.
Mais	Cc	mais
il	Pp	il
l'	Pp	il
a	Vuc	avoir
beau	Ag	beau
changer	Vvn	changer
,	Fw	,
quelque	Di	quelque
part	Nc	part
qu'	Pr	que
il	Pp	il
puisse	Vvc	pouvoir
être	Vun	être
,	Fw	,
Pamphage	Nc	pamphage
doit	Vvc	devoir
savoir	Vvn	savoir
qu'	Cs	que
il	Pp	il
doit	Vvc	devoir
m'	Pp	je
y	Pp	y
reconnaître	Vvn	reconnaître
!	Fs	!
Et	Cc	et
que	Cs	que
je	Pp	je
saurai	Vvc	savoir
bien	Rg	bien
rencontrer	Vvn	rencontrer
les	Da	le
moyens	Nc	moyen|moyens
,	Fw	,
D'	Nc	d'
en	S	en
sauver	Vvn	sauver
Pantonice	Nc	pantonice
en	S	en
rompant	Ga	rompre
ses	Ds	son
liens	Nc	lien
.	Fs	.
Je	Pp	je
penche	Vvc	pencher
au	S+Da	à+le
sentiment	Nc	sentiment
que	Cs	que
votre	Ds	votre
ardeur	Nc	ardeur
témoigne	Vvc	témoigner
,	Fw	,
Et	Vvc	et
suis	Vuc	être
presque	Rg	presque
d'	S	de
avis	Nc	avis
que	Pr	que
Pamphage	Nc	pamphage
on	Pp	on
éloigne	Vvc	éloigner
!	Fs	!
Mais	Cc	mais
pour	S	pour
exécuter	Vvn	exécuter
ce	Dd	ce
coup	Nc	coup
d'	S	de
autorité	Nc	autorité
,	Fw	,
Je	Vvc	je
prétends	Vvc	prétendre
consulter	Vvn	consulter
toute	Di	tout
mon	Ds	mon
équité	Nc	équité
!	Fs	!
Et	Cc	et
n'	Rp	ne
entreprendre	Vvn	entreprendre
rien	Pi	rien
qu'	Cs	que
après	S	après
que	Cs	que
ma	Ds	mon
Justice	Nc	justice
,	Fw	,
Condamnera	Vvc	condamner
Pamphage	Nc	pamphage
,	Fw	,
et	Cc	et
rendra	Vvc	rendre
Pantonice	Nc	pantonice
.	Fs	.
Mais	Cc	mais
qu'	Pr	que
est	Vuc	être
-ce	Vvc	-ce
que	Cs	que
je	Pp	je
vois	Vvc	voir
?	Fs	?
C'	Pd	ce
est	Vuc	être
Andrigene	Vvc	andrigene
en	S	en
deuil	Nc	deuil
.	Fs	.
Allégés	Vvc	allégés
ses	Ds	son
douleurs	Nc	douleur
.	Fs	.
Proche	Ag	proche
de	S	de
mon	Ds	mon
cercueil	Nc	cercueil
,	Fw	,
Et	Vvc	et
de	S	de
trois	Nc	trois
coups	Nc	coup
mortels	Nc	mortel
indignement	Rg	indignement
atteinte	Ge	atteindre
,	Fw	,
Si	Vvc	si
je	Pp	je
ne	Rp	ne
dois	Vvc	devoir
mourir	Vvn	mourir
,	Fw	,
j'	Pp	je
en	Pp	en
dois	Vvc	devoir
bien	Rg	bien
avoir	Vun	avoir
crainte	Nc	crainte
.	Fs	.
Madame	Nc	madame
,	Fw	,
suspendez	Vvc	suspendre
l'	Da	le
effort	Nc	effort
de	S	de
vos	Ds	votre
douleurs	Nc	douleur
,	Fw	,
Pour	Nc	pour
voir	Vvn	voir
avec	S	avec
plaisir	Nc	plaisir
la	Da	le
fin	Nc	fin
de	S	de
vos	Ds	votre
malheurs	Nc	malheur
!	Fs	!
Le	Da	le
dessein	Nc	dessein
d'	S	de
affranchir	Vvn	affranchir
votre	Ds	votre
bonheur	Nc	bonheur
esclave	Ag	esclave
,	Fw	,
Du	Vvc	du
pouvoir	Nc	pouvoir
insolent	Ag	insolent
du	S+Da	de+le
Tyran	Nc	tyran
qui	Pr	qui
vous	Pp	vous
brave	Ag	brave
,	Fw	,
Réussira	Vvc	réussira
bientôt	Rg	bientôt
au	S+Da	à+le
gré	Nc	gré
de	S	de
vos	Ds	votre
désirs	Nc	désir
.	Fs	.
Oui	Rg	oui
!	Fs	!
Mais	Cc	mais
tarirez	Vvc	tarir
-vous	Nc	-vous
la	Da	le
source	Nc	source
des	S+Da	de+le|de+les
soupirs	Nc	soupir
,	Fw	,
Ôterez	Vvc	ôterez
-vous	Nc	-vous
la	Da	le
cause	Nc	cause
où	Pr	où
ma	Ds	mon
raison	Nc	raison
plongée	Ge	plonger
,	Fw	,
Ne	Vvc	ne
pouvant	Ga	pouvoir
désormais	Rg	désormais
par	S	par
vous	Pp	vous
être	Vun	être
vengée	Ge	venger
;	Fw	;
Pense	Vvc	penser
que	Cs	que
son	Ds	son
Tyran	Nc	tyran
vient	Vvc	venir
de	S	de
lui	Pp	il
faire	Vvn	faire
voir	Vvn	voir
,	Fw	,
L'	Vvc	l'
heure	Nc	heure
et	Cc	et
moment	Nc	moment
fatal	Ag	fatal
d'	S	de
un	Dn	un
dernier	Ag	dernier
désespoir	Nc	désespoir
.	Fs	.
Quelque	Di	quelque
puissant	Ag	puissant
que	Pr	que
soit	Vuc	être
le	Da	le
bras	Nc	bras
qui	Pr	qui
vous	Pp	vous
outrage	Vvc	outrager
,	Fw	,
Je	Vvc	je
suis	Vuc	être
toujours	Rg	toujours
,	Fw	,
Madame	Nc	madame
,	Fw	,
au	S+Da	à+le
dessus	Nc	dessus
de	S	de
Pamphage	Nc	pamphage
.	Fs	.
Oui	Rg	oui
!	Fs	!
Mais	Cc	mais
ravirez	Vvc	ravir
-vous	Nc	-vous
à	S	à
l'	Da	le
injure	Nc	injure
du	S+Da	de+le
sort	Nc	sort
,	Fw	,
Celle	Nc	celle
dont	Pr	dont
ce	Dd	ce
tyran	Nc	tyran
vient	Vvc	venir
de	S	de
hâter	Vvn	hâter
la	Da	le
mort	Nc	mort
!	Fs	!
Rendrez	Vvc	rendre
-vous	Nc	-vous
à	S	à
ses	Ds	son
yeux	Nc	œil
cet	Dd	ce
éclat	Nc	éclat
admirable	Ag	admirable
,	Fw	,
Qui	Vvc	qui
jadis	Rg	jadis
dans	S	dans
ma	Ds	mon
Cour	Nc	cour
la	Pp	il
rendait	Vvc	rendre
adorable	Ag	adorable
!	Fs	!
Pourrez	Vvc	pouvoir
-vous	Nc	-vous
ranimer	Vvn	ranimer
ces	Dd	ce
vivantes	Ag	vivant
couleurs	Nc	couleur
,	Fw	,
Où	Vvc	où
j'	Pp	je
allais	Vvc	aller
tous	Di	tout
les	Da	le
jours	Nc	jour
amusant	Ga	amuser
mes	Ds	mon
douleurs	Nc	douleur
!	Fs	!
Enfin	Rg	enfin
pour	S	pour
apaiser	Vvn	apaiser
le	Da	le
regret	Nc	regret
qui	Pr	qui
me	Pp	je
gêne	Vvc	gêner
,	Fw	,
En	Vvc	en
soulageant	Ga	soulager
mes	Ds	mon
maux	Nc	mal
!	Fs	!
Rendrez	Vvc	rendre
-vous	Nc	-vous
Herogene	Ag	herogene
.	Fs	.
Repeindrez	Vvc	repeindre
-vous	Nc	-vous
l'	Da	le
éclat	Nc	éclat
de	S	de
mes	Ds	mon
royales	Ag	royal
fleurs	Nc	fleur
,	Fw	,
Terni	Ge	ternir
par	S	par
le	Da	le
succès	Nc	succès
du	S+Da	de+le
plus	Rg	plus
grand	Ag	grand
des	S+Da	de+le|de+les
malheurs	Nc	malheur
!	Fs	!
Pourrez	Vvc	pouvoir
-vous	Nc	-vous
arracher	Vvn	arracher
au	S+Da	à+le
char	Nc	char
de	S	de
Demotrace	Nc	demotrace
,	Fw	,
L'	Vvc	l'
honneur	Nc	honneur
d'	S	de
avoir	Vun	avoir
causé	Ge	causer
ma	Ds	mon
plus	Rg	plus
grande	Ag	grand
disgrâce	Nc	disgrâce
!	Fs	!
Ferez	Vvc	faire|ferrer
-vous	Nc	-vous
ignorer	Vvn	ignorer
à	S	à
la	Da	le
postérité	Nc	postérité
,	Fw	,
Que	Vvc	que
par	S	par
un	Dn	un
rude	Ag	rude
échec	Nc	échec
de	S	de
mon	Ds	mon
autorité	Nc	autorité
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
vu	Ge	voir
de	S	de
Basilon	Nc	basilon
la	Da	le
puissance	Nc	puissance
réduite	Ge	réduire
,	Fw	,
A	Vvc	a
succomber	Vvn	succomber
aux	S+Da	à+les
siens	Ps	sien
par	S	par
faute	Nc	faute
de	S	de
conduite	Nc	conduite
.	Fs	.
Romprez	Vvc	rompre
-vous	Nc	-vous
les	Da	le
liens	Nc	lien
qui	Pr	qui
dedans	Rg	dedans
Charlymin	Ag	charlymin
,	Fw	,
En	Vvc	en
liant	Ag	liant
Pantonice	Nc	pantonice
ont	Vuc	avoir
lié	Ge	lier
mon	Ds	mon
destin	Nc	destin
!	Fs	!
Et	Cc	et
font	Vvc	faire
désespérer	Vvn	désespérer
mon	Ds	mon
âme	Nc	âme
inconsolable	Ag	inconsolable
,	Fw	,
De	Vvc	de
pouvoir	Vvn	pouvoir
élargir	Vvn	élargir
cet	Dd	ce
innocent	Ag	innocent
coupable	Nc	coupable
.	Fs	.
Voila	Vvc	voiler
les	Da	le
coups	Nc	coup
mortels	Nc	mortel
qui	Pr	qui
me	Pp	je
feront	Vvc	faire
languir	Vvn	languir
,	Fw	,
S'	Vvc	s'
ils	Pp	ils
ne	Rp	ne
sont	Vuc	être
assez	Rg	assez
forts	Ag	fort
pour	S	pour
me	Pp	je
faire	Vvn	faire
mourir	Vvn	mourir
.	Fs	.
Madame	Nc	madame
,	Fw	,
le	Da	le
dessein	Nc	dessein
de	S	de
sauver	Vvn	sauver
votre	Ds	votre
gloire	Nc	gloire
,	Fw	,
D'	Vvc	d'
arracher	Vvn	arracher
votre	Ds	votre
honneur	Nc	honneur
au	S+Da	à+le
mépris	Nc	mépris
de	S	de
l'	Da	le
histoire	Nc	histoire
,	Fw	,
M'	Vvc	m'
empêche	Vvc	empêcher
de	S	de
vous	Pp	vous
dire	Vvn	dire
avec	S	avec
quels	Dt	quel
sentiments	Nc	sentiment
J'	Ag	j'
ai	Vuc	avoir
reçu	Ge	recevoir
les	Da	le
succès	Nc	succès
de	S	de
ces	Dd	ce
événements	Nc	événement
.	Fs	.
Mais	Cc	mais
je	Pp	je
vous	Pp	vous
ferai	Vvc	faire|ferrer
voir	Vvn	voir
en	S	en
vengeant	Ga	venger
ces	Dd	ce
outrages	Nc	outrage
,	Fw	,
Fallut-il	Vvc	fallut-il
rembarrer	Vvn	rembarrer
plus	Rg	plus
de	S	de
mille	Nc	mille
Pamphages	Nc	pamphages
;	Fw	;
Qu'	Vvc	qu'
il	Pp	il
n'	Rp	ne
est	Vuc	être
point	Rg	point
de	S	de
motif	Nc	motif
qui	Pr	qui
me	Pp	je
possède	Vvc	posséder
tant	Rg	tant
,	Fw	,
Que	Vvc	que
celui	Pd	celui
d'	S	de
assouvir	Vvn	assouvir
vostre	Ds	votre
esprit	Nc	esprit
mécontent	Ag	mécontent
!	Fs	!
Et	Cc	et
s'	Cs	si
il	Pp	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
assés	Vvc	assés
pour	S	pour
ravoir	Vvn	ravoir
Pantonice	Nc	pantonice
,	Fw	,
D'	Vvc	d'
intéresser	Vvn	intéresser
pour	S	pour
lui	Pp	il
les	Da	le
bras	Nc	bras
de	S	de
la	Da	le
Justice	Nc	justice
!	Fs	!
J'	Pp	je
armerai	Vvc	armer
tout	Di	tout
l'	Da	le
État	Nc	état
,	Fw	,
et	Cc	et
ferai	Vvc	faire|ferrer
consentir	Vvn	consentir
Tout	Vvc	tout
le	Da	le
monde	Nc	monde
au	S+Da	à+le
dessein	Nc	dessein
de	S	de
l'	Pp	il
aller	Vvn	aller
affranchir	Vvn	affranchir
.	Fs	.
Et	Cc	et
cet	Dd	ce
héros	Nc	héros
remis	Ge	remettre
vengera	Vvc	venger
bien	Rg	bien
sans	S	sans
peine	Nc	peine
,	Fw	,
L'	Vvc	l'
honneur	Nc	honneur
de	S	de
Basilon	Nc	basilon
,	Fw	,
et	Cc	et
la	Da	le
mort	Nc	mort
d'	S	de
Herogene	Nc	herogene
.	Fs	.
Entretenons	Vvc	entretenir
ce	Dd	ce
feu	Nc	feu
qu'	Cs	que
avec	S	avec
tant	Rg	tant
de	S	de
chaleur	Nc	chaleur
,	Fw	,
Nous	Vvc	nous
voyons	Vvc	voir
exhaler	Vvn	exhaler
de	S	de
son	Ds	son
illustre	Ag	illustre
coeur	Nc	cœur
!	Fs	!
Pamphage	Nc	pamphage
se	Pp	il
doutant	Ga	douter
que	Cs	que
c'	Pd	ce
est	Vuc	être
par	S	par
nos	Ds	notre
intrigues	Nc	intrigue
,	Fw	,
Que	Vvc	que
Protarque	Nc	protarque
en	Pp	en
voudrait	Vvc	vouloir
à	S	à
ses	Ds	son
funestes	Ag	funeste
brigues	Nc	brigue
,	Fw	,
Afin	Nc	afin
de	S	de
divertir	Vvn	divertir
son	Ds	son
esprit	Nc	esprit
ébranlé	Ge	ébranler
,	Fw	,
Des	Vvc	des
justes	Ag	juste
sentiments	Nc	sentiment
dont	Pr	dont
nous	Pp	nous
l'	Pp	il
avons	Vuc	avoir
comblé	Ge	combler
!	Fs	!
Fera	Vvc	faire|ferrer
tous	Di	tout
ses	Ds	son
efforts	Nc	effort
pour	S	pour
lui	Pp	il
mettre	Vvn	mettre
dans	S	dans
l'	Da	le
âme	Nc	âme
,	Fw	,
Le	Vvc	le
probable	Ag	probable
défi	Nc	défi
de	S	de
quelque	Di	quelque
coup	Nc	coup
infâme	Ag	infâme
!	Fs	!
Qu'	Cs	que
il	Pp	il
nous	Pp	nous
imputera	Vvc	imputer
pour	S	pour
couvrir	Vvn	couvrir
son	Ds	son
bonheur	Nc	bonheur
,	Fw	,
Et	Vvc	et
pour	S	pour
se	Pp	il
garantir	Vvn	garantir
en	S	en
perdant	Ga	perdre
notre	Ds	notre
honneur	Nc	honneur
.	Fs	.
Allez	Vvc	aller
sans	S	sans
relâcher	Vvn	relâcher
de	S	de
cette	Dd	ce
illustre	Ag	illustre
haine	Nc	haine
,	Fw	,
Pour	Nc	pour
détrôner	Vvn	détrôner
Pamphage	Nc	pamphage
et	Cc	et
remettre	Vvn	remettre
Andrigene	Vvc	andrigene
.	Fs	.
Je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
donc	Rg	donc
agrandi	Ge	agrandir
ces	Dd	ce
deux	Nc	deux
fiers	Ag	fier
ennemis	Nc	ennemi
Par	Nc	par
les	Da	le
nobles	Ag	noble
emplois	Nc	emploi
que	Pr	que
je	Pp	je
leur	Pp	leur
ai	Vuc	avoir
soumis	Ge	soumettre
,	Fw	,
Que	Vvc	que
pour	S	pour
donner	Vvn	donner
moyen	Nc	moyen
à	S	à
leur	Ds	leur
méconnaissance	Nc	méconnaissance
,	Fw	,
De	Vvc	de
venir	Vvn	venir
m'	Pp	je
accabler	Vvn	accabler
avec	S	avec
plus	Rg	plus
de	S	de
puissance	Nc	puissance
,	Fw	,
Et	Vvc	et
signaler	Vvn	signaler
l'	Da	le
effort	Nc	effort
de	S	de
leur	Ds	leur
pouvoir	Nc	pouvoir
ingrat	Ag	ingrat
,	Fw	,
Par	Nc	par
l'	Da	le
exécution	Nc	exécution
d'	S	de
un	Dn	un
plus	Rg	plus
noir	Ag	noir
attentat	Nc	attentat
.	Fs	.
Vous	Pp	vous
pouviez	Vvc	pouvoir
bien	Rg	bien
juger	Vvn	juger
que	Cs	que
si	Cs	si
vos	Ds	votre
récompenses	Nc	récompense
,	Fw	,
Suspendaient	Vvc	suspendre
pour	S	pour
un	Dn	un
temps	Nc	temps
l'	Da	le
effet	Nc	effet
de	S	de
leurs	Ds	leur
vengeances	Nc	vengeance
,	Fw	,
Ces	Vvc	ces
esprits	Nc	esprit
irrités	Ge	irriter
ne	Rp	ne
manqueraient	Vvc	manquer
jamais	Rg	jamais
,	Fw	,
De	Vvc	de
lever	Vvn	lever
à	S	à
la	Da	le
fin	Nc	fin
ce	Dd	ce
faux	Ag	faux
masque	Nc	masque
de	S	de
Paix	Nc	paix
!	Fs	!
Et	Cc	et
de	S	de
vous	Pp	vous
faire	Vvn	faire
voir	Vvn	voir
en	S	en
déguisant	Ga	déguiser
leur	Ds	leur
haine	Nc	haine
,	Fw	,
Du	Vvc	du
dessein	Nc	dessein
spécieux	Ag	spécieux
de	S	de
servir	Vvn	servir
Andrigene	Vvc	andrigene
!	Fs	!
Qu'	Cs	que
ils	Pp	ils
ne	Rp	ne
s'	Pp	se
étaient	Vuc	être
soumis	Ge	soumettre
à	S	à
prendre	Vvn	prendre
vos	Ds	votre
présents	Nc	présent
,	Fw	,
Qu'	Vvc	qu'
afin	S	afin
de	S	de
s'	Pp	se
en	S	en
servir	Vvn	servir
pour	S	pour
mieux	Rg	mieux
prendre	Vvn	prendre
leur	Ds	leur
temps	Nc	temps
,	Fw	,
Et	Vvc	et
de	S	de
surseoir	Vvn	surseoir
un	Dn	un
peu	Rg	peu
le	Da	le
dessein	Nc	dessein
de	S	de
vous	Pp	vous
nuire	Vvn	nuire
,	Fw	,
Jusqu'	Vvc	jusqu'
à	S	à
ce	Pd	ce
qu'	Pr	que
à	S	à
loisir	Nc	loisir
ils	Pp	ils
le	Pp	il
pourraient	Vvc	pouvoir
produire	Vvn	produire
.	Fs	.
Lors	Rg	lors
que	Cs	que
pour	S	pour
m'	Pp	je
affermir	Vvn	affermir
ma	Ds	mon
haine	Nc	haine
a	Vuc	avoir
consenti	Ge	consentir
Au	Vvc	au
dessein	Nc	dessein
d'	S	de
engager	Vvn	engager
Mystarque	Vvc	mystarque
à	S	à
mon	Ds	mon
parti	Nc	parti
,	Fw	,
Et	Vvc	et
que	Cs	que
par	S	par
ce	Dd	ce
moyen	Nc	moyen
j'	Pp	je
ai	Vuc	avoir
crû	Ge	croire|croître
que	Cs	que
Philideme	Nc	philideme
,	Fw	,
Suivrait	Vvc	suivre
les	Da	le
mouvements	Nc	mouvement
de	S	de
cet	Dd	ce
autre	Ag	autre
lui-même	Pp	lui-même
!	Fs	!
Tu	Pp	tu
sais	Vvc	savoir
que	Cs	que
mes	Ds	mon
malheurs	Nc	malheur
me	Pp	je
réduisaient	Vvc	réduire
pour	S	pour
lors	Nc	lord
,	Fw	,
A	Vvc	a
la	Da	le
nécessité	Nc	nécessité
de	S	de
craindre	Vvn	craindre
leurs	Ds	leur
efforts	Nc	effort
;	Fw	;
Et	Vvc	et
qu'	Cs	que
afin	S	afin
d'	S	de
empêcher	Vvn	empêcher
que	Cs	que
par	S	par
quelque	Di	quelque
entreprise	Nc	entreprise
,	Fw	,
Ils	Vvc	ils
ne	Rp	ne
vinssent	Vvc	venir
choquer	Vvn	choquer
mon	Ds	mon
pouvoir	Nc	pouvoir
en	S	en
sa	Ds	son
crise	Nc	crise
!	Fs	!
Mille	Nc	mille
raisons	Nc	raison
d'	S	de
État	Nc	état
que	Pr	que
tu	Pp	tu
n'	Rp	ne
ignorais	Vvc	ignorer
pas	Rg	pas
,	Fw	,
M'	Vvc	m'
ont	Vuc	avoir
fait	Ge	faire
rendre	Vvn	rendre
prodigue	Nc	prodigue
à	S	à
ces	Dd	ce
Esprits	Nc	esprit
ingrats	Ag	ingrat
;	Fw	;
Et	Vvc	et
que	Cs	que
pour	S	pour
n'	Rp	ne
avoir	Vun	avoir
pu	Ge	pouvoir
forcer	Vvn	forcer
leur	Ds	leur
arrogance	Nc	arrogance
,	Fw	,
Je	Vvc	je
me	Pp	je
suis	Vuc	être
vu	Ge	voir
contraint	Ge	contraindre
d'	S	de
agrandir	Vvn	agrandir
leur	Ds	leur
puissance	Nc	puissance
!	Fs	!
Mais	Cc	mais
puis	Vvc	pouvoir
que	Cs	que
leur	Ds	leur
humeur	Nc	humeur
fatale	Ag	fatal
à	S	à
mes	Ds	mon
projets	Nc	projet
,	Fw	,
Fait	Vvc	faire
malgré	S	malgré
ce	Dd	ce
moyen	Nc	moyen
avorter	Vvn	avorter
mes	Ds	mon
succès	Nc	succès
;	Fw	;
Et	Vvc	et
que	Cs	que
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
point	Rg	point
en	S	en
déguisant	Ga	déguiser
ma	Ds	mon
haine	Nc	haine
,	Fw	,
Gouverner	Nc	gouverner
sans	S	sans
rival	Nc	rival
les	Da	le
États	Nc	états
d'	S	de
Andrigene	Nc	andrigene
!	Fs	!
Il	Pp	il
faut	Vvc	faillir|falloir
se	Pp	il
déclarer	Vvn	déclarer
ouvertement	Rg	ouvertement
contre	S	contre
eux	Pp	eux
,	Fw	,
Et	Vvc	et
les	Pp	ils
faire	Vvn	faire
passer	Vvn	passer
pour	S	pour
des	Dn	un
séditieux	Nc	séditieux
!	Fs	!
Nous	Pp	nous
n'	Rp	ne
avons	Vuc	avoir
qu'	Rg	que
à	S	à
donner	Vvn	donner
un	Dn	un
soupçon	Nc	soupçon
à	S	à
Protarque	Nc	protarque
,	Fw	,
Pour	Nc	pour
perdre	Vvn	perdre
à	S	à
notre	Ds	notre
gré	Nc	gré
Philideme	Nc	philideme
et	Cc	et
Mystarque	Nc	mystarque
.	Fs	.
Avant	S	avant
votre	Ds	votre
malheur	Nc	malheur
ce	Dd	ce
dessein	Nc	dessein
était	Vuc	être
bon	Ag	bon
,	Fw	,
Mais	Vvc	mais
je	Pp	je
crois	Vvc	croire|croître
qu'	Cs	que
à	S	à
présent	Nc	présent
il	Pp	il
est	Vuc	être
hors	S	hors
de	Dn	un
saison	Nc	saison
!	Fs	!
Vous	Pp	vous
voulez	Vvc	vouloir
décrier	Vvn	décrier
Mystarque	Nc	mystarque
et	Cc	et
Philideme	Nc	philideme
,	Fw	,
Dans	Vvc	dans
l'	Da	le
esprit	Nc	esprit
de	S	de
celui	Pd	celui
qui	Pr	qui
les	Da	le
porte	Nc	porte
et	Cc	et
les	Pp	ils
aime	Vvc	aimer
;	Fw	;
Et	Vvc	et
qui	Pr	qui
pour	S	pour
tout	Di	tout
motif	Nc	motif
de	S	de
cette	Dd	ce
affection	Nc	affection
,	Fw	,
N'	Vvc	n'
en	Pp	en
a	Vuc	avoir
point	Rg	point
de	S	de
plus	Rg	plus
grand	Ag	grand
que	Cs	que
votre	Ds	votre
aversion	Nc	aversion
!	Fs	!
Jugez	Vvc	juger
si	Cs	si
vous	Pp	vous
pourriez	Vvc	pouvoir
fonder	Vvn	fonder
un	Dn	un
imposture	Nc	imposture
,	Fw	,
Sur	Nc	sur
le	Da	le
temps	Nc	temps
incertain	Ag	incertain
de	S	de
cette	Dd	ce
conjoncture	Nc	conjoncture
;	Fw	;
Et	Vvc	et
si	Cs	si
c'	Pd	ce
est	Vuc	être
à	S	à
propos	Nc	propos
que	Cs	que
pour	S	pour
les	Pp	ils
décrier	Vvn	décrier
,	Fw	,
Vous	Nc	vous
preniez	Vvc	prendre
le	Da	le
dessein	Nc	dessein
de	S	de
les	Pp	ils
calomnier	Vvn	calomnier
.	Fs	.
Si	Cs	si
Protarque	Nc	protarque
ignorait	Vvc	ignorer
la	Da	le
passion	Nc	passion
extrême	Ag	extrême
,	Fw	,
Que	Vvc	que
vous	Pp	vous
avez	Vuc	avoir
montré	Ge	montrer
pour	S	pour
perdre	Vvn	perdre
Philideme	Nc	philideme
,	Fw	,
Vous	Nc	vous
pourriez	Vvc	pouvoir
espérer	Vvn	espérer
qu'	Cs	que
un	Dn	un
crime	Nc	crime
déguisé	Ge	déguiser
,	Fw	,
Que	Vvc	que
contre	S	contre
son	Ds	son
honneur	Nc	honneur
vous	Pp	vous
auriez	Vuc	avoir
supposé	Ge	supposer
.	Fs	.
Ayant	Ga	avoir
de	S	de
vérité	Nc	vérité
du	S+Da	de+le
moins	Rg	moins
quelque	Di	quelque
apparence	Nc	apparence
,	Fw	,
Pourrait	Vvc	pouvoir
avec	S	avec
