Ô	Vvc	ô
mal	Rg	mal
à	S	à
propos	Nc	propos
!	Fs	!
Tu	Pp	tu
nous	Pp	nous
fais	Vvc	faire
perdre	Vvn	perdre
temps	Nc	temps
.	Fs	.
J'	Pp	je
éteins	Vvc	éteindre
cette	Dd	ce
lumière	Nc	lumière
.	Fs	.
Attends	Vvc	attendre
donc	Rg	donc
.	Fs	.
Suivez	Vvc	suivre
-moi	Vvc	-moi
,	Fw	,
je	Pp	je
marche	Vvc	marcher
la	Da	le
première	Nc	premier|première
.	Fs	.
Aux	S+Da	à+les
yeux	Nc	œil
de	S	de
Béatrix	Nc	béatrix
j'	Pp	je
ai	Vuc	avoir
su	Ge	savoir
me	Pp	je
dérober	Vvn	dérober
,	Fw	,
Pour	Nc	pour
voir	Vvn	voir
à	S	à
mon	Ds	mon
malheur	Nc	malheur
s'	Pp	se
il	Pp	il
faudra	Vvc	faillir|falloir
succomber	Vvn	succomber
,	Fw	,
Et	Vvc	et
venir	Vvn	venir
m'	Pp	je
éclaircir	Vvn	éclaircir
de	S	de
ce	Pd	ce
que	Pr	que
je	Pp	je
soupçonne	Vvc	soupçonner
.	Fs	.
Mais	Cc	mais
ici	Rg	ici
je	Pp	je
ne	Rp	ne
vois	Vvc	voir
ni	Cc	ni
n'	Rp	ne
entends	Vvc	entendre
plus	Rg	plus
personne	Pi	personne
.	Fs	.
N'	Rp	ne
importe	Vvc	importer
,	Fw	,
ne	Rp	ne
m'	Pp	je
étant	Ga	être
éloigné	Ge	éloigner
qu'	Cs	que
un	Dn	un
moment	Nc	moment
,	Fw	,
Je	Vvc	je
dois	Vvc	devoir
surprendre	Vvn	surprendre
encor	Nc	encor
ce	Pd	ce
trop	Rg	trop
heureux	Ag	heureux
Amant	Nc	amant
.	Fs	.
Voici	S	voici
le	Da	le
cabinet	Nc	cabinet
;	Fw	;
pour	S	pour
savoir	Vvn	savoir
ses	Ds	son
pratiques	Nc	pratique
,	Fw	,
Feignons	Vvc	feindre
adroitement	Rg	adroitement
d'	S	de
être	Vun	être
un	Dn	un
des	S+Da	de+le|de+les
domestiques	Ag	domestique
,	Fw	,
Tirons-le	Vvc	tirons-le
dans	S	dans
la	Da	le
rue	Nc	rue
;	Fw	;
et	Cc	et
là	Rg	là
nous	Pp	nous
résoudrons	Vvc	résoudre
,	Fw	,
Après	Vvc	après
l'	Pp	il
avoir	Vun	avoir
connu	Ge	connaître
,	Fw	,
quel	Dt	quel
parti	Nc	parti
nous	Pp	nous
prendrons	Vvc	prendre
.	Fs	.
St	Vuc	être
,	Fw	,
st	Vuc	être
,	Fw	,
sortez	Vvc	sortir
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
sans	S	sans
bruit	Nc	bruit
et	Cc	et
sans	S	sans
remise	Nc	remise
.	Fs	.
Il	Pp	il
ne	Rp	ne
me	Pp	je
répond	Vvc	répondre
point	Rg	point
!	Fs	!
Craint-il	Vvc	craint-il
quelque	Di	quelque
surprise	Nc	surprise
?	Fs	?
Entrons	Vvc	entrer
pour	S	pour
éclaircir	Vvn	éclaircir
un	Dn	un
soupçon	Nc	soupçon
si	Rg	si
pressant	Ga	presser
.	Fs	.
Don	Nc	don
Félix	Nc	félix
s'	Pp	se
est	Vuc	être
retiré	Ge	retirer
d'	S	de
un	Dn	un
pas	Rg	pas
assez	Rg	assez
glissant	Ga	glisser
,	Fw	,
Mon	Nc	mon
père	Nc	père
a	Vuc	avoir
cru	Ge	croire|croître
sa	Ds	son
fourbe	Nc	fourbe
,	Fw	,
et	Cc	et
je	Pp	je
l'	Pp	il
ai	Vuc	avoir
su	Ge	savoir
si	Rg	si
bien	Rg	bien
faire	Vvn	faire
,	Fw	,
Que	Vvc	que
sans	S	sans
qu'	Cs	que
il	Pp	il
y	Pp	y
soupçonne	Vvc	soupçonner
aucun	Di	aucun
secret	Ag	secret
mystère	Nc	mystère
,	Fw	,
Pour	Nc	pour
quelque	Di	quelque
ordre	Nc	ordre
imprévu	Ag	imprévu
feignant	Ga	feindre
de	S	de
le	Pp	il
quitter	Vvn	quitter
,	Fw	,
Je	Vvc	je
viens	Vvc	venir
finir	Vvn	finir
ici	Rg	ici
mon	Ds	mon
trouble	Nc	trouble
ou	Pr	où
l'	Pp	il
augmenter	Vvn	augmenter
.	Fs	.
Mais	Cc	mais
quel	Dt	quel
triste	Ag	triste
présage	Nc	présage
à	S	à
mon	Ds	mon
âme	Nc	âme
étonnée	Ge	étonner
!	Fs	!
Où	Vvc	où
donc	Rg	donc
est	Vuc	être
Béatrix	Nc	béatrix
?	Fs	?
M'	Pp	je
a-t-elle	V	avoir
abandonnée	Ge	abandonner
!	Fs	!
Béatrix	Nc	béatrix
;	Fw	;
c'	Pd	ce
est	Vuc	être
en	S	en
vain	Ag	vain
que	Cs	que
je	Pp	je
l'	Pp	il
ose	Vvc	oser
appeler	Vvn	appeler
,	Fw	,
Sans	Vvc	sans
doute	Nc	doute
Don	Nc	don
Félix	Nc	félix
l'	Da	le
arrête	Nc	arrêté
à	S	à
lui	Pp	il
parler	Vvn	parler
,	Fw	,
L'	Vvc	l'
affaire	Nc	affaire|affairé
me	Pp	je
regarde	Vvc	regarder
,	Fw	,
où	Pr	où
me	Pp	je
vois	Vvc	voir
-je	Nc	-je
réduite	Ge	réduire
?	Fs	?
Elle	Pp	il
va	Vvc	aller
au	S+Da	à+le
Cabinet	Nc	cabinet
où	Pr	où
était	Vuc	être
Don	Nc	don
Fadrique	Ag	fadrique
,	Fw	,
et	Cc	et
prend	Vvc	prendre
Don	Nc	don
Félix	Nc	félix
par	S	par
la	Da	le
main	Nc	main
.	Fs	.
Sortez	Vvc	sortir
,	Fw	,
mon	Ds	mon
Cavalier	Nc	cavalier
,	Fw	,
venez	Vvc	venir
sous	S	sous
ma	Ds	mon
conduite	Nc	conduite
,	Fw	,
Et	Vvc	et
sans	S	sans
vous	Pp	vous
étonner	Vvn	étonner
...	Fs	...
Dites	Vvc	dire
-moi	Vvc	-moi
donc	Rg	donc
comment	Rt	comment
Je	Vvc	je
puis	Vvc	pouvoir
mettre	Vvn	mettre
une	Dn	un
borne	Nc	borne
à	S	à
mon	Ds	mon
étonnement	Nc	étonnement
.	Fs	.
Don	Nc	don
Félix	Nc	félix
!	Fs	!
Empêchez	Vvc	empêchez
ce	Dd	ce
trouble	Nc	trouble
de	S	de
paraître	Vvn	paraître
,	Fw	,
Montrez	Vvc	montrer
-vous	Nc	-vous
moins	Rg	moins
surprise	Ge	surprendre
,	Fw	,
ou	Cc	ou
souffrez	Vvc	souffrir
-moi	Vvc	-moi
de	S	de
l'	Pp	il
être	Vun	être
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
vous	Pp	vous
pouvez	Vvc	pouvoir
penser	Vvn	penser
...	Fs	...
Ah	Vvc	ah
!	Fs	!
Ne	Rp	ne
me	Pp	je
dites	Vvc	dire
rien	Pi	rien
,	Fw	,
Ce	Vvc	ce
serait	Vvc	serrer
redoubler	Vvn	redoubler
votre	Ds	votre
crime	Nc	crime
et	Cc	et
le	Da	le
mien	Ps	mien
,	Fw	,
Puisque	Vvc	puisque
enfin	Rg	enfin
c'	Pd	ce
est	Vuc	être
un	Dn	un
crime	Nc	crime
à	S	à
mon	Ds	mon
feu	Nc	feu
trop	Rg	trop
crédule	Ag	crédule
De	Vvc	de
manquer	Vvn	manquer
de	S	de
lumière	Nc	lumière
à	S	à
voir	Vvn	voir
qu'	Cs	que
on	Pp	on
dissimule	Vvc	dissimuler
,	Fw	,
À	Nc	à
voir	Vvn	voir
que	Cs	que
cet	Dd	ce
espoir	Nc	espoir
qui	Pr	qui
me	Pp	je
semblait	Vvc	sembler
si	Rg	si
doux	Ag	doux
...	Fs	...
Toutefois	Vvc	toutefois
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
,	Fw	,
et	Cc	et
je	Pp	je
n'	Rp	ne
aime	Vvc	aimer
que	Cs	que
vous	Pp	vous
.	Fs	.
Dans	S	dans
un	Dn	un
malheur	Nc	malheur
si	Cs	si
grand	Ag	grand
c'	Pd	ce
est	Vuc	être
toute	Di	tout
ma	Ds	mon
défense	Nc	défense
.	Fs	.
J'	Pp	je
aurais	Vuc	avoir
tort	Nc	tort
d'	S	de
en	Pp	en
douter	Vvn	douter
après	S	après
cette	Dd	ce
assurance	Nc	assurance
.	Fs	.
En	S	en
effet	Nc	effet
n'	Rp	ne
ayant	Ga	avoir
point	Rg	point
là-dedans	Rg	là-dedans
enfermé	Ge	enfermer
Un	Vvc	un
rival	Nc	rival
plus	Rg	plus
heureux	Ag	heureux
que	Cs	que
digne	Ag	digne
d'	S	de
être	Vun	être
aimé	Ge	aimer
,	Fw	,
Ne	Vvc	ne
m'	Pp	je
ayant	Ga	avoir
point	Rg	point
exprès	Rg	exprès
refuser	Vvn	refuser
ce	Dd	ce
passage	Nc	passage
,	Fw	,
Ne	Vvc	ne
m'	Pp	je
ayant	Ga	avoir
point	Rg	point
rendu	Ge	rendre
contre	S	contre
vous	Pp	vous
témoignage	Nc	témoignage
,	Fw	,
Et	Vvc	et
d'	S	de
un	Dn	un
fâcheux	Ag	fâcheux
vieillard	Nc	vieillard
le	Da	le
retour	Nc	retour
imprévu	Ag	imprévu
Ne	Vvc	ne
m'	Pp	je
ayant	Ga	avoir
point	Rg	point
fait	Ge	faire
voir	Vvn	voir
...	Fs	...
Mais	Vvc	mais
las	Ag	las
!	Fs	!
Qu'	Pt	que
aurais	Vuc	avoir
-je	Ge	-je
vu	Ge	voir
?	Fs	?
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
j'	Pp	je
accuse	Vvc	accuser
à	S	à
tort	Nc	tort
une	Dn	un
si	Rg	si
pure	Ag	pur
flamme	Nc	flamme
,	Fw	,
Je	Vvc	je
le	Da	le
sais	Nc	saï
,	Fw	,
je	Pp	je
l'	Pp	il
avoue	Vvc	avouer
;	Fw	;
en	Pp	en
est	Vuc	être
-ce	Vvc	-ce
assez	Rg	assez
,	Fw	,
Madame	Nc	madame
?	Fs	?
Au	S+Da	à+le
moins	Nc	moins
devez	Vvc	devoir
-vous	Nc	-vous
croire	Vvn	croire
en	S	en
cette	Dd	ce
occasion	Nc	occasion
...	Fs	...
Que	Vvc	que
tout	Pi	tout
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
vu	Ge	voir
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
une	Dn	un
illusion	Nc	illusion
?	Fs	?
Que	Cs	que
mes	Ds	mon
yeux	Nc	œil
m'	Pp	je
ont	Vuc	avoir
trahi	Ge	trahir
?	Fs	?
Cela	Pd	cela
pourrait	Vvc	pouvoir
bien	Rg	bien
être	Vun	être
.	Fs	.
Qu'	Pt	que
avez	Vuc	avoir
-vous	Nc	-vous
vu	Ge	voir
?	Fs	?
Quelqu'un	Pi	quelqu'un
que	Pr	que
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pu	Ge	pouvoir
connaître	Vvn	connaître
.	Fs	.
C'	Pd	ce
était	Vuc	être
quelque	Di	quelque
Valet	Nc	valet
,	Fw	,
qui	Pr	qui
peut-être	Rg	peut-être
en	S	en
ce	Dd	ce
lieu	Nc	lieu
...	Fs	...
C'	Vvc	c'
était	Vuc	être
cela	Pd	cela
sans	S	sans
doute	Nc	doute
...	Fs	...
Adieu	Nc	adieu
,	Fw	,
Madame	Nc	madame
,	Fw	,
adieu	Nc	adieu
.	Fs	.
Dois	Vvc	devoir
-je	Nc	-je
pour	S	pour
une	Dn	un
Amie	Nc	ami|amie
à	S	à
ce	Dd	ce
point	Nc	point
me	Pp	je
contraindre	Vvn	contraindre
!	Fs	!
Enfin	Rg	enfin
vous	Pp	vous
n'	Rp	ne
avez	Vuc	avoir
plus	Rg	plus
aucun	Di	aucun
sujet	Nc	sujet
de	S	de
craindre	Vvn	craindre
,	Fw	,
Ils	Vvc	ils
sont	Vuc	être
sortis	Ge	sortir
tous	Di	tout
deux	Nc	deux
,	Fw	,
et	Cc	et
jamais	Rg	jamais
on	Pp	on
ne	Rp	ne
vit	Vvc	vivre|voir
...	Fs	...
Ce	Vvc	ce
n'	Rp	ne
était	Vuc	être
qu'	Rg	que
un	Dn	un
Valet	Nc	valet
,	Fw	,
vous	Pp	vous
me	Pp	je
l'	Pp	il
aviez	Vuc	avoir
bien	Rg	bien
dit	Ge	dire
.	Fs	.
Hélas	Vvc	hélas
!	Fs	!
J'	Pp	je
ai	Vuc	avoir
tout	Rg	tout
gâté	Ge	gâter
.	Fs	.
Quoi	Pt	quoi
donc	Rg	donc
,	Fw	,
le	Da	le
Ciel	Nc	ciel
entasse	Vvc	entasser|enter
,	Fw	,
Pour	Nc	pour
me	Pp	je
pousser	Vvn	pousser
à	S	à
bout	Nc	bout
,	Fw	,
disgrâce	Nc	disgrâce
sur	S	sur
disgrâce	Nc	disgrâce
,	Fw	,
Et	Vvc	et
sans	S	sans
être	Vun	être
coupable	Ag	coupable
...	Fs	...
Oui	Vvc	oui
,	Fw	,
sans	S	sans
doute	Nc	doute
,	Fw	,
c'	Pd	ce
est	Vuc	être
moi	Pp	je
Que	Vvc	que
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
accuser	Vvn	accuser
de	S	de
tout	Pi	tout
ce	Pd	ce
que	Pr	que
je	Pp	je
vois	Vvc	voir
?	Fs	?
D'	S	de
une	Dn	un
infidélité	Nc	infidélité
vous	Pp	vous
voyez	Vvc	voir
l'	Da	le
apparence	Nc	apparence
,	Fw	,
Mais	Vvc	mais
j'	Pp	je
en	Pp	en
commets	Vvc	commettre
une	Dn	un
autre	Pi	autre
à	S	à
rompre	Vvn	rompre
le	Da	le
silence	Nc	silence
,	Fw	,
Et	Vvc	et
me	Pp	je
purger	Vvn	purger
d'	S	de
un	Dn	un
crime	Nc	crime
et	Cc	et
si	Rg	si
noir	Ag	noir
et	Cc	et
si	Rg	si
bas	Ag	bas
,	Fw	,
C'	Vvc	c'
est	Vuc	être
me	Pp	je
rendre	Vvn	rendre
en	S	en
effet	Nc	effet
ce	Pd	ce
que	Pr	que
je	Pp	je
ne	Rp	ne
suis	Vuc	être
pas	Rg	pas
.	Fs	.
Que	Cs	que
c'	Pd	ce
est	Vuc	être
bien	Rg	bien
s'	Pp	se
excuser	Vvn	excuser
quand	Cs	quand
on	Pp	on
ne	Rp	ne
sait	Vvc	savoir
que	Rg	que
dire	Vvn	dire
!	Fs	!
C'	Pd	ce
en	Pp	en
est	Vuc	être
fait	Ge	faire
,	Fw	,
et	Cc	et
mon	Ds	mon
soeur	Nc	sœur
n'	Rp	ne
est	Vuc	être
plus	Rg	plus
sous	S	sous
votre	Ds	votre
empire	Nc	empire
.	Fs	.
Allez	I	allez
,	Fw	,
ingrate	Ag	ingrat
,	Fw	,
allez	Vvc	aller
,	Fw	,
je	Pp	je
renonce	Vvc	renoncer
à	S	à
vos	Ds	votre
lois	Nc	loi
,	Fw	,
Et	Vvc	et
je	Pp	je
vous	Pp	vous
parle	Vvc	parler
ici	Rg	ici
pour	S	pour
la	Da	le
dernière	Ag	dernier
fois	Nc	fois
.	Fs	.
Je	Pp	je
vous	Pp	vous
apprendrai	Vvc	apprendre
tout	Pi	tout
,	Fw	,
arrêtez	Vvc	arrêter
pour	S	pour
m'	Pp	je
entendre	Vvn	entendre
.	Fs	.
Après	Vvc	après
ce	Pd	ce
que	Pr	que
je	Pp	je
sais	Vvc	savoir
,	Fw	,
que	Pr	que
pourriez	Vvc	pouvoir
-vous	Nc	-vous
m'	Pp	je
apprendre	Vvn	apprendre
?	Fs	?
Que	Cs	que
Don	Nc	don
Fadrique	Ag	fadrique
...	Fs	...
Et	Vvc	et
bien	Rg	bien
,	Fw	,
j'	Pp	je
en	Pp	en
ai	Vuc	avoir
paru	Ge	paraître
jaloux	Ag	jaloux
,	Fw	,
Un	Vvc	un
des	S+Da	de+le|de+les
siens	Ps	sien
,	Fw	,
son	Ds	son
billet	Nc	billet
,	Fw	,
tout	Pi	tout
parlait	Vvc	parler
contre	S	contre
vous	Pp	vous
,	Fw	,
On	Vvc	on
m'	Pp	je
a	Vuc	avoir
tiré	Ge	tirer
d'	S	de
erreur	Nc	erreur
,	Fw	,
mais	Cc	mais
quoi	Pt	quoi
qu'	Cs	que
il	Pp	il
en	Pp	en
puisse	Vvc	pouvoir
être	Vun	être
,	Fw	,
Je	Vvc	je
ne	Rp	ne
veux	Vvc	vouloir
plus	Rg	plus
d'	S	de
un	Dn	un
soeur	Nc	sœur
dont	Pr	dont
un	Dn	un
autre	Ag	autre
est	Vuc	être
le	Da	le
maître	Nc	maître
,	Fw	,
Et	Vvc	et
jamais	Rg	jamais
votre	Ds	votre
orgueil	Nc	orgueil
qui	Pr	qui
se	Pp	il
rit	Vvc	rire
de	S	de
ma	Ds	mon
foi	Nc	foi
,	Fw	,
N'	Vvc	n'
aura	Vuc	avoir
droit	Ag	droit
de	S	de
choisir	Vvn	choisir
entre	S	entre
César	Nc	césar
et	Cc	et
moi	Pp	je
.	Fs	.
L'	Da	le
amour	Nc	amour
de	S	de
Don	Nc	don
César	Nc	césar
me	Pp	je
rend	Vvc	rendre
donc	Rg	donc
infidèle	Ag	infidèle
?	Fs	?
Hier	Rg	hier
au	S+Da	à+le
soir	Nc	soir
ce	Pd	ce
fut	Vuc	être
lui	Pp	il
contre	S	contre
qui	Pr	qui
j'	Pp	je
eus	Vuc	avoir
querelle	Nc	querelle
,	Fw	,
Et	Vvc	et
comme	Cs	comme
il	Pp	il
vous	Pp	vous
parla	Vvc	parler
,	Fw	,
je	Pp	je
veux	Vvc	vouloir
croire	Vvn	croire
pour	S	pour
lui	Pp	il
,	Fw	,
Que	Vvc	que
qui	Pr	qui
fut	Vuc	être
hier	Rg	hier
aimé	Ge	aimer
,	Fw	,
l'	Pp	il
est	Vuc	être
encore	Rg	encore
aujourd'hui	Rg	aujourd'hui
.	Fs	.
Ah	I	ah
,	Fw	,
s'	Pp	se
il	Pp	il
peut	Vvc	pouvoir
se	Pp	il
vanter	Vvn	vanter
...	Fs	...
À	Nc	à
quoi	Pr	quoi
bon	Ag	bon
cette	Dd	ce
excuse	Nc	excuse
?	Fs	?
Je	Pp	je
ne	Rp	ne
suis	Vuc	être
qu'	Rg	que
un	Dn	un
jaloux	Nc	jaloux
,	Fw	,
à	S	à
tort	Nc	tort
je	Pp	je
vous	Pp	vous
accuse	Vvc	accuser
.	Fs	.
Ah	I	ah
,	Fw	,
volage	Ag	volage
!	Fs	!
Que	Pt	que
vois	Vvc	voir
-je	Nc	-je
?	Fs	?
Ô	Vvc	ô
Fille	Nc	fille
sans	S	sans
honneur	Nc	honneur
!	Fs	!
Et	Cc	et
j'	Pp	je
ai	Vuc	avoir
pu	Ge	pouvoir
tantôt	Rg	tantôt
croire	Vvn	croire
un	Dn	un
lâche	Ag	lâche
suborneur	Nc	suborneur
.	Fs	.
De	S	de
quels	Dt	quel
emportements	Nc	emportement
la	Da	le
vieillesse	Nc	vieillesse
est	Vuc	être
suivie	Ge	suivre
!	Fs	!
Tu	Pp	tu
me	Pp	je
rendras	Vvc	rendre
l'	Da	le
honneur	Nc	honneur
,	Fw	,
ou	Cc	ou
laisseras	Vvc	laisser
la	Da	le
vie	Nc	vie
.	Fs	.
Pour	S	pour
vous	Pp	vous
rendre	Vvn	rendre
l'	Da	le
honneur	Nc	honneur
aux	S+Da	à+les
dépens	Nc	dépens
de	S	de
mes	Ds	mon
jours	Nc	jour
,	Fw	,
La	Vvc	la
menace	Nc	menace
impuissante	Ag	impuissant
est	Vuc	être
un	Dn	un
faible	Ag	faible
secours	Nc	secours
.	Fs	.
Adieu	Nc	adieu
,	Fw	,
Vieillard	Ag	vieillard
colère	Nc	colère
,	Fw	,
adieu	Nc	adieu
,	Fw	,
Beauté	Vvc	beauté
parjure	Nc	parjure
.	Fs	.
Qu'	Cs	que
on	Pp	on
l'	Pp	il
arrête	Vvc	arrêter
.	Fs	.
À	Vvc	à
Isabelle	Nc	isabelle
.	Fs	.
Ton	Ds	ton
sang	Nc	sang
lavera	Vvc	laver
mon	Ds	mon
injure	Nc	injure
.	Fs	.
Albert	Nc	albert
,	Fw	,
Fabrice	Nc	fabrice
,	Fw	,
à	S	à
moi	Pp	je
.	Fs	.
Tandis	Vvc	tandis
qu'	Cs	que
il	Pp	il
le	Pp	il
poursuit	Vvc	poursuivre
,	Fw	,
Il	Vvc	il
faut	Vvc	faillir|falloir
nous	Pp	nous
échapper	Vvn	échapper
dans	S	dans
l'	Da	le
ombre	Nc	ombre
de	S	de
la	Da	le
nuit	Nc	nuit
;	Fw	;
Craignons	Vvc	craindre
à	S	à
sa	Ds	son
fureur	Nc	fureur
de	S	de
servir	Vvn	servir
de	S	de
matière	Nc	matière
,	Fw	,
Et	Vvc	et
gagnons	Vvc	gagner
promptement	Rg	promptement
la	Da	le
porte	Nc	porte
de	S	de
derrière	Nc	derrière
.	Fs	.
Où	Vvc	où
me	Pp	je
réduit	Vvc	réduire
Elvire	Vvc	elvire
,	Fw	,
et	Cc	et
ma	Ds	mon
facilité	Nc	facilité
!	Fs	!
Mais	Cc	mais
que	Pr	que
deviendrons-nous	Vvc	deviendrons-nous
en	S	en
cette	Dd	ce
extrémité	Nc	extrémité
?	Fs	?
Allons	Vvc	aller
chez	S	chez
Don	Nc	don
Fadrique	Ag	fadrique
,	Fw	,
il	Pp	il
lui	Pp	il
faut	Vvc	faillir|falloir
tout	Rg	tout
apprendre	Vvn	apprendre
,	Fw	,
Auprès	Vvc	auprès
de	S	de
Don	Nc	don
Félix	Nc	félix
lui	Pp	il
seul	Ag	seul
peut	Vvc	pouvoir
me	Pp	je
défendre	Vvn	défendre
,	Fw	,
Et	Vvc	et
si	Cs	si
ce	Dd	ce
lâche	Nc	lâche|lâché
Amant	Ga	amant
persiste	Ge	persister
à	S	à
m'	Pp	je
outrager	Vvn	outrager
,	Fw	,
Enfin	Nc	enfin
Don	Nc	don
César	Nc	césar
m'	Pp	je
aime	Vvc	aimer
,	Fw	,
et	Cc	et
je	Pp	je
puis	Vvc	pouvoir
me	Pp	je
venger	Vvn	venger
.	Fs	.
Si	Rg	si
par	S	par
moi	Pp	je
Don	Nc	don
César	Nc	césar
apprend	Vvc	apprendre
ce	Pd	ce
qui	Pr	qui
se	Pp	il
passe	Vvc	passer
,	Fw	,
Nous	Vvc	nous
verrons	Vvc	voir
quel	Dt	quel
effet	Nc	effet
suivra	Vvc	suivre
cette	Dd	ce
menace	Nc	menace
.	Fs	.
Madame	Nc	madame
,	Fw	,
enfin	Rg	enfin
cessez	Vvc	cesser
de	S	de
vous	Pp	vous
inquiéter	Vvn	inquiéter
,	Fw	,
Un	Vvc	un
amour	Nc	amour
si	Rg	si
constant	Ag	constant
n'	Rp	ne
a	Vuc	avoir
rien	Pi	rien
à	S	à
redouter	Vvn	redouter
,	Fw	,
Et	Vvc	et
sans	S	sans
doute	Nc	doute
le	Pp	il
Ciel	Vvc	ciel
,	Fw	,
ayant	Ga	avoir
uni	Ge	unir
vos	Ds	votre
âmes	Nc	âme
,	Fw	,
Lèvera	Vvc	lèvera
tout	Di	tout
obstacle	Nc	obstacle
à	S	à
de	Dn	un
si	Rg	si
belles	Ag	beau
flammes	Nc	flamme
.	Fs	.
Don	Nc	don
Félix	Nc	félix
avec	S	avec
joie	Nc	joie
apprenant	Ga	apprendre
son	Ds	son
erreur	Nc	erreur
A	Vvc	a
soudain	Rg	soudain
condamné	Ge	condamner
sa	Ds	son
jalouse	Ag	jaloux
fureur	Nc	fureur
,	Fw	,
Et	Vvc	et
l'	Da	le
âpre	Ag	âpre
déplaisir	Nc	déplaisir
ou	Cc	ou
son	Ds	son
remords	Nc	remord
l'	Da	le
expose	Nc	exposé
Ne	Vvc	ne
le	Pp	il
punit	Vvc	punir
que	Rg	que
trop	Rg	trop
du	S+Da	de+le
malheur	Nc	malheur
qu'	Pr	que
il	Pp	il
vous	Pp	vous
cause	Vvc	causer
.	Fs	.
Il	Pp	il
sait	Vvc	savoir
mon	Ds	mon
aventure	Nc	aventure
?	Fs	?
Oser	Vvn	oser
la	Da	le
déguiser	Nc	déguiser
,	Fw	,
Eût	Vvc	eût
-ce	Vvc	-ce
été	Ge	être
le	Da	le
moyen	Nc	moyen
de	S	de
le	Pp	il
désabuser	Vvn	désabuser
?	Fs	?
Par	S	par
respect	Nc	respect
toutefois	Rg	toutefois
j'	Pp	je
ai	Vuc	avoir
tu	Ge	taire
le	Da	le
nom	Nc	nom
d'	S	de
Elvire	Nc	elvire
.	Fs	.
Il	Pp	il
tarde	Vvc	tarder
si	Rg	si
longtemps	Rg	longtemps
que	Cs	que
mon	Ds	mon
soeur	Nc	sœur
en	Pp	en
soupire	Vvc	soupirer
,	Fw	,
Tout	Vvc	tout
me	Pp	je
paraît	Vvc	paraître
à	S	à
craindre	Vvn	craindre
en	S	en
l'	Da	le
état	Nc	état
où	Pr	où
je	Pp	je
suis	Vuc	être
.	Fs	.
C'	Pd	ce
est	Vuc	être
qu'	Cs	que
il	Pp	il
cherche	Vvc	chercher
un	Dn	un
remède	Nc	remède
à	S	à
vos	Ds	votre
tristes	Ag	triste
ennuis	Nc	ennui
;	Fw	;
Au	Vvc	au
moins	Rg	moins
m'	Pp	je
a-t-il	V	avoir
parlé	Ge	parler
de	S	de
voir	Vvn	voir
une	Dn	un
Parente	Nc	parent|parenté
,	Fw	,
De	Vvc	de
votre	Ds	votre
amour	Nc	amour
secret	Ag	secret
unique	Ag	unique
confidente	Nc	confident
,	Fw	,
Chez	Vvc	chez
qui	Pr	qui
vous	Pp	vous
assurer	Vvn	assurer
un	Dn	un
refuge	Nc	refuge
au	S+Da	à+le
besoin	Nc	besoin
.	Fs	.
Déjà	Vvc	déjà
par	S	par
Béatrix	Nc	béatrix
j'	Pp	je
en	Pp	en
ai	Vuc	avoir
su	Ge	savoir
prendre	Vvn	prendre
soin	Nc	soin
,	Fw	,
Je	Vvc	je
l'	Pp	il
y	Pp	y
viens	Vvc	venir
d'	S	de
envoyer	Vvn	envoyer
.	Fs	.
Si	Cs	si
cela	Pd	cela
vous	Pp	vous
soulage	Vvc	soulager
,	Fw	,
Sachons	Vvc	savoir
ce	Pd	ce
qui	Pr	qui
l'	Da	le
arrête	Nc	arrêté
,	Fw	,
il	Pp	il
ne	Rp	ne
faut	Vvc	faillir|falloir
qu'	Rg	que
un	Dn	un
message	Nc	message
.	Fs	.
À	Nc	à
Clarin	Ag	clarin
.	Fs	.
Va	Vvc	aller
,	Fw	,
cours	Nc	cour|cours|court
chez	S	chez
Don	Nc	don
Félix	Nc	félix
,	Fw	,
et	Cc	et
lui	Pp	il
dis	Vvc	dire
de	S	de
ma	Ds	mon
part	Nc	part
...	Fs	...
Moi	Vvc	moi
,	Fw	,
Monsieur	Nc	monsieur
?	Fs	?
Qu'	Cs	que
il	Pp	il
se	Pp	il
hâte	Vvc	hâter
.	Fs	.
Il	Pp	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
encor	Nc	encor
tard	Rg	tard
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
il	Pp	il
va	Vvc	aller
venir	Vvn	venir
.	Fs	.
Et	Cc	et
qu'	Cs	que
il	Pp	il
vienne	Vvc	venir
en	S	en
carrosse	Nc	carrosse
.	Fs	.
Je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
qu'	Rg	que
à	S	à
m'	Pp	je
apprêter	Vvn	apprêter
,	Fw	,
je	Pp	je
vais	Vvc	aller
être	Vun	être
de	S	de
noce	Nc	noce
.	Fs	.
Que	Pt	que
dis	Vvc	dire
-tu	Vvn	-tu
?	Fs	?
Qu'	Cs	que
il	Pp	il
s'	Pp	se
en	Pp	en
va	Vvc	aller
m'	Pp	je
