Soeur	Nc	sœur
quelque	Di	quelque
façon	Nc	façon
,	Fw	,
ô	I	oh
généreux	Ag	généreux
guerriers	Nc	guerrier
,	Fw	,
La	Ga	la
mienne	Ps	mien
contribue	Vvc	contribuer
,	Fw	,
à	S	à
cueillir	Vvn	cueillir
vos	Ds	votre
lauriers	Nc	laurier
;	Fw	;
Ce	Vvc	ce
n'	Rp	ne
est	Vuc	être
donc	Rg	donc
point	Rg	point
de	S	de
l'	Da	le
art	Nc	art
que	Pr	que
j'	Pp	je
attends	Vvc	attendre
ma	Ds	mon
défense	Nc	défense
,	Fw	,
De	Vvc	de
vos	Ds	votre
seuls	Ag	seul
sentiments	Nc	sentiment
,	Fw	,
je	Pp	je
fais	Vvc	faire
mon	Ds	mon
éloquence	Nc	éloquence
,	Fw	,
La	Vvc	la
faiblesse	Nc	faiblesse
paraît	Vvc	paraître
,	Fw	,
dans	S	dans
le	Da	le
besoin	Nc	besoin
de	S	de
l'	Da	le
art	Nc	art
,	Fw	,
C'	Vvc	c'
est	Vuc	être
aux	S+Da	à+les
fausses	Ag	faux
beautés	Nc	beauté
,	Fw	,
qu'	Cs	que
on	Pp	on
applique	Vvc	appliquer
le	Da	le
fard	Nc	fard
,	Fw	,
Plus	Vvc	plaire
l'	Da	le
innocence	Nc	innocence
est	Vuc	être
nue	Ag	nu
,	Fw	,
et	Cc	et
plus	Rg	plus
elle	Pp	il
a	Vuc	avoir
de	S	de
force	Nc	force|forcé
,	Fw	,
Et	Vvc	et
l'	Pp	il
on	Pp	on
nous	Pp	nous
veut	Vvc	vouloir
tromper	Vvn	tromper
,	Fw	,
alors	Rg	alors
qu'	Cs	que
on	Pp	on
nous	Pp	nous
amorce	Vvc	amorcer
.	Fs	.
Quelle	Dt	quel
est	Vuc	être
cette	Dd	ce
aventure	Nc	aventure
,	Fw	,
et	Cc	et
quelle	Dt	quel
occasion	Nc	occasion
,	Fw	,
A	Vvc	a
jamais	Rg	jamais
excité	Ge	exciter
,	Fw	,
tant	Rg	tant
de	S	de
confusion	Nc	confusion
;	Fw	;
Le	Vvc	le
ciel	Nc	ciel
même	Ag	même
,	Fw	,
le	Da	le
ciel	Nc	ciel
trompé	Ge	tromper
par	S	par
son	Ds	son
ouvrage	Nc	ouvrage
,	Fw	,
Ne	Vvc	ne
pourrait	Vvc	pouvoir
discerner	Vvn	discerner
l'	Da	le
un	Pi	un
,	Fw	,
ni	Cc	ni
l'	Da	le
autre	Ag	autre
visage	Nc	visage
.	Fs	.
S'	Cs	si
il	Pp	il
se	Pp	il
peut	Vvc	pouvoir
,	Fw	,
toutefois	Rg	toutefois
,	Fw	,
vidons	Vvc	vider
ce	Dd	ce
différend	Nc	différend
.	Fs	.
Le	Da	le
premier	Nc	premier
est	Vuc	être
un	Dn	un
fourbe	Nc	fourbe
,	Fw	,
il	Pp	il
est	Vuc	être
trop	Rg	trop
apparent	Ag	apparent
.	Fs	.
Ce	Dd	ce
fourbe	Nc	fourbe
,	Fw	,
tôt	Rg	tôt
ou	Cc	ou
tard	Rg	tard
,	Fw	,
te	Pp	tu
rendra	Vvc	rendre
cette	Dd	ce
injure	Nc	injure
.	Fs	.
Te	Pp	tu
perde	Vvc	perdre
Jupiter	Vvn	jupiter
.	Fs	.
Te	Pp	tu
confonde	Vvc	confondre
Mercure	Nc	mercure
.	Fs	.
Balancez	Vvc	balancer
-vous	Ag	-vous
encor	Nc	encor
dessus	S	dessus
ce	Dd	ce
jugement	Nc	jugement
?	Fs	?
Qui	Pt	qui
n'	Rp	ne
y	Pp	y
balancerait	Vvc	balancer
,	Fw	,
c'	Pd	ce
est	Vuc	être
certes	Rg	certes
justement	Rg	justement
.	Fs	.
Mais	Cc	mais
répondez	Vvc	répondre
tous	Di	tout
deux	Nc	deux
.	Fs	.
Auteur	Nc	auteur
de	S	de
la	Da	le
nature	Nc	nature
,	Fw	,
Qui	Vvc	qui
te	Pp	tu
fait	Vvc	faire
Jupiter	Vvn	jupiter
,	Fw	,
emprunter	Vvn	emprunter
ma	Ds	mon
figure	Nc	figure|figuré
.	Fs	.
Ne	Rp	ne
parlez	Vvc	parler
qu'	Rg	que
à	S	à
moi	Pp	je
seul	Ag	seul
;	Fw	;
vous	Pp	vous
,	Fw	,
quel	Dt	quel
est	Vuc	être
votre	Ds	votre
nom	Nc	nom
?	Fs	?
Amphitryon	Nc	amphitryon
vous	Pp	vous
dis	Vvc	dire
-je	Nc	-je
.	Fs	.
Et	Cc	et
vous	Pp	vous
?	Fs	?
Amphitryon	Nc	amphitryon
.	Fs	.
Qui	Pt	qui
suis	Vuc	être
fils	Nc	fil|fils
de	S	de
Dias	Nc	dias
.	Fs	.
Qui	Pt	qui
suis	Vuc	être
mari	Nc	mari
d'	S	de
Alcmène	Nc	alcmène
.	Fs	.
Nommé	Vvc	nommé
Chef	Vvc	chef
,	Fw	,
par	S	par
Créon	Nc	créon
.	Fs	.
De	S	de
la	Da	le
troupe	Nc	troupe
Thébaine	Ag	thébaine
.	Fs	.
Qui	Pt	qui
lorsque	Cs	lorsque
le	Da	le
Soleil	Nc	soleil
.	Fs	.
Approchait	Vvc	approcher
du	S+Da	de+le
Lion	Nc	lion
.	Fs	.
Fus	Vuc	être
porter	Vvn	porter
la	Da	le
terreur	Nc	terreur
.	Fs	.
À	Vvc	à
la	Da	le
rébellion	Nc	rébellion
.	Fs	.
La	Da	le
mort	Nc	mort
suivit	Vvc	suivre
l'	Da	le
effroi	Nc	effroi
.	Fs	.
De	S	de
ce	Dd	ce
peuple	Nc	peuple
rebelle	Ag	rebelle
.	Fs	.
Voici	S	voici
la	Da	le
propre	Ag	propre
main	Nc	main
.	Fs	.
Par	S	par
qui	Pr	qui
mourut	Vvc	mourir
Ptérèle	Vvc	ptérèle
.	Fs	.
D'	S	de
un	Dn	un
vase	Nc	vase
précieux	Ag	précieux
.	Fs	.
Où	Vvc	où
buvait	Vvc	boire
le	Da	le
mutin	Nc	mutin
.	Fs	.
Il	Pp	il
me	Pp	je
fut	Vuc	être
fait	Ge	faire
présent	Ag	présent
.	Fs	.
Qui	Pt	qui
fut	Vuc	être
tout	Di	tout
mon	Ds	mon
butin	Nc	butin
.	Fs	.
Enfin	Rg	enfin
victorieux	Ag	victorieux
.	Fs	.
Je	Pp	je
partis	Vvc	partir
du	S+Da	de+le
rivage	Nc	rivage
.	Fs	.
Laissant	Ga	laisser
aux	S+Da	à+les
ennemis	Nc	ennemi
.	Fs	.
La	Da	le
mort	Nc	mort
,	Fw	,
ou	Cc	ou
le	Da	le
servage	Nc	servage
.	Fs	.
Un	Dn	un
favorable	Ag	favorable
vent	Nc	vent
.	Fs	.
Nous	Pp	nous
a	Vuc	avoir
rendus	Ge	rendre
au	S+Da	à+le
port	Nc	port
.	Fs	.
Me	Pp	je
voici	S	voici
de	Dn	un
retour	Nc	retour
.	Fs	.
Et	Cc	et
voici	S	voici
mon	Ds	mon
abord	Nc	abord
.	Fs	.
Mais	Cc	mais
chacun	Pi	chacun
aujourd'hui	Rg	aujourd'hui
.	Fs	.
Me	Pp	je
semble	Vvc	sembler
méconnaître	Vvn	méconnaître
.	Fs	.
Voilà	Vvc	voilà
qu'	Cs	que
un	Dn	un
suborneur	Nc	suborneur
.	Fs	.
Arrête	Vvc	arrête
,	Fw	,
tu	Pp	tu
mens	Vvc	mentir
traître	Ag	traître
.	Fs	.
Fais	Vvc	faire
mieux	Rg	mieux
faire	Vvn	faire
à	S	à
ta	Ds	ton
main	Nc	main
,	Fw	,
que	Cs	que
ta	Ds	ton
bouche	Nc	bouche
n'	Rp	ne
a	Vuc	avoir
fait	Ge	faire
,	Fw	,
Et	Vvc	et
du	S+Da	de+le
discours	Nc	discours
,	Fw	,
enfin	Rg	enfin
prouvons-nous	Ge	prouvons-nous
par	S	par
l'	Da	le
effet	Nc	effet
.	Fs	.
Cette	Dd	ce
voie	Nc	voie
en	S	en
effet	Nc	effet
est	Vuc	être
la	Da	le
meilleure	Ag	meilleur
preuve	Nc	preuve
,	Fw	,
C'	Vvc	c'
est	Vuc	être
par	S	par
elle	Pp	il
,	Fw	,
qu'	Cs	que
il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
Amphitryon	Nc	amphitryon
se	Pp	il
trouve	Vvc	trouver
,	Fw	,
Et	Vvc	et
que	Cs	que
j'	Pp	je
ôte	Vvc	ôter
la	Da	le
vie	Nc	vie
,	Fw	,
à	S	à
qui	Pr	qui
m'	Pp	je
ôte	Vvc	ôter
mon	Ds	mon
nom	Nc	nom
.	Fs	.
Donnons	Vvc	donner
.	Fs	.
Amphitryon	Nc	amphitryon
,	Fw	,
épargne	Vvc	épargner
Amphitryon	Nc	amphitryon
.	Fs	.
Exerce	Vvc	exercer
ta	Ds	ton
valeur	Nc	valeur
,	Fw	,
ailleurs	Rg	ailleurs
qu'	Cs	que
à	S	à
te	Pp	tu
détruire	Vvn	détruire
,	Fw	,
Veuille	Vvc	vouloir
,	Fw	,
en	S	en
d'	S	de
autres	Pi	autre
plutôt	Rg	plutôt
,	Fw	,
encore	Rg	encore
te	Pp	tu
reproduire	Vvn	reproduire
,	Fw	,
Tous	Ag	tout
deux	Nc	deux
épargnez	Vvc	épargner
-vous	Nc	-vous
,	Fw	,
calmez	Vvc	calmer
cette	Dd	ce
fureur	Nc	fureur
,	Fw	,
Je	Vvc	je
conçois	Vvc	concevoir
le	Da	le
moyen	Nc	moyen
de	S	de
nous	Pp	nous
tirer	Vvn	tirer
d'	S	de
erreur	Nc	erreur
,	Fw	,
Vous	Nc	vous
,	Fw	,
parlez	Vvc	parler
le	Da	le
premier	Nc	premier
.	Fs	.
Le	Da	le
jour	Nc	jour
de	S	de
la	Da	le
victoire	Nc	victoire
,	Fw	,
Qui	Vvc	qui
sur	S	sur
les	Da	le
Taphiens	Nc	taphiens
,	Fw	,
nous	Pp	nous
acquit	Vvc	acquérir
tant	Rg	tant
de	S	de
gloire	Nc	gloire
,	Fw	,
De	Vvc	de
quoi	Pt	quoi
,	Fw	,
de	S	de
votre	Ds	votre
part	Nc	part
,	Fw	,
reçus	Ge	recevoir
-je	Vvc	-je
un	Dn	un
ordre	Nc	ordre
exprès	Ag	exprès
.	Fs	.
De	S	de
faire	Vvn	faire
sur	S	sur
le	Da	le
port	Nc	port
,	Fw	,
tenir	Vvn	tenir
des	Dn	un
vaisseaux	Nc	vaisseau
prêts	Ag	prêt
.	Fs	.
Où	Vvc	où
j'	Pp	je
eusse	Vuc	avoir
mon	Ds	mon
recours	Nc	recours
,	Fw	,
au	S+Da	à+le
cas	Nc	cas
de	S	de
la	Da	le
défaite	Nc	défaite
.	Fs	.
Et	Cc	et
quelle	Dt	quel
autre	Ag	autre
ordonnance	Nc	ordonnance
encore	Rg	encore
me	Pp	je
fut	Vuc	être
faite	Ge	faire
.	Fs	.
Que	Cs	que
mes	Ds	mon
coffres	Nc	coffre|coffres
surtout	Rg	surtout
,	Fw	,
conservés	Ge	conserver
avec	S	avec
soin	Nc	soin
.	Fs	.
Ne	Rp	ne
nous	Pp	nous
pussent	Vvc	pouvoir
manquer	Vvn	manquer
,	Fw	,
en	S	en
l'	Da	le
extrême	Ag	extrême
besoin	Nc	besoin
.	Fs	.
Remplis	Vvc	remplir
de	S	de
quel	Dt	quel
argent	Nc	argent
?	Fs	?
De	S	de
cent	Nc	cent
talents	Nc	talent
attiques	Ag	attique
.	Fs	.
De	S	de
cent	Nc	cent
Ioniens	Ag	ionien
,	Fw	,
et	Cc	et
de	S	de
deux	Nc	deux
cents	Nc	cent
Persiques	Ag	persique
.	Fs	.
Tous	Di	tout
deux	Nc	deux
également	Rg	également
disent	Vvc	dire
la	Da	le
vérité	Nc	vérité
,	Fw	,
Et	Vvc	et
me	Pp	je
laissent	Vvc	laisser
confus	Ag	confus
par	S	par
cette	Dd	ce
égalité	Nc	égalité
.	Fs	.
À	Vvc	à
quoi	Pt	quoi
perdre	Vvn	perdre
le	Da	le
temps	Nc	temps
,	Fw	,
Qui	Vvc	qui
me	Pp	je
peut	Vvc	pouvoir
méconnaître	Vvn	méconnaître
;	Fw	;
D'	Nc	d'
où	Pr	où
vient	Vvc	venir
cet	Dd	ce
insolent	Nc	insolent
me	Pp	je
disputer	Vvn	disputer
mon	Ds	mon
être	Vun	être
,	Fw	,
Quel	Vvc	quel
droit	Nc	droit
imaginaire	Ag	imaginaire
,	Fw	,
a	S	à
cet	Dd	ce
audacieux	Nc	audacieux
,	Fw	,
De	Vvc	de
contredire	Vvn	contredire
Alcmène	Vvc	alcmène
,	Fw	,
et	Cc	et
démentir	Vvn	démentir
ses	Ds	son
yeux	Nc	œil
;	Fw	;
Elle	Vvc	elle
,	Fw	,
que	Cs	que
cette	Dd	ce
erreur	Nc	erreur
,	Fw	,
plus	Rg	plus
que	Cs	que
toute	Di	tout
autre	Ag	autre
touche	Nc	touche
,	Fw	,
Qui	Vvc	qui
cette	Dd	ce
nuit	Nc	nuit
encor	Nc	encor
,	Fw	,
a	Vuc	avoir
partagé	Ge	partager
ma	Ds	mon
couche	Nc	couche
?	Fs	?
Qu'	Pt	que
entends	Vvc	entendre
-je	Nc	-je
?	Fs	?
Quelle	Dt	quel
injure	Nc	injure
égale	Vvc	égaler
mon	Ds	mon
affront	Nc	affront
?	Fs	?
Et	Cc	et
de	S	de
quelle	Dt	quel
rougeur	Nc	rougeur
,	Fw	,
sens	Nc	sens
-je	Vvc	-je
peindre	Vvn	peindre
mon	Ds	mon
front	Nc	front
?	Fs	?
Mais	Cc	mais
quoi	Pt	quoi
,	Fw	,
ne	Rp	ne
suis	Vuc	être
-je	Ge	-je
pas	Rg	pas
cet	Dd	ce
Amphitryon	Nc	amphitryon
même	Ag	même
,	Fw	,
Qui	Vvc	qui
fit	Vvc	faire
Taphe	Nc	taphe
l'	Da	le
objet	Nc	objet
de	S	de
sa	Ds	son
valeur	Nc	valeur
extrême	Ag	extrême
?	Fs	?
Arcanane	Nc	arcanane
,	Fw	,
Télèbe	Nc	télèbe
,	Fw	,
et	Cc	et
cents	Nc	cent
peuples	Nc	peuple
divers	Ag	divers
,	Fw	,
Que	Vvc	que
j'	Pp	je
ai	Vuc	avoir
soumis	Ge	soumettre
aux	S+Da	à+les
lois	Nc	loi
de	S	de
Créon	Nc	créon
,	Fw	,
que	Cs	que
je	Pp	je
sers	Vvc	servir
.	Fs	.
C'	Pd	ce
est	Vuc	être
moi	Pp	je
,	Fw	,
qui	Pr	qui
de	S	de
mon	Ds	mon
père	Nc	père
ai	Vuc	avoir
vengé	Ge	venger
l'	Da	le
homicide	Nc	homicide
,	Fw	,
Sur	Nc	sur
toute	Di	tout
l'	Da	le
Achaïe	Nc	achaïe
,	Fw	,
et	Cc	et
toute	Di	tout
la	Da	le
Phocide	Nc	phocide
Qui	Vvc	qui
sur	S	sur
la	Da	le
mer	Nc	mer
Égée	Nc	égée
ai	Vuc	avoir
conquis	Ge	conquérir
cent	Nc	cent
vaisseaux	Nc	vaisseau
,	Fw	,
Et	Vvc	et
laissé	Ge	laisser
la	Da	le
frayeur	Nc	frayeur
,	Fw	,
en	S	en
l'	Da	le
empire	Nc	empire
des	S+Da	de+le|de+les
eaux	Nc	eau
.	Fs	.
Dieux	Nc	dieux
!	Fs	!
Qu'	Cs	que
a-t-il	V	avoir
reservé	Ge	réserver
?	Fs	?
que	Cs	que
peut-il	Rg	peut-il
dire	Vvn	dire
encore	Rg	encore
?	Fs	?
Je	Pp	je
doute	Vvc	douter
qui	Pr	qui
je	Pp	je
suis	Vuc	être
,	Fw	,
je	Pp	je
me	Pp	je
perds	Vvc	perdre
,	Fw	,
je	Pp	je
m'	Pp	je
ignore	Vvc	ignorer
,	Fw	,
Moi-même	Vvc	moi-même
je	Pp	je
m'	Pp	je
oublie	Vvc	oublier
,	Fw	,
et	Cc	et
ne	Rp	ne
me	Pp	je
connais	Vvc	connaître
plus	Rg	plus
.	Fs	.
Pour	S	pour
moi	Pp	je
,	Fw	,
puisqu'à	Cs	puisqu'à
ce	Pd	ce
point	Rg	point
chacun	Pi	chacun
reste	Nc	reste
confus	Ag	confus
,	Fw	,
Dans	Vvc	dans
ces	Dd	ce
doutes	Nc	doute
enfin	Rg	enfin
,	Fw	,
l'	Da	le
avis	Nc	avis
,	Fw	,
où	Pr	où
je	Pp	je
m'	Pp	je
arrête	Vvc	arrêter
,	Fw	,
Est	Vvc	est
de	S	de
suivre	Vvn	suivre
celui	Pd	celui
,	Fw	,
chez	S	chez
qui	Pr	qui
la	Da	le
table	Nc	table
est	Vuc	être
prête	Ag	prêt
.	Fs	.
Qui	Pr	qui
de	S	de
vous	Pp	vous
,	Fw	,
nous	Pp	nous
a	Vuc	avoir
fait	Ge	faire
préparer	Vvn	préparer
le	Da	le
repas	Nc	repas
?	Fs	?
Moi	Pp	je
,	Fw	,
qui	Pr	qui
vous	Pp	vous
ai	Vuc	avoir
mandés	Ge	mander
.	Fs	.
Nous	Pp	nous
suivrons	Vvc	suivre
donc	Rg	donc
vos	Ds	votre
pas	Nc	pas
.	Fs	.
Entrons	Vvc	entrer
.	Fs	.
Pour	S	pour
ce	Dd	ce
rêveur	Nc	rêveur
la	Da	le
porte	Nc	porte
sera	Vuc	être
close	Ge	clore
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
médite	Vvc	méditer
à	S	à
loisir	Nc	loisir
sur	S	sur
la	Da	le
métamorphose	Nc	métamorphose
.	Fs	.
Quoi	Pt	quoi
cet	Dd	ce
affront	Nc	affront
encor	Nc	encor
,	Fw	,
à	S	à
tant	Rg	tant
d'	S	de
autres	Pi	autre
est	Vuc	être
joint	Ge	joindre
?	Fs	?
Point	Rg	point
point	Rg	point
d'	S	de
Amphitryon	Nc	amphitryon
,	Fw	,
où	Pr	où
l'	Pp	il
on	Pp	on
ne	Rp	ne
dîne	Vvc	dîner
point	Rg	point
.	Fs	.
Ô	Vvc	ô
qu'	Cs	que
un	Dn	un
heureux	Ag	heureux
effet	Nc	effet
succède	Vvc	succéder
à	S	à
mon	Ds	mon
envie	Nc	envie
.	Fs	.
Quoi	Pt	quoi
,	Fw	,
par	S	par
cet	Dd	ce
imposteur	Nc	imposteur
,	Fw	,
ma	Ds	mon
maison	Nc	maison
m'	Pp	je
est	Vuc	être
ravie	Ge	ravir
,	Fw	,
Mes	Vvc	mes
valets	Nc	valet
,	Fw	,
mes	Ds	mon
amis	Nc	ami
,	Fw	,
ma	Ds	mon
famille	Nc	famille
,	Fw	,
mon	Ds	mon
nom	Nc	nom
,	Fw	,
Et	Vvc	et
par	S	par
Amphitryon	Nc	amphitryon
,	Fw	,
périt	Vvc	périr
Amphitryon	Nc	amphitryon
?	Fs	?
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
à	S	à
qui	Pr	qui
tout	Pi	tout
manque	Vvc	manquer
,	Fw	,
il	Pp	il
reste	Vvc	rester
du	S+Da	de+le
courage	Nc	courage
,	Fw	,
Et	Vvc	et
l'	Da	le
innocence	Nc	innocence
enfin	Rg	enfin
,	Fw	,
surmontera	Vvc	surmonter
l'	Da	le
outrage	Nc	outrage
,	Fw	,
Sans	Vvc	sans
consommer	Vvn	consommer
de	S	de
temps	Nc	temps
,	Fw	,
en	S	en
frivoles	Ag	frivole
discours	Nc	discours
Allons	Vvc	aller
de	S	de
Créon	Nc	créon
même	Ag	même
,	Fw	,
implorer	Vvn	implorer
le	Da	le
secours	Nc	secours
,	Fw	,
Et	Vvc	et
par	S	par
son	Ds	son
aide	Nc	aide
,	Fw	,
jointe	Ge	joindre
à	S	à
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
l'	Pp	il
enflamme	Vvc	enflammer
Faisons	Vvc	faire
plutôt	Rg	plutôt
périr	Vvn	périr
,	Fw	,
valets	Nc	valet
,	Fw	,
amis	Nc	ami
,	Fw	,
biens	Nc	bien
,	Fw	,
femme	Nc	femme
,	Fw	,
Enfants	Ga	enfants
,	Fw	,
parents	Nc	parent
,	Fw	,
voisins	Nc	voisin|voisins
,	Fw	,
honneur	Nc	honneur
,	Fw	,
charges	Nc	charge|chargé
,	Fw	,
maison	Nc	maison
,	Fw	,
Que	Vvc	que
de	S	de
cet	Dd	ce
affronteur	Nc	affronteur
je	Pp	je
n'	Rp	ne
aie	Vuc	avoir
ma	Ds	mon
raison	Nc	raison
.	Fs	.
Je	Pp	je
suis	Vuc	être
mort	Ge	mourir
!	Fs	!
Au	S+Da	à+le
secours	Nc	secours
,	Fw	,
épargne	Nc	épargne
-moi	Vvc	-moi
de	S	de
grâce	Nc	grâce
,	Fw	,
Sosie	Nc	sosie
,	Fw	,
hélas	I	hélas
!	Fs	!
Ta	Ds	ton
main	Nc	main
sur	S	sur
toi-même	Pp	lui-même
se	Pp	il
lasse	Vvc	lasser
.	Fs	.
Tu	Pp	tu
frappes	Vvc	frapper
sur	S	sur
Sosie	Nc	sosie
,	Fw	,
arrête	Vvc	arrêter
,	Fw	,
épargne	Nc	épargne
-toi	Vvc	-toi
.	Fs	.
Ce	Dd	ce
passe-temps	Nc	passe-temps
me	Pp	je
plaît	Vvc	plaire
,	Fw	,
j'	Pp	je
aime	Vvc	aimer
à	S	à
frapper	Vvn	frapper
sur	S	sur
moi	Pp	je
.	Fs	.
Trêve	Vvc	trêve
,	Fw	,
au	S+Da	à+le
nom	Nc	nom
de	S	de
Mercure	Nc	mercure
,	Fw	,
à	S	à
ta	Ds	ton
valeur	Nc	valeur
extrême	Ag	extrême
,	Fw	,
Je	Vvc	je
renonce	Nc	renonce
à	S	à
mon	Ds	mon
nom	Nc	nom
,	Fw	,
je	Pp	je
renonce	Vvc	renoncer
à	S	à
moi-même	Pp	lui-même
,	Fw	,
S'	Vvc	s'
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
,	Fw	,
que	Cs	que
Sosie	Nc	sosie
aime	Vvc	aimer
de	S	de
s'	Pp	se
outrager	Vvn	outrager
,	Fw	,
Je	Vvc	je
ne	Rp	ne
suis	Vuc	être
plus	Rg	plus
Sosie	Nc	sosie
,	Fw	,
épargne	Vvc	épargner
un	Dn	un
étranger	Nc	étranger
.	Fs	.
Entrer	Vvn	entrer
effrontément	Rg	effrontément
,	Fw	,
et	Cc	et
jusqu'	S	jusque
à	S	à
la	Da	le
cuisine	Nc	cuisine
,	Fw	,
C'	Vvc	c'
est	Vuc	être
bien	Rg	bien
haïr	Vvn	haïr
ta	Ds	ton
vie	Nc	vie
,	Fw	,
et	Cc	et
chercher	Vvn	chercher
ta	Ds	ton
ruine	Nc	ruine
;	Fw	;
La	Vvc	la
cuisine	Nc	cuisine
,	Fw	,
mon	Ds	mon
centre	Nc	centre
,	Fw	,
et	Cc	et
mon	Ds	mon
appartement	Nc	appartement
,	Fw	,
Mon	Nc	mon
unique	Ag	unique
séjour	Nc	séjour
,	Fw	,
mon	Ds	mon
Ciel	Nc	ciel
,	Fw	,
mon	Ds	mon
élément	Nc	élément
,	Fw	,
Traître	Nc	traître
je	Pp	je
t'	Pp	tu
y	Pp	y
rencontre	Vvc	rencontrer
,	Fw	,
et	Cc	et
ta	Ds	ton
mine	Nc	mine
affamée	Ge	affamer
,	Fw	,
Vient	Vvc	venir
des	Dn	un
mets	Nc	mets
qu'	Pr	que
on	Pp	on
y	Pp	y
dresse	Vvc	dresser
,	Fw	,
escroquer	Vvn	escroquer
la	Da	le
fumée	Nc	fumée
;	Fw	;
Respecte	Vvc	respecter
-la	Ag	-la
profane	Nc	profane
,	Fw	,
et	Cc	et
n'	Rp	ne
y	Pp	y
rentre	Vvc	rentrer
jamais	Rg	jamais
,	Fw	,
Qu'	Vvc	qu'
assuré	Ge	assurer
d'	S	de
en	Pp	en
sortir	Vvn	sortir
en	S	en
qualité	Nc	qualité
de	S	de
mets	Nc	mets
.	Fs	.
Et	Cc	et
de	S	de
laisser	Vvn	laisser
la	Da	le
vie	Nc	vie
,	Fw	,
où	Pr	où
tu	Pp	tu
cherches	Vvc	chercher
à	S	à
vivre	Vvn	vivre
.	Fs	.
Quel	Dt	quel
chemin	Nc	chemin
,	Fw	,
quel	Dt	quel
dessein	Nc	dessein
,	Fw	,
quel	Dt	quel
conseil	Nc	conseil
dois	Vvc	devoir
-je	Vvc	-je
suivre	Vvn	suivre
,	Fw	,
Sosie	Nc	sosie
infortuné	Ag	infortuné
?	Fs	?
Sosie	Nc	sosie
?	Fs	?
Arrête	Vvc	arrête
,	Fw	,
non	Rg	non
,	Fw	,
Battu	Ge	battre
,	Fw	,
froissé	Ge	froisser
,	Fw	,
meurtri	Ge	meurtrir
,	Fw	,
ces	Dd	ce
titres	Nc	titre
sont	Vuc	être
mon	Ds	mon
nom	Nc	nom
Puisque	Nc	puisque
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
tendons	Nc	tendon
,	Fw	,
muscles	Nc	muscle
,	Fw	,
veines	Nc	veine
,	Fw	,
artères	Nc	artère
Où	Vvc	où
ce	Dd	ce
nom	Nc	nom
ne	Rp	ne
se	Pp	il
lise	Vvc	lire
,	Fw	,
en	S	en
sanglants	Ga	sangler
caractères	Nc	caractère
,	Fw	,
Nom	Nc	nom
fatal	Ag	fatal
,	Fw	,
nom	Nc	nom
maudit	Vvc	maudire
,	Fw	,
dont	Pr	dont
ton	Ds	ton
bras	Nc	bras
est	Vuc	être
parrain	Nc	parrain
.	Fs	.
Appelles	Vvc	appeler
-tu	Ag	-tu
maudit	Nc	maudit
un	Dn	un
présent	Nc	présent
de	S	de
ma	Ds	mon
main	Nc	main
?	Fs	?
Ha	Rg	ha
!	Fs	!
Gardes	Nc	garde|gardes
tes	Ds	ton
présents	Nc	présent
,	Fw	,
porte	Vvc	porter
ailleurs	Rg	ailleurs
tes	Ds	ton
caresses	Nc	caresse
,	Fw	,
En	Vvc	en
faveur	Nc	faveur
de	S	de
quelque	Di	quelque
autre	Ag	autre
étale	Nc	étale
tes	Ds	ton
largesses	Nc	largesse
,	Fw	,
Ta	Vvc	ta
libérale	Ag	libéral
humeur	Nc	humeur
outrage	Nc	outrage
en	S	en
s'	Pp	se
exerçant	Ga	exercer
,	Fw	,
Et	Vvc	et
le	Da	le
bien	Rg	bien
que	Cs	que
tu	Pp	tu
fais	Vvc	faire
,	Fw	,
accable	Vvc	accabler
en	S	en
se	Pp	il
versant	Ga	verser
.	Fs	.
Adieu	Nc	adieu
,	Fw	,
quand	Cs	quand
tu	Pp	tu
voudras	Vvc	vouloir
,	Fw	,
ce	Dd	ce
bras	Nc	bras
à	S	à
ton	Ds	ton
service	Nc	service
,	Fw	,
Te	Vvc	te
fournira	Vvc	fournir
toujours	Rg	toujours
une	Dn	un
heure	Nc	heure
d'	S	de
exercice	Nc	exercice
.	Fs	.
Il	Pp	il
rentre	Vvc	rentrer
.	Fs	.
Le	Pp	il
Ciel	Vvc	ciel
,	Fw	,
traître	Ag	traître
,	Fw	,
sur	S	sur
toi	Pp	tu
répande	Vvc	répandre
tes	Ds	ton
bienfaits	Nc	bienfait
,	Fw	,
Et	Vvc	et
lui	Pp	il
sois	Vuc	être
-tu	Ge	-tu
l'	Da	le
objet	Nc	objet
des	S+Da	de+le|de+les
offres	Nc	offre
que	Pr	que
tu	Pp	tu
fais	Vvc	faire
.	Fs	.
Cesse	Nc	cesse
,	Fw	,
ma	Ds	mon
patience	Nc	patience
,	Fw	,
éclate	Vvc	éclater
,	Fw	,
ma	Ds	mon
colère	Nc	colère
,	Fw	,
Il	Vvc	il
m'	Pp	je
est	Vuc	être
honteux	Ag	honteux
de	S	de
craindre	Vvn	craindre
,	Fw	,
et	Cc	et
lâche	Ag	lâche
de	S	de
me	Pp	je
taire	Vvn	taire
,	Fw	,
Reviens	Vvc	revenir
,	Fw	,
qui	Pr	qui
que	Cs	que
tu	Pp	tu
sois	Vuc	être
