ARGUMENT	Nc	argument
implorer	Vvn	implorer
de	S	de
lui	Pp	il
ma	Ds	mon
perte	Nc	perte
ou	Cc	ou
mon	Ds	mon
remède	Nc	remède
.	Fs	.
Mais	Cc	mais
hélas	I	hélas
!	Fs	!
Malheureux	Ag	malheureux
,	Fw	,
pourquoi	Rt	pourquoi
l'	Pp	il
ai	Vuc	avoir
-je	Ge	-je
quitté	Ge	quitter
?	Fs	?
Quand	Cs	quand
je	Pp	je
devais	Vvc	devoir
parler	Vvn	parler
,	Fw	,
je	Pp	je
me	Pp	je
suis	Vuc	être
absenté	Ge	absenter
;	Fw	;
Bien	Vvc	bien
loin	Rg	loin
de	S	de
le	Pp	il
presser	Vvn	presser
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
résolu	Ge	résoudre
d'	S	de
attendre	Vvn	attendre
,	Fw	,
Et	Vvc	et
de	S	de
lui	Pp	il
donner	Vvn	donner
temps	Nc	temps
afin	S	afin
de	S	de
se	Pp	il
défendre	Vvn	défendre
.	Fs	.
Imprudent	Nc	imprudent
qu'	Pr	que
ai	Vuc	avoir
-je	Ge	-je
fait	Ge	faire
?	Fs	?
Mais	Cc	mais
ô	I	oh
fol	Ag	fol|fou
sentiment	Nc	sentiment
!	Fs	!
Pouvais	Vvc	pouvoir
-je	Nc	-je
en	S	en
perdant	Ga	perdre
tout	Pi	tout
,	Fw	,
garder	Vvn	garder
le	Da	le
jugement	Nc	jugement
?	Fs	?
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
pour	S	pour
résister	Vvn	résister
contre	S	contre
tant	Rg	tant
de	S	de
merveilles	Nc	merveille
,	Fw	,
Il	Vvc	il
me	Pp	je
fallait	Vvc	falloir
fermer	Vvn	fermer
les	Da	le
yeux	Nc	œil
et	Cc	et
les	Da	le
oreilles	Nc	oreille
.	Fs	.
Je	Pp	je
suis	Vuc	être
dessus	S	dessus
la	Da	le
terre	Nc	terre
,	Fw	,
et	Cc	et
non	Rg	non
pas	Rg	pas
dans	S	dans
les	Da	le
Cieux	Nc	ciel|cieux
,	Fw	,
Je	Vvc	je
suis	Vuc	être
homme	Nc	homme
,	Fw	,
et	Cc	et
n'	Rp	ne
ai	Vuc	avoir
pas	Rg	pas
le	Da	le
pouvoir	Nc	pouvoir
qu'	Pr	que
ont	Vuc	avoir
les	Da	le
Dieux	Nc	dieux
,	Fw	,
Mon	Nc	mon
corps	Nc	corps
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
,	Fw	,
comme	Cs	comme
eux	Pp	eux
,	Fw	,
d'	S	de
une	Dn	un
immortelle	Ag	immortel
essence	Nc	essence
,	Fw	,
Il	Vvc	il
est	Vuc	être
sujet	Nc	sujet
aux	S+Da	à+les
maux	Nc	mal
qu'	Pr	que
apporte	Vvc	apporter
la	Da	le
naissance	Nc	naissance
,	Fw	,
Quand	Nc	quand
un	Dn	un
objet	Nc	objet
est	Vuc	être
rare	Ag	rare
,	Fw	,
il	Pp	il
le	Pp	il
charme	Vvc	charmer
et	Cc	et
l'	Pp	il
émeut	Vvc	émouvoir
,	Fw	,
Et	Vvc	et
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
alors	Rg	alors
que	Cs	que
ce	Pd	ce
qu'	Pr	que
un	Dn	un
autre	Pi	autre
peut	Vvc	pouvoir
.	Fs	.
Oui	Rg	oui
,	Fw	,
de	S	de
quelque	Di	quelque
façon	Nc	façon
que	Cs	que
le	Da	le
peuple	Nc	peuple
me	Pp	je
nomme	Vvc	nommer
,	Fw	,
Je	Vvc	je
ne	Rp	ne
croirai	Vvc	croire
jamais	Rg	jamais
que	Cs	que
je	Pp	je
sois	Vuc	être
plus	Rg	plus
qu'	Cs	que
un	Dn	un
homme	Nc	homme
,	Fw	,
Comme	Vvc	comme
un	Dn	un
autre	Pi	autre
je	Pp	je
vis	Vvc	vivre|voir
,	Fw	,
comme	Cs	comme
un	Dn	un
autre	Pi	autre
je	Pp	je
dors	Vvc	dormir
,	Fw	,
Et	Vvc	et
comme	S	comme
un	Dn	un
autre	Ag	autre
enfin	Rg	enfin
mon	Ds	mon
sang	Nc	sang
bout	Nc	bout
dans	S	dans
mon	Ds	mon
corps	Nc	corps
.	Fs	.
Oui	Rg	oui
,	Fw	,
mon	Ds	mon
sang	Nc	sang
est	Vuc	être
brûlant	Ag	brûlant
,	Fw	,
et	Cc	et
j'	Pp	je
éprouve	Vvc	éprouver
à	S	à
cette	Dd	ce
heure	Nc	heure
,	Fw	,
Que	Vvc	que
s'	Cs	si
il	Pp	il
ne	Rp	ne
s'	Pp	se
attiédit	Vvc	attiédir
,	Fw	,
il	Pp	il
faudra	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
meure	Vvc	murer
,	Fw	,
Mille	Vvc	mille
esprits	Nc	esprit
enflammés	Ge	enflammer
le	Pp	il
viennent	Vvc	venir
agiter	Vvn	agiter
,	Fw	,
La	Vvc	la
nature	Nc	nature
est	Vuc	être
sans	S	sans
force	Nc	force|forcé
en	S	en
voulant	Ga	vouloir
les	Da	le
dompter	Nc	dompter
,	Fw	,
Ils	Vvc	ils
promènent	Vvc	promener
partout	Rg	partout
leurs	Ds	leur
rigueurs	Nc	rigueur
inhumaines	Ag	inhumain
,	Fw	,
Ils	Vvc	ils
entrent	Vvc	entrer
par	S	par
mes	Ds	mon
yeux	Nc	œil
,	Fw	,
se	Pp	il
glissent	Vvc	glisser
dans	S	dans
mes	Ds	mon
veines	Nc	veine
,	Fw	,
Embrasent	Vvc	embraser
mes	Ds	mon
poumons	Nc	poumon
,	Fw	,
consomment	Vvc	consommer
ma	Ds	mon
vigueur	Nc	vigueur
,	Fw	,
Altèrent	Vvc	altèrent
mes	Ds	mon
esprits	Nc	esprit
et	Cc	et
me	Pp	je
brûlent	Vvc	brûler
le	Da	le
coeur	Nc	cœur
,	Fw	,
Mais	Vvc	mais
hélas	Vvc	héler
!	Fs	!
Je	Pp	je
retourne	Vvc	retourner
en	S	en
mon	Ds	mon
erreur	Nc	erreur
première	Ag	premier
,	Fw	,
Ne	Vvc	ne
discourons	Vvc	discourir
donc	Rg	donc
plus	Rg	plus
,	Fw	,
courons	Vvc	courir
vers	S	vers
la	Da	le
lumière	Nc	lumière
,	Fw	,
Allons	Vvc	aller
voir	Vvn	voir
ce	Dd	ce
soleil	Nc	soleil
:	Fw	:
mais	Cc	mais
où	Pr	où
courai	Vvc	courir
-je	Nc	-je
?	Fs	?
Ô	Nc	ô
Dieux	Ag	dieux
!	Fs	!
Quoi	Pt	quoi
?	Fs	?
N'	Rp	ne
attendrai	Vvc	attendre
-je	Vvn	-je
point	Rg	point
sa	Ds	son
réponse	Nc	réponse
en	S	en
ces	Dd	ce
lieux	Nc	lieu
?	Fs	?
N'	Rp	ne
importe	Vvc	importer
,	Fw	,
prévenons	Vvc	prévenir
le	Da	le
mal	Nc	mal
qui	Pr	qui
nous	Pp	nous
menace	Vvc	menacer
,	Fw	,
Allons	Vvc	aller
,	Fw	,
mais	Cc	mais
arrêtons	Vvc	arrêter
,	Fw	,
mon	Ds	mon
coeur	Nc	cœur
c'	Pd	ce
est	Vuc	être
trop	Rg	trop
d'	S	de
audace	Nc	audace
.	Fs	.
Demeurons	Vvc	demeurer
,	Fw	,
il	Pp	il
le	Pp	il
faut	Vvc	faillir|falloir
,	Fw	,
toutefois	Rg	toutefois
je	Pp	je
puis	Vvc	pouvoir
tout	Pi	tout
,	Fw	,
Et	Vvc	et
tel	Di	tel
que	Pr	que
soit	Vuc	être
mon	Ds	mon
sort	Nc	sort
,	Fw	,
j'	Pp	je
en	Pp	en
viendrai	Vvc	venir
bien	Rg	bien
à	S	à
bout	Nc	bout
.	Fs	.
Rigoureux	Ag	rigoureux
sentiments	Nc	sentiment
que	Cs	que
mon	Ds	mon
amour	Nc	amour
m'	Pp	je
inspire	Vvc	inspirer
,	Fw	,
Allez	Vvc	aller
,	Fw	,
ne	Rp	ne
venez	Vvc	venir
plus	Rg	plus
accroître	Vvn	accroître
mon	Ds	mon
martyre	Nc	martyr|martyre
,	Fw	,
Dans	Vvc	dans
vos	Ds	votre
diversités	Nc	diversité
,	Fw	,
désirs	Nc	désir
conseillez	Vvc	conseiller
-moi	Vvc	-moi
,	Fw	,
Amour	Nc	amour
,	Fw	,
viens	Vvc	venir
m'	Pp	je
assister	Vvn	assister
,	Fw	,
respect	Nc	respect
,	Fw	,
éloigne	Vvc	éloigner
-toi	Vvc	-toi
,	Fw	,
C'	Vvc	c'
en	Pp	en
est	Vuc	être
fait	Ge	faire
,	Fw	,
je	Pp	je
te	Pp	tu
suis	Vuc	être
,	Fw	,
tes	Ds	ton
lois	Nc	loi
sont	Vuc	être
trop	Rg	trop
sévères	Ag	sévère
,	Fw	,
Cesse	Vvc	cesser
de	S	de
m'	Pp	je
effrayer	Vvn	effrayer
par	S	par
de	Dn	un
vaines	Ag	vain
Chimères	Nc	chimères
,	Fw	,
J'	Vvc	j'
aime	Vvc	aimer
et	Cc	et
je	Pp	je
veux	Vvc	vouloir
aimer	Vvn	aimer
,	Fw	,
j'	Pp	je
aime	Vvc	aimer
et	Cc	et
veux	Vvc	vouloir
être	Vun	être
aimé	Ge	aimer
,	Fw	,
Et	Vvc	et
qui	Pr	qui
me	Pp	je
blâmera	Vvc	blâmer
,	Fw	,
sera	Vuc	être
toujours	Rg	toujours
blâmé	Ge	blâmer
,	Fw	,
Courons	Vvc	courir
donc	Rg	donc
,	Fw	,
mais	Cc	mais
voici	S	voici
l'	Da	le
Écuyer	Nc	écuyer
de	S	de
ma	Ds	mon
belle	Ag	beau
.	Fs	.
Seigneur	Nc	seigneur
,	Fw	,
Ah	Vvc	ah
!	Fs	!
Brise	Vvc	briser
là	Rg	là
,	Fw	,
dis	Vvc	dire
-moi	Vvc	-moi
,	Fw	,
que	Pr	que
résout-elle	Vvc	résout-elle
?	Fs	?
Vous	Pp	vous
verrez	Vvc	voir
.	Fs	.
C'	Pd	ce
est	Vuc	être
assez	Rg	assez
,	Fw	,
dis	Vvc	dire
-moi	Vvc	-moi
sa	Ds	son
volonté	Nc	volonté
.	Fs	.
Ce	Dd	ce
mot	Nc	mot
le	Pp	il
doit	Vvc	devoir
apprendre	Vvn	apprendre
à	S	à
votre	Ds	votre
Majesté	Nc	majesté
.	Fs	.
LETTRE	Nc	lettre|lettré
DE	Ag	de
STATIRA	Vvc	statira
.	Fs	.
Il	Pp	il
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
besoin	Nc	besoin
d'	S	de
écrire	Vvn	écrire
cette	Dd	ce
Lettre	Nc	lettre|lettré
,	Fw	,
Pour	Nc	pour
vous	Pp	vous
faire	Vvn	faire
savoir	Vvn	savoir
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
résolu	Ge	résoudre
,	Fw	,
Sachant	Ga	savoir
ce	Pd	ce
que	Pr	que
l'	Da	le
honneur	Nc	honneur
aurait	Vuc	avoir
pu	Ge	pouvoir
me	Pp	je
permettre	Vvn	permettre
,	Fw	,
Vous	Nc	vous
pouvez	Vvc	pouvoir
bien	Rg	bien
savoir	Vvn	savoir
ce	Pd	ce
que	Pr	que
j'	Pp	je
aurais	Vuc	avoir
voulu	Ge	vouloir
.	Fs	.
Le	Da	le
sort	Nc	sort
ne	Rp	ne
peut	Vvc	pouvoir
m'	Pp	je
ôter	Vvn	ôter
l'	Da	le
honneur	Nc	honneur
et	Cc	et
le	Da	le
courage	Nc	courage
.	Fs	.
Déchirons	Vvc	déchirons
,	Fw	,
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
en	Pp	en
lire	Vvn	lire
davantage	Rg	davantage
,	Fw	,
Oronte	Vvc	oronte
,	Fw	,
allez	Vvc	aller
me	Pp	je
quérir	Vvn	quérir
cette	Dd	ce
ingrate	Ag	ingrat
beauté	Nc	beauté
.	Fs	.
Quoi	Pt	quoi
?	Fs	?
Seigneur	Nc	seigneur
,	Fw	,
voulez	Vvc	vouloir
-vous	Nc	-vous
forcer	Vvn	forcer
sa	Ds	son
volonté	Nc	volonté
?	Fs	?
Et	Cc	et
toi	Pp	tu
,	Fw	,
te	Pp	tu
croirais	Vvc	croire
-tu	Nc	-tu
capable	Ag	capable
de	S	de
m'	Pp	je
instruire	Vvn	instruire
?	Fs	?
Non	Rg	non
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
mais	Cc	mais
.	Fs	.
Je	Pp	je
sais	Vvc	savoir
comme	Cs	comme
il	Pp	il
me	Pp	je
faut	Vvc	faillir|falloir
conduire	Vvn	conduire
.	Fs	.
Je	Pp	je
vous	Pp	vous
donne	Vvc	donner
un	Dn	un
conseil	Nc	conseil
et	Cc	et
non	Rg	non
pas	Rg	pas
une	Dn	un
loi	Nc	loi
.	Fs	.
En	S	en
l'	Da	le
état	Nc	état
où	Pr	où
je	Pp	je
suis	Vuc	être
,	Fw	,
je	Pp	je
ne	Rp	ne
veux	Vvc	vouloir
rien	Pi	rien
de	S	de
toi	Pp	tu
.	Fs	.
Vous	Pp	vous
devriez	Vvc	devoir
écouter	Vvn	écouter
un	Dn	un
avis	Nc	avis
salutaire	Ag	salutaire
.	Fs	.
Tu	Pp	tu
devrais	Vvc	devoir
mieux	Rg	mieux
parler	Vvn	parler
,	Fw	,
ou	Cc	ou
tu	Pp	tu
devrais	Vvc	devoir
te	Pp	tu
taire	Vvn	taire
.	Fs	.
Je	Pp	je
crois	Vvc	croire|croître
vous	Pp	vous
obliger	Vvn	obliger
en	S	en
vous	Pp	vous
parlant	Ga	parler
ainsi	Rg	ainsi
.	Fs	.
Tu	Pp	tu
m'	Pp	je
obligerais	Vvc	obliger
plus	Rg	plus
,	Fw	,
en	S	en
t'	Pp	tu
éloignant	Ga	éloigner
d'	S	de
ici	Rg	ici
.	Fs	.
Et	Cc	et
quoi	Pt	quoi
vous	Pp	vous
aigrit	Vvc	aigrir
-on	Nc	-on
quand	Cs	quand
l'	Pp	il
on	Pp	on
vous	Pp	vous
est	Vuc	être
fidèle	Ag	fidèle
?	Fs	?
L'	Da	le
audace	Nc	audace
d'	S	de
un	Dn	un
captif	Nc	captif
est	Vuc	être
un	Dn	un
fort	Rg	fort
mauvais	Ag	mauvais
zèle	Nc	zèle
.	Fs	.
Mais	Cc	mais
Seigneur	Nc	seigneur
,	Fw	,
vous	Pp	vous
m'	Pp	je
avez	Vuc	avoir
donné	Ge	donner
la	Da	le
liberté	Nc	liberté
.	Fs	.
Mais	Cc	mais
je	Pp	je
te	Pp	tu
veux	Vvc	vouloir
revoir	Vvn	revoir
dans	S	dans
la	Da	le
captivité	Nc	captivité
.	Fs	.
Vous	Pp	vous
pourrez	Vvc	pouvoir
,	Fw	,
si	Cs	si
je	Pp	je
meurs	Vvc	mourir
,	Fw	,
contenter	Vvn	contenter
votre	Ds	votre
envie	Nc	envie
,	Fw	,
Mais	Vvc	mais
tant	Rg	tant
que	Cs	que
je	Pp	je
vivrai	Vvc	vivre
,	Fw	,
je	Pp	je
défendrai	Vvc	défendre
ma	Ds	mon
vie	Nc	vie
.	Fs	.
Insolent	Nc	insolent
!	Fs	!
Ah	I	ah
!	Fs	!
Calmez	Vvc	calmer
ce	Dd	ce
violent	Ag	violent
courroux	Nc	courroux
,	Fw	,
Tel	Vvc	tel
que	Cs	que
je	Pp	je
suis	Vuc	être
,	Fw	,
mon	Ds	mon
sort	Nc	sort
ne	Rp	ne
dépend	Vvc	dépendre
plus	Rg	plus
de	S	de
vous	Pp	vous
,	Fw	,
Je	Vvc	je
ne	Rp	ne
le	Pp	il
cèle	Vvc	celer
point	Rg	point
,	Fw	,
Statire	Vvc	statire
est	Vuc	être
ma	Ds	mon
Maîtresse	Nc	maîtresse
.	Fs	.
Oui	Rg	oui
,	Fw	,
je	Pp	je
sais	Vvc	savoir
que	Cs	que
tu	Pp	tu
sers	Vvc	servir
cette	Dd	ce
belle	Ag	beau
Princesse	Nc	prince|princesse
,	Fw	,
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qui	Pr	qui
pour	S	pour
toi	Pp	tu
désarme	Vvc	désarmer
ma	Ds	mon
rigueur	Nc	rigueur
,	Fw	,
Sans	Vvc	sans
cela	Pd	cela
.	Fs	.
Je	Pp	je
la	Pp	il
sers	Vvc	servir
,	Fw	,
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
,	Fw	,
mais	Cc	mais
en	S	en
homme	Nc	homme
de	S	de
coeur	Nc	cœur
,	Fw	,
Et	Vvc	et
je	Pp	je
le	Pp	il
montrerai	Vvc	montrer
.	Fs	.
Mais	Cc	mais
c'	Pd	ce
est	Vuc	être
comme	S	comme
un	Dn	un
Esclave	Nc	esclave
.	Fs	.
C'	Pd	ce
est	Vuc	être
une	Dn	un
qualité	Nc	qualité
qu'	Pr	que
envierait	Vvc	ennuyer|envier
le	Da	le
plus	Rg	plus
brave	Ag	brave
.	Fs	.
Un	Dn	un
Dieu	Nc	dieu
serait	Vuc	être
heureux	Ag	heureux
d'	S	de
être	Vun	être
sous	S	sous
son	Ds	son
pouvoir	Nc	pouvoir
.	Fs	.
Oui	Rg	oui
,	Fw	,
d'	S	de
inclination	Nc	inclination
,	Fw	,
et	Cc	et
non	Rg	non
pas	Rg	pas
par	S	par
devoir	Nc	devoir
.	Fs	.
Aussi	Rg	aussi
je	Pp	je
ne	Rp	ne
la	Pp	il
sers	Vvc	servir
que	Cs	que
parce	Vvc	parce
que	Cs	que
je	Pp	je
l'	Pp	il
aime	Vvc	aimer
.	Fs	.
Le	Da	le
bien	Rg	bien
qu'	Cs	que
elle	Pp	il
t'	Pp	tu
a	Vuc	avoir
fait	Ge	faire
rend	Vvc	rendre
ton	Ds	ton
amour	Nc	amour
extrême	Ag	extrême
.	Fs	.
Elle	Pp	il
est	Vuc	être
reconnaissante	Ag	reconnaissant
et	Cc	et
sa	Ds	son
vertu	Nc	vertu
me	Pp	je
plaît	Vvc	plaire
.	Fs	.
Aussi	Rg	aussi
ton	Ds	ton
amour	Nc	amour
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
un	Dn	un
amour	Nc	amour
d'	S	de
intérêt	Nc	intérêt
,	Fw	,
Et	Vvc	et
sachant	Ga	savoir
comme	Cs	comme
il	Pp	il
touche	Vvc	toucher
un	Dn	un
esprit	Nc	esprit
mercenaire	Ag	mercenaire
,	Fw	,
Je	Vvc	je
ne	Rp	ne
m'	Pp	je
étonne	Vvc	étonner
point	Rg	point
de	S	de
te	Pp	tu
voir	Vvn	voir
téméraire	Ag	téméraire
,	Fw	,
Je	Vvc	je
te	Pp	tu
pardonne	Vvc	pardonner
.	Fs	.
Adieu	Nc	adieu
.	Fs	.
Ne	Rp	ne
me	Pp	je
pardonnez	Vvc	pardonner
point	Rg	point
,	Fw	,
Et	Vvc	et
ne	Rp	ne
vous	Pp	vous
trompez	Vvc	tromper
plus	Rg	plus
davantage	Rg	davantage
en	S	en
ce	Dd	ce
point	Nc	point
,	Fw	,
J'	Vvc	j'
aime	Vvc	aimer
cette	Dd	ce
Princesse	Nc	prince|princesse
,	Fw	,
et	Cc	et
je	Pp	je
mourrai	Vvc	mourir
pour	S	pour
elle	Pp	il
.	Fs	.
Va	Vvc	aller
,	Fw	,
tu	Pp	tu
fais	Vvc	faire
le	Da	le
devoir	Nc	devoir
d'	S	de
un	Dn	un
serviteur	Nc	serviteur
fidèle	Ag	fidèle
,	Fw	,
Ayant	Ga	avoir
été	Ge	être
toujours	Rg	toujours
nourri	Ge	nourrir
dans	S	dans
sa	Ds	son
maison	Nc	maison
,	Fw	,
J'	Vvc	j'
excuse	Vvc	excuser
ta	Ds	ton
colère	Nc	colère
avec	S	avec
quelque	Di	quelque
raison	Nc	raison
.	Fs	.
Mais	Cc	mais
laisse	Vvc	laisser
-moi	Vvc	-moi
de	S	de
grâce	Nc	grâce
.	Fs	.
Ah	I	ah
!	Fs	!
Quel	Dt	quel
est	Vuc	être
mon	Ds	mon
martyre	Nc	martyr|martyre
,	Fw	,
Sire	Vvc	sire
,	Fw	,
comprenez	Vvc	comprendre
mieux	Rg	mieux
.	Fs	.
Quoi	Pt	quoi
?	Fs	?
Que	Pt	que
veux	Vvc	vouloir
-tu	Vvc	-tu
me	Pp	je
dire	Vvn	dire
?	Fs	?
Que	Cs	que
vous	Pp	vous
vous	Pp	vous
abusez	Vvc	abuser
d'	S	de
avoir	Vun	avoir
ce	Dd	ce
sentiment	Nc	sentiment
,	Fw	,
Et	Vvc	et
que	Cs	que
ne	Rp	ne
la	Pp	il
sers	Vvc	servir
que	Cs	que
Généreusement	Nc	généreusement
,	Fw	,
Que	Vvc	que
je	Pp	je
suis	Vuc	être
...	Fs	...
Brise	Vvc	briser
là	Rg	là
,	Fw	,
je	Pp	je
ne	Rp	ne
te	Pp	tu
puis	Vvc	pouvoir
entendre	Vvn	entendre
.	Fs	.
Mais	Cc	mais
je	Pp	je
perdrai	Vvc	perdre
tous	Di	tout
ceux	Pd	celui
qui	Pr	qui
la	Pp	il
veulent	Vvc	vouloir
prétendre	Vvn	prétendre
.	Fs	.
Dans	S	dans
ta	Ds	ton
condition	Nc	condition
tu	Pp	tu
ne	Rp	ne
peux	Vvc	pouvoir
m'	Pp	je
outrager	Vvn	outrager
,	Fw	,
Contre	Vvc	contrer
un	Dn	un
plus	Rg	plus
grand	Ag	grand
que	Cs	que
toi	Pp	tu
je	Pp	je
me	Pp	je
saurais	Vvc	savoir
venger	Vvn	venger
,	Fw	,
Aussi	Ge	aussi
je	Pp	je
crois	Vvc	croire|croître
qu'	Cs	que
un	Dn	un
Prince	Nc	prince
aurait	Vuc	avoir
mauvaise	Ag	mauvais
grâce	Nc	grâce
De	Vvc	de
répondre	Vvn	répondre
à	S	à
l'	Da	le
esclave	Nc	esclave
alors	Rg	alors
qu'	Cs	que
il	Pp	il
le	Pp	il
menace	Vvc	menacer
.	Fs	.
Esclave	Nc	esclave
?	Fs	?
Ah	I	ah
!	Fs	!
Quel	Dt	quel
affront	Nc	affront
,	Fw	,
non	Rg	non
,	Fw	,
je	Pp	je
feignais	Vvc	feindre
,	Fw	,
je	Pp	je
suis	Vuc	être
...	Fs	...
Sois	Vvc	savoir
ce	Pd	ce
que	Pr	que
tu	Pp	tu
voudras	Vvc	vouloir
.	Fs	.
Craignez	Vvc	craindre
ce	Pd	ce
que	Pr	que
je	Pp	je
puis	Vvc	pouvoir
.	Fs	.
Va	Vvc	aller
,	Fw	,
va	Vvc	aller
,	Fw	,
tu	Pp	tu
peux	Vvc	pouvoir
tout	Rg	tout
dire	Vvn	dire
,	Fw	,
et	Cc	et
ne	Rp	ne
pouvant	Ga	pouvoir
rien	Pi	rien
faire	Vvn	faire
,	Fw	,
Tu	Vvc	tu
n'	Rp	ne
es	Vuc	être
pas	Rg	pas
un	Dn	un
objet	Nc	objet
digne	Ag	digne
de	S	de
ma	Ds	mon
colère	Nc	colère
,	Fw	,
Mais	Vvc	mais
j'	Pp	je
aperçois	Vvc	apercevoir
Statire	Vvc	statire
,	Fw	,
elle	Pp	il
se	Pp	il
fond	Vvc	fondre
en	S	en
pleurs	Nc	pleur
Ayant	Ga	avoir
causé	Ge	causer
son	Ds	son
mal	Nc	mal
,	Fw	,
j'	Pp	je
en	Pp	en
ressens	Vvc	ressentir
les	Da	le
douleurs	Nc	douleur
.	Fs	.
Ah	I	ah
!	Fs	!
Madame	Nc	madame
arrêtez	Vvc	arrêter
la	Da	le
course	Nc	course
de	S	de
vos	Ds	votre
larmes	Nc	larme
,	Fw	,
Il	Vvc	il
ne	Rp	ne
dit	Vvc	dire
que	Rg	que
les	Da	le
deux	Nc	deux
premiers	Ag	premier
mots	Nc	mot|mots
hautement	Rg	hautement
.	Fs	.
Dans	S	dans
son	Ds	son
affliction	Nc	affliction
qu'	Cs	que
une	Dn	un
belle	Ag	beau
a	Vuc	avoir
de	S	de
charmes	Nc	charme
,	Fw	,
Ses	Vvc	ses
yeux	Nc	œil
sont	Vuc	être
éloquents	Ag	éloquent
,	Fw	,
ses	Ds	son
pleurs	Nc	pleur
nous	Pp	nous
font	Vvc	faire
pleurer	Vvn	pleurer
,	Fw	,
Ses	Vvc	ses
soupirs	Nc	soupir
nous	Pp	nous
font	Vvc	faire
plaindre	Vvn	plaindre
,	Fw	,
et	Cc	et
nous	Pp	nous
font	Vvc	faire
soupirer	Vvn	soupirer
.	Fs	.
Ah	I	ah
!	Fs	!
Statire	Vvc	statire
,	Fw	,
étouffez	Vvc	étouffer
la	Da	le
douleur	Nc	douleur
qui	Pr	qui
vous	Pp	vous
dompte	Vvc	dompter
.	Fs	.
Grand	Ag	grand
Prince	Vvc	prince
,	Fw	,
étouffez	Vvc	étouffer
donc	Rg	donc
l'	Da	le
amour	Nc	amour
qui	Pr	qui
vous	Pp	vous
surmonte	Vvc	surmonter
.	Fs	.
Je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
l'	Pp	il
étouffer	Vvn	étouffer
,	Fw	,
puisqu'il	Cs	puisqu'il
part	Nc	part
de	S	de
vos	Ds	votre
yeux	Nc	œil
.	Fs	.
Montrez	Vvc	montrer
que	Cs	que
vous	Pp	vous
pouvez	Vvc	pouvoir
ce	Pd	ce
que	Pr	que
peuvent	Vvc	pouvoir
les	Da	le
Dieux	Nc	dieux
.	Fs	.
Oui	Rg	oui
faites	Vvc	faire
nous	Pp	nous
connaître	Vvn	connaître
,	Fw	,
en	S	en
l'	Da	le
état	Nc	état
où	Pr	où
nous	Pp	nous
sommes	Vuc	être
,	Fw	,
Que	Vvc	que
vous	Pp	vous
ne	Rp	ne
tenez	Vvc	tenir
rien	Pi	rien
de	S	de
la	Da	le
terre	Nc	terre
et	Cc	et
des	S+Da	de+le|de+les
hommes	Nc	homme
,	Fw	,
Et	Vvc	et
que	Cs	que
vos	Ds	votre
actions	Nc	action
ont	Vuc	avoir
une	Dn	un
pureté	Nc	pureté
Qui	Ag	qui
tire	Vvc	tirer
son	Ds	son
éclat	Nc	éclat
de	S	de
la	Da	le
Divinité	Nc	divinité
;	Fw	;
Le	Vvc	le
peuple	Nc	peuple
vous	Pp	vous
a	Vuc	avoir
cru	Ge	croire|croître
d'	S	de
immortelle	Ag	immortel
naissance	Nc	naissance
,	Fw	,
Maintenez-le	Vvc	maintenez-le
toujours	Rg	toujours
dedans	Rg	dedans
cette	Dd	ce
croyance	Nc	croyance
,	Fw	,
Et	Vvc	et
ne	Rp	ne
permettez-pas	Vvc	permettez-pas
qu'	Rg	que
un	Dn	un
plaisir	Nc	plaisir
imparfait	Ag	imparfait
Obscurcisse	Vvc	obscurcir
aujourd'hui	Rg	aujourd'hui
l'	Da	le
honneur	Nc	honneur
qu'	Pr	que
il	Pp	il
vous	Pp	vous
a	Vuc	avoir
fait	Ge	faire
.	Fs	.
Vous	Pp	vous
avez	Vuc	avoir
mille	Nc	mille
fois	Nc	fois
remporté	Ge	remporter
la	Da	le
victoire	Nc	victoire
,	Fw	,
Signalant	Ga	signaler
votre	Ds	votre
nom	Nc	nom
dans	S	dans
les	Da	le
champs	Nc	champ|champs
de	S	de
la	Da	le
gloire	Nc	gloire
,	Fw	,
Maintenant	Ga	maintenir
pour	S	pour
vous	Pp	vous
mettre	Vvn	mettre
au	S+Da	à+le
faîte	Nc	faîte
du	S+Da	de+le
bonheur	Nc	bonheur
,	Fw	,
Tâchez	Vvc	tâchez
d'	S	de
en	Pp	en
remporter	Vvn	remporter
dans	S	dans
les	Da	le
champs	Nc	champ|champs
de	S	de
l'	Da	le
honneur	Nc	honneur
,	Fw	,
Après	Vvc	après
un	Dn	un
tel	Ag	tel
effort	Nc	effort
tous	Di	tout
vos	Ds	votre
jours	Nc	jour
seront	Vuc	être
calmes	Ag	calme
,	Fw	,
